dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,1000,1000,4150,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,1000,1000,4162,0.33333333333333333333,0.33333333333333333333,0.33333333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,6,2,8,6,2,8,6,2,8
random,1000,1000,4272,0.66874146341463414634,0.66874146341463414634,0.66874146341463414634,0.66874146341463414634,0.66995121951219512195,0.66995121951219512195,51250,34273,34273,51250,34273,34335,51250,34273,34335
random,1000,1000,4538,0.66277244640480022253,0.66277244640480022253,0.66277244640480022253,0.66277244640480022253,0.67340207824203771036,0.67340207824203771036,50331,33358,33358,50331,33358,33893,50331,33358,33893
random,1000,1000,5008,0.31386861313868613139,0.31386861313868613139,0.31386861313868613139,0.31386861313868613139,1.3138686131386861,1.3138686131386861,137,43,43,137,43,180,137,43,180
random,1000,1000,5516,0.99609683843913569992,0.99609683843913569992,0.99609683843913569992,0.99609683843913569992,1.0008106566318718,1.0008106566318718,99919,99529,99529,99919,99529,100000,99919,99529,100000
random,1000,1000,5740,0.58280254777070063694,0.58280254777070063694,0.58280254777070063694,0.58280254777070063694,0.60934182590233545648,0.60934182590233545648,942,549,549,942,549,574,942,549,574
random,1000,1000,5925,0.99917989338614019823,0.99917989338614019823,0.99917989338614019823,0.99916989208597117625,0.99541940452258793643,0.99541940452258793643,99987,99905,99904,99987,99905,99529,99987,99905,99529
random,1000,1000,6019,0.73953177257525083612,0.73953177257525083612,0.73953177257525083612,0.73953177257525083612,0.77096989966555183946,0.77096989966555183946,14950,11056,11056,14950,11056,11526,14950,11056,11526
random,1000,1000,6164,0.99680578363439740457,0.99680578363439740457,0.99680578363439740457,0.99680578363439740457,1.0013217447030080,1.0013217447030080,99868,99549,99549,99868,99549,100000,99868,99549,100000
random,1000,1000,6242,0.99701892681365291505,0.99701892681365291505,0.99701892681365291505,0.99701892681365291505,1.0003601296466728,1.0003601296466728,99964,99666,99666,99964,99666,100000,99964,99666,100000
random,1000,1000,6258,0.99998999989999899999,0.99998999989999899999,0.99998999989999899999,0.99998999989999899999,1.0000100001000010,1.0000100001000010,99999,99998,99998,99999,99998,100000,99999,99998,100000
random,1000,1000,6390,1.00045059027325796794,1.00037048533578988475,1.00037048533578988475,1.00037048533578988475,1.00045059027325796794,1.00045059027325796794,99869,99914,99906,99869,99906,99914,99869,99906,99914
random,1000,1000,6456,1.00178130854516231406,1.00125920086813198063,1.00125920086813198063,1.00125920086813198063,1.00158679784195493494,1.00158679784195493494,97681,97855,97804,97681,97804,97836,97681,97804,97836
random,1000,1000,6780,2.2049254852354034,2.2049254852354034,2.2049254852354034,2.2049254852354034,2.2380124125390362,2.2380124125390362,25297,55778,55778,25297,55778,56615,25297,55778,56615
random,1000,1000,6942,0.98718907128447225323,0.98726075513819622943,0.98726075513819622943,0.98839745624724785204,0.98811072083235194724,0.98811072083235194724,97651,96400,96518,97651,96407,96490,97651,96407,96490
random,1000,1000,7037,0.99994921228250159981,0.99996952736950095989,0.99996952736950095989,1.00048756208798464179,1.00137126837245680505,1.00137126837245680505,98449,98444,98497,98449,98446,98584,98449,98446,98584
random,1000,1000,7109,1.05699891453112464014,1.05574826560951437066,1.05574826560951437066,1.05393128510075982821,1.0659776299023078,1.0659776299023078,84756,89587,89327,84756,89481,90348,84756,89481,90348
random,1000,1000,7544,1.0525510204081633,1.0010204081632653,1.0010204081632653,1.0015306122448980,1.0061224489795918,1.0061224489795918,1960,2063,1963,1960,1962,1972,1960,1962,1972
random,1000,1000,7556,0.97180134680134680135,0.99677328843995510662,0.99677328843995510662,1.0117845117845118,1.0040684624017957,1.0040684624017957,7128,6927,7212,7128,7105,7157,7128,7105,7157
random,1000,1000,7866,0.99941738405440427520,0.99910598587658587056,0.99910598587658587056,0.99935711343934264849,1.00248114032003696598,1.00248114032003696598,99551,99493,99487,99551,99462,99798,99551,99462,99798
random,1000,1000,8925,0.77212578726766003204,0.77212578726766003204,0.77212578726766003204,0.77212578726766003204,0.78307621409291404244,0.78307621409291404244,91138,70370,70370,91138,70370,71368,91138,70370,71368
random,1000,1000,10225,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,1000,1000,10390,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,1000,1000,10759,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,1000,1000,11387,1.00010092039399321815,1.00001009203939932181,1.00001009203939932181,0.99902107217826578395,1.00001009203939932181,1.00001009203939932181,99088,99098,98991,99088,99089,99089,99088,99089,99089
random,1000,1000,11475,0.99667000000000000000,0.99667000000000000000,0.99667000000000000000,0.99667000000000000000,1.00000000000000000000,1.00000000000000000000,100000,99667,99667,100000,99667,100000,100000,99667,100000
random,1000,1000,11518,0.38606676342525399129,0.40928882438316400581,0.40928882438316400581,0.38896952104499274311,0.41219158200290275762,0.41219158200290275762,689,266,268,689,282,284,689,282,284
random,1000,1000,12348,1.4705539811328080,1.4788617570557863,1.4788617570557863,1.4894599945650064,1.4719127295314259,1.4719127295314259,25759,37880,38367,25759,38094,37915,25759,38094,37915
random,1000,1000,12364,0.85561497326203208556,0.86631016042780748663,0.86631016042780748663,0.86631016042780748663,1.8609625668449198,1.8609625668449198,187,160,162,187,162,348,187,162,348
random,1000,1000,12498,0.79550978419380730056,0.79550978419380730056,0.79550978419380730056,0.79550978419380730056,0.80566137984829129879,0.80566137984829129879,88459,70370,70370,88459,70370,71268,88459,70370,71268
random,1000,1000,12513,0.91235576299753662647,0.91235576299753662647,0.91235576299753662647,0.91235576299753662647,0.91971995332555425904,0.91971995332555425904,77130,70370,70370,77130,70370,70938,77130,70370,70938
random,1000,1000,12564,0.93038041638456330399,0.92822232566012186865,0.92822232566012186865,0.92814827352742044685,0.91935722748815165877,0.91935722748815165877,94528,87947,87736,94528,87743,86905,94528,87743,86905
random,1000,1000,13856,1.08179275191148132032,1.08054951202834586934,1.08054951202834586934,1.07681979237893951638,1.09116678063032262075,1.09116678063032262075,80435,87014,86614,80435,86914,87768,80435,86914,87768
random,1000,1000,14035,1.00446421861143260834,1.00046596221196771333,1.00046596221196771333,0.99591155736596070886,1.01041651009334275278,1.01041651009334275278,66529,66826,66257,66529,66560,67222,66529,66560,67222
random,1000,1000,14972,0.76658717208485000628,0.76964980544747081712,0.76964980544747081712,0.77237354085603112840,0.76740303752981046818,0.76740303752981046818,79670,61074,61535,79670,61318,61139,79670,61318,61139
random,1000,1000,16200,0.98976856402466267536,0.99441515503529622018,1.00151907783039942811,1.00160843534983468859,1.00084889643463497453,1.00084889643463497453,22382,22153,22418,22382,22257,22401,22382,22416,22401
random,1000,1000,16741,19.0000000000000000,19.0000000000000000,19.0000000000000000,19.0000000000000000,19.0000000000000000,19.0000000000000000,0,19,19,0,19,19,0,19,19
random,1000,1000,16952,0.67753008482935490235,0.67547839810613533241,0.67827973959360820675,0.67778654566975734859,0.66624580785164726771,0.66624580785164726771,50690,34344,34357,50690,34240,33772,50690,34382,33772
random,1000,1000,17017,0.83333333333333333333,0.83333333333333333333,0.83333333333333333333,0.83333333333333333333,1.8333333333333333,1.8333333333333333,6,5,5,6,5,11,6,5,11
random,1000,1000,17227,0.55570000000000000000,0.55568000000000000000,0.55567000000000000000,0.55570000000000000000,0.55570000000000000000,0.56568000000000000000,100000,55570,55570,100000,55568,55570,100000,55567,56568
random,1000,1000,17494,0.59317063472339579502,0.59317063472339579502,0.59317063472339579502,0.59317063472339579502,0.59317063472339579502,0.60294580578888944116,60357,35802,35802,60357,35802,35802,60357,35802,36392
random,1000,1000,17858,0.66145275762261607391,0.66139328337496530669,0.66149240712104991872,0.66147258237183299631,0.66147258237183299631,0.67429919511518179295,50442,33365,33366,50442,33362,33366,50442,33367,34013
random,1000,1000,17968,0.85147750572910384755,0.85120009649017006392,0.85165842479797370643,0.85151368954287781932,0.85148956700036183814,0.85399831142202388132,82910,70596,70599,82910,70573,70597,82910,70611,70805
random,1000,1000,18018,0.84090852364907026083,0.84080868588543616623,0.84110819917633845002,0.84075876700361911893,0.84128291526269811556,0.85146636715337576438,40065,33691,33685,40065,33687,33706,40065,33699,34114
random,1000,1000,18117,1235.0000000000000000,1235.0000000000000000,1235.0000000000000000,1235.0000000000000000,1235.0000000000000000,1235.0000000000000000,0,1235,1235,0,1235,1235,0,1235,1235
random,1000,1000,18683,0.99687934466237909961,0.99687934466237909961,0.99687934466237909961,0.99687934466237909961,0.99687934466237909961,1.0002100441092629,99979,99667,99667,99979,99667,99667,99979,99667,100000
random,1000,1000,19357,0.16279069767441860465,0.14728682170542635659,0.17054263565891472868,0.16279069767441860465,0.16279069767441860465,1.1705426356589147,129,21,21,129,19,21,129,22,151
random,1000,1000,19451,1.06109419688163114678,1.06194298367008026571,1.06183227234984777193,1.06183227234984777193,1.06199833933019651259,1.07744256850262939386,54195,57506,57546,54195,57552,57555,54195,57546,58392
random,1000,1000,19885,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,1000,1000,19944,0.95750036303790115688,0.95268406021588653855,0.95810542620649595818,0.95341013601820030011,0.95783919841231424561,0.95718573019023186021,41318,39562,39393,41318,39363,39576,41318,39587,39549
random,1000,1000,20304,0.99623000000000000000,0.99651000000000000000,0.99622000000000000000,0.99619000000000000000,0.99621000000000000000,0.99622000000000000000,100000,99623,99619,100000,99651,99621,100000,99622,99622
random,1000,1000,20605,0.30656934306569343066,0.27737226277372262774,0.31386861313868613139,0.31386861313868613139,0.31386861313868613139,1.3138686131386861,137,42,43,137,38,43,137,43,180
random,1000,1000,20958,0.58591908876669285153,0.58591908876669285153,0.58591908876669285153,0.58591908876669285153,0.58591908876669285153,0.59438007331762241424,61104,35802,35802,61104,35802,35802,61104,35802,36319
random,1000,1000,21120,1.00000000000000000000,1.00000000000000000000,0.99999000000000000000,1.00000000000000000000,1.00000000000000000000,0.98860000000000000000,100000,100000,100000,100000,100000,100000,100000,99999,98860
random,1000,1000,21360,1.00824399327463706543,1.00784625675700106666,1.00837054580297579231,1.00829823007249651981,1.00828015113987670168,1.01659646014499303961,55313,55769,55772,55313,55747,55771,55313,55776,56231
random,1000,1000,21541,1.6262626262626263,1.6414141414141414,1.6388888888888889,1.6388888888888889,1.6515151515151515,1.6489898989898990,396,644,649,396,650,654,396,649,653
random,1000,1000,22490,0.31511900771035869930,0.31444854173650687228,0.30036875628561850486,0.29902782433791485082,0.29265839758632249413,0.30807911498491451559,2983,940,892,2983,938,873,2983,896,919
random,1000,1000,23008,1.01196306268861701935,1.01196306268861701935,1.01196306268861701935,1.01196306268861701935,1.01196306268861701935,1.02808247646240309377,55337,55999,55999,55337,55999,55999,55337,55999,56891
random,1000,1000,23540,0.82493423580527886974,0.82487512192238347176,0.82483078651021192327,0.82493423580527886974,0.82493423580527886974,0.83866343510773505158,67666,55820,55820,67666,55816,55820,67666,55813,56749
random,1000,1000,24935,0.99924682158709755167,0.99924682158709755167,0.99924682158709755167,0.99924682158709755167,0.99924682158709755167,1.00422784149109240997,99578,99503,99503,99578,99503,99503,99578,99503,99999
random,1000,1000,25124,0.99779000000000000000,0.99779000000000000000,0.99779000000000000000,0.99779000000000000000,0.99779000000000000000,1.00000000000000000000,100000,99779,99779,100000,99779,99779,100000,99779,100000
random,1000,1000,25261,1.3333333333333333,1.00000000000000000000,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333333,3,4,4,3,3,4,3,4,7
random,1000,1000,25444,0.74731855280027518059,0.75097720378998717909,0.74891334938553425686,0.75097720378998717909,0.75299415241252071672,0.75522999468401138247,63958,47797,48031,63958,48031,48160,63958,47899,48303
random,1000,1000,25480,1.04295774647887323944,1.05234195872911889944,1.04708483458892892237,1.05435637078283655421,1.05579757615460203079,1.04790370127743203406,61060,63683,64379,61060,64256,64467,61060,63935,63985
random,1000,1000,25678,0.44397550259619225136,0.44396218878977499667,0.44397550259619225136,0.44398881640260950606,0.44398881640260950606,0.44626547729996005858,75110,33347,33348,75110,33346,33348,75110,33347,33519
random,1000,1000,26484,1.0076344504576903,1.0076344504576903,1.0076344504576903,1.0076344504576903,1.0076344504576903,1.0181569331608885,79639,80247,80247,79639,80247,80247,79639,80247,81085
random,1000,1000,26569,0.19974122594209930454,0.19974122594209930454,0.19974122594209930454,0.19974122594209930454,0.19974122594209930454,0.21801714378133592107,6183,1235,1235,6183,1235,1235,6183,1235,1348
random,1000,1000,26683,1.00056319897015045458,1.00078445570842384745,1.00081462708182476466,1.00036205648081100652,1.00074422721055595784,1.00081462708182476466,99432,99488,99468,99432,99510,99506,99432,99513,99513
random,1000,1000,27311,1.00005003402313573230,1.00010006804627146460,1.00000000000000000000,1.00002001360925429292,1.00003002041388143938,0.99639755033422727455,99932,99937,99934,99932,99942,99935,99932,99932,99572
random,1000,1000,27768,0.70596000000000000000,0.70573000000000000000,0.70611000000000000000,0.70599000000000000000,0.70597000000000000000,0.70827000000000000000,100000,70596,70599,100000,70573,70597,100000,70611,70827
random,1000,1000,27891,0.85563146207267223943,0.85563146207267223943,0.85563146207267223943,0.85563146207267223943,0.85563146207267223943,0.86961994879846112502,70701,60494,60494,70701,60494,60494,70701,60494,61483
random,1000,1000,27952,0.82913498098859315589,0.82913498098859315589,0.82913498098859315589,0.82913498098859315589,0.82913498098859315589,0.83903331129112249959,96784,80247,80247,96784,80247,80247,96784,80247,81205
random,1000,1000,27982,1.4256928958266964,1.4256928958266964,1.4256928958266964,1.4256928958266964,1.4256928958266964,1.4588642879898057,25112,35802,35802,25112,35802,35802,25112,35802,36635
random,1000,1000,28095,0.99880000000000000000,0.99890000000000000000,0.99889000000000000000,0.99889000000000000000,0.99886000000000000000,0.99066000000000000000,100000,99880,99889,100000,99890,99886,100000,99889,99066
random,1000,1000,28465,0.32515337423312883436,0.28834355828220858896,0.33128834355828220859,0.32515337423312883436,0.32515337423312883436,1.3251533742331288,163,53,53,163,47,53,163,54,216
random,1000,1000,29163,1.00414721092534016167,1.00414721092534016167,1.00414721092534016167,1.00414721092534016167,1.00414721092534016167,1.0041672942712256,99585,99998,99998,99585,99998,99998,99585,99998,100000
random,1000,1000,29184,0.99998000000000000000,0.99998000000000000000,0.99998000000000000000,0.99998000000000000000,0.99998000000000000000,1.00000000000000000000,100000,99998,99998,100000,99998,99998,100000,99998,100000
random,1000,1000,30058,1.4380623393316195,1.4380623393316195,1.4380623393316195,1.4380623393316195,1.4380623393316195,1.4715616966580977,24896,35802,35802,24896,35802,35802,24896,35802,36636
random,1000,1000,30137,4.0000000000000000,3.0000000000000000,4.0000000000000000,4.0000000000000000,3.0000000000000000,4.0000000000000000,0,4,4,0,3,3,0,4,4
random,1000,1000,30534,6.7529411764705882,6.6588235294117647,6.8117647058823529,6.7647058823529412,6.7529411764705882,7.0823529411764706,85,574,575,85,566,574,85,579,602
random,1000,1000,30920,1.02601162154195966146,1.02430628658048759948,1.02536948924165228010,1.02443260768874478925,1.02446418796580908670,1.01666385953092761800,94996,97467,97317,94996,97305,97320,94996,97406,96579
random,1000,1000,31039,1.05576501318350952416,1.05465611985904733742,1.05448362534190877504,1.05454523052660111875,1.05299277987235405732,1.05492718267169364974,81162,85688,85589,81162,85598,85463,81162,85584,85620
random,1000,1000,31204,0.94141000000000000000,0.94062000000000000000,0.94064000000000000000,0.94064000000000000000,0.94071000000000000000,0.94100000000000000000,100000,94141,94064,100000,94062,94071,100000,94064,94100
random,1000,1000,31382,0.71135925609489558704,0.71135925609489558704,0.71135925609489558704,0.71135925609489558704,0.71135925609489558704,0.72194957181744123666,50329,35802,35802,50329,35802,35802,50329,35802,36335
random,1000,1000,32038,0.66422822251298521074,0.66385155227786368502,0.66410927401768367630,0.66410927401768367630,0.66408944926846675390,0.67479481384560485310,50442,33505,33499,50442,33486,33498,50442,33499,34038
random,1000,1000,32602,0.99919662582847961438,0.99919662582847961438,0.99919662582847961438,0.99919662582847961438,0.99919662582847961438,1.00417754569190600522,99580,99500,99500,99580,99500,99500,99580,99500,99996
random,1000,1000,33338,1.1904761904761905,1.1904761904761905,1.1904761904761905,1.1904761904761905,1.1904761904761905,1.2000000000000000,420,500,500,420,500,500,420,500,504
random,1000,1000,33712,1.00144759366275663193,1.00051699773669879712,1.00044806470513895750,1.00079272986293815558,0.99979320090532048115,0.99792052021461150492,87041,87167,87110,87041,87086,87023,87041,87080,86860
random,1000,1000,33755,0.44422424685775088116,0.44422424685775088116,0.44425084790849238545,0.44422424685775088116,0.44422424685775088116,0.44619272461262219858,75185,33399,33399,75185,33399,33399,75185,33401,33547
random,1000,1000,34410,1.00324803024728167781,0.99783041729576106677,1.00015225141784132865,0.99470926323001382950,0.99412563279495540302,1.00015225141784132865,78817,79073,78400,78817,78646,78354,78817,78829,78829
random,1000,1000,34789,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,1000,1000,35202,1.00578198285621866408,1.00578198285621866408,1.00578198285621866408,1.00578198285621866408,1.00578198285621866408,1.01069464661167717936,98928,99500,99500,98928,99500,99500,98928,99500,99986
random,1000,1000,35268,0.99945981093382683939,0.99945981093382683939,0.99945981093382683939,0.99945981093382683939,0.99944980743260141049,0.99460811283949382284,99965,99911,99911,99965,99911,99910,99965,99911,99426
random,1000,1000,35674,1.00539579249439201342,1.00539579249439201342,1.00539579249439201342,1.00539579249439201342,1.00539579249439201342,1.01025604753147545622,98966,99500,99500,98966,99500,99500,98966,99500,99981
random,1000,1000,36335,0.84340406547137718540,0.84340406547137718540,0.84340406547137718540,0.84340406547137718540,0.84340406547137718540,0.85320525332515405850,71726,60494,60494,71726,60494,60494,71726,60494,61197
random,1000,1000,36959,0.74728648593558907460,0.74808907460252751733,0.74774510803098247044,0.74856043620057072972,0.74864961271911944558,0.76048461068079902161,78496,58659,58759,78496,58722,58766,78496,58695,59695
random,1000,1000,37284,0.99964997199775982079,0.99965997279782382591,0.99965997279782382591,0.99966997359788783103,0.99965997279782382591,0.99217937434994799584,99992,99957,99959,99992,99958,99958,99992,99958,99210
random,1000,1000,37675,0.99739906366291865071,0.99739906366291865071,0.99739906366291865071,0.99739906366291865071,0.99739906366291865071,1.0003601296466728,99964,99704,99704,99964,99704,99704,99964,99704,100000
random,1000,1000,38116,0.99662000000000000000,0.99693000000000000000,0.99642000000000000000,0.99658000000000000000,0.99661000000000000000,0.99741000000000000000,100000,99662,99658,100000,99693,99661,100000,99642,99741
random,1000,1000,38387,0.60494000000000000000,0.60494000000000000000,0.60494000000000000000,0.60494000000000000000,0.60494000000000000000,0.61495000000000000000,100000,60494,60494,100000,60494,60494,100000,60494,61495
random,1000,1000,39161,3685.0000000000000000,3685.0000000000000000,3685.0000000000000000,3685.0000000000000000,3685.0000000000000000,3685.0000000000000000,0,3685,3685,0,3685,3685,0,3685,3685
random,1000,1000,39211,1.00000000000000000000,1.00000000000000000000,1.0000100001000010,1.00000000000000000000,1.00000000000000000000,0.99154991549915499155,99999,99999,99999,99999,99999,99999,99999,100000,99154
random,1000,1000,40194,0.46425255338904363974,0.46425255338904363974,0.46425255338904363974,0.46425255338904363974,0.46425255338904363974,0.48189415041782729805,1077,500,500,1077,500,500,1077,500,519
random,1000,1000,41166,0.82277731154662585773,0.82277731154662585773,0.82277731154662585773,0.82277731154662585773,0.82277731154662585773,0.83223083378585180431,40514,33334,33334,40514,33334,33334,40514,33334,33717
random,1000,1000,41530,0.66232192175485306682,0.66232192175485306682,0.66232192175485306682,0.66232192175485306682,0.66232192175485306682,0.67291223747739871645,50329,33334,33334,50329,33334,33334,50329,33334,33867
random,1000,1000,42169,0.33333333333333333333,0.33333333333333333333,0.33333333333333333333,0.33333333333333333333,0.33333333333333333333,1.00000000000000000000,3,1,1,3,1,1,3,1,3
random,1000,1000,42198,0.99921669445058145373,0.99921669445058145373,0.99921669445058145373,0.99921669445058145373,0.99921669445058145373,1.00419771435457631204,99578,99500,99500,99578,99500,99500,99578,99500,99996
random,1000,1000,42219,0.99800479250844704679,0.99802484484504556893,0.99800479250844704679,0.99801481867674630786,0.99802484484504556893,1.00224586169903447999,99739,99540,99541,99739,99542,99542,99739,99540,99963
random,1000,1000,42967,0.52447839763754253065,0.52632727739616100661,0.52642999293830647750,0.52649419015214739680,0.52684085510688836105,0.52817615715477948257,77885,40849,41006,77885,40993,41033,77885,41001,41137
random,1000,1000,43321,19.0000000000000000,19.0000000000000000,19.0000000000000000,19.0000000000000000,19.0000000000000000,19.0000000000000000,0,19,19,0,19,19,0,19,19
random,1000,1000,44033,6.3333333333333333,6.3333333333333333,6.3333333333333333,6.3333333333333333,6.3333333333333333,6.3333333333333333,3,19,19,3,19,19,3,19,19
random,1000,1000,45768,0.99926996349817490875,0.99926996349817490875,0.99926996349817490875,0.99926996349817490875,0.99925996299814990750,0.99348967448372418621,99995,99922,99922,99995,99922,99921,99995,99922,99344
random,1000,1000,46035,1.00683907465400545510,1.00683907465400545510,1.00683907465400545510,1.00683907465400545510,1.00683907465400545510,1.0102030508132135,98990,99667,99667,98990,99667,99667,98990,99667,100000
random,1000,1000,46047,0.99702893041494938178,0.99702893041494938178,0.99702893041494938178,0.99702893041494938178,0.99702893041494938178,1.0003601296466728,99964,99667,99667,99964,99667,99667,99964,99667,100000
random,1000,1000,46547,1.00022005281267504201,1.00022005281267504201,1.00022005281267504201,1.00022005281267504201,1.00022005281267504201,1.0002400576138273,99976,99998,99998,99976,99998,99998,99976,99998,100000
random,1000,1000,46786,0.99922673682942015305,0.99922673682942015305,0.99922673682942015305,0.99922673682942015305,0.99922673682942015305,1.00420775673341501135,99578,99501,99501,99578,99501,99501,99578,99501,99997
random,1000,1000,47026,0.98775559442668435973,1.02273961035044333193,1.00090475903251100790,1.01773327703721575487,1.01893962241389709874,1.00090475903251100790,16579,16376,16873,16579,16956,16893,16579,16594,16594
random,1000,1000,47761,0.25000000000000000000,0.16666666666666666667,0.25000000000000000000,0.25000000000000000000,0.25000000000000000000,1.1666666666666667,12,3,3,12,2,3,12,3,14
random,1000,1000,47905,1.5238095238095238,1.3809523809523810,1.6190476190476190,1.5396825396825397,1.5238095238095238,2.6031746031746032,63,96,97,63,87,96,63,102,164
random,1000,1000,48309,9.0000000000000000,9.0000000000000000,24.0000000000000000,9.0000000000000000,9.0000000000000000,24.0000000000000000,0,9,9,0,9,9,0,24,24
random,1000,1000,48711,0.99762888557622082379,0.99763889027843086251,0.99763889027843086251,0.99763889027843086251,0.99763889027843086251,1.0004702210038718,99953,99716,99717,99953,99717,99717,99953,99717,100000
random,1000,1000,49876,0.99996998439188377957,0.99995997918917837275,0.99995997918917837275,0.99995997918917837275,0.99995997918917837275,0.97952935526473766359,99948,99945,99944,99948,99944,99944,99948,99944,97902
random,1000,1000,50057,18.0000000000000000,17.0000000000000000,19.0000000000000000,19.0000000000000000,19.0000000000000000,20.0000000000000000,1,18,19,1,17,19,1,19,20
random,1000,1000,50346,0.99938742719421570597,0.99938742719421570597,0.99938742719421570597,0.99938742719421570597,0.99938742719421570597,1.0042177144004820,99580,99519,99519,99580,99519,99519,99580,99519,100000
random,1000,1000,50665,2.1998545190034552,2.2464084378977996,2.2385888343335152,2.2387706855791962,2.2515002727768685,2.2493180578286961,5499,12097,12311,5499,12353,12381,5499,12310,12369
random,1000,1000,50923,1.00141201918743803639,1.00141201918743803639,1.00141201918743803639,1.00141201918743803639,1.00141201918743803639,1.0014320478283946,99857,99998,99998,99857,99998,99998,99857,99998,100000
random,1000,1000,51123,1.00013215008183139683,1.00040661563640429793,1.00000000000000000000,1.00051843493641547986,0.99978652679088774359,0.99280290323564392669,98373,98386,98424,98373,98413,98352,98373,98373,97665
random,1000,1000,51323,1.01859202457305400231,1.02043067738132577683,1.01915443602029007452,1.02131755697119804454,1.01933830130111725197,1.01932748569636271212,92459,94178,94430,92459,94348,94247,92459,94230,94246
random,1000,1000,51349,1.2895480225988701,1.2824858757062147,1.2980225988700565,1.2577683615819209,1.3008474576271186,1.3340395480225989,1416,1826,1781,1416,1816,1842,1416,1838,1889
random,1000,1000,51878,1.00050427626270776182,1.00099846700016136840,1.00004034210101662095,1.00046393416169114087,0.99943521058576730676,1.00006051315152493142,99152,99202,99198,99152,99251,99096,99152,99156,99158
random,1000,1000,53036,0.99998000000000000000,0.99998000000000000000,0.99998000000000000000,0.99998000000000000000,0.99998000000000000000,1.00000000000000000000,100000,99998,99998,100000,99998,99998,100000,99998,100000
random,1000,1000,53915,1.00116135878978404734,1.00116135878978404734,1.00116135878978404734,1.00116135878978404734,1.00116135878978404734,0.99568495139312996206,99883,99999,99999,99883,99999,99999,99883,99999,99452
random,1000,1000,54308,1.00083564898715315533,1.00059401554508477307,1.00060408360517095566,1.00059401554508477307,1.00062421972534332085,0.99318392332165438363,99324,99407,99383,99324,99383,99386,99324,99384,98647
