dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,100,10,284,0.67681886847619511720,0.67681886847619511720,0.67681886847619511720,0.67681886847619511720,0.68618732030602797135,0.68572437990351347400,82084,55556,55556,82084,55556,56325,82084,55556,56287
random,100,10,405,0.99614488076026537565,0.99614488076026537565,0.99614488076026537565,0.99614488076026537565,0.99614488076026537565,0.99614488076026537565,11154,11111,11111,11154,11111,11111,11154,11111,11111
random,100,10,616,1.00398763105562901496,1.00182202463377304861,1.00338376003414994742,1.00213437171384842837,0.99976053390527554218,1.00121815361229398107,96047,96430,96252,96047,96222,96024,96047,96372,96164
random,100,10,946,0.55556000000000000000,0.55556000000000000000,0.55556000000000000000,0.55556000000000000000,0.56259000000000000000,0.56306000000000000000,100000,55556,55556,100000,55556,56259,100000,55556,56306
random,100,10,1696,1.6345984112974404,1.6345984112974404,1.6345984112974404,1.6345984112974404,1.6345984112974404,1.6345984112974404,2266,3704,3704,2266,3704,3704,2266,3704,3704
random,100,10,1736,0.80496720145420058484,0.80496720145420058484,0.80496720145420058484,0.80496720145420058484,0.80949182012171026634,0.80996601596459337706,50612,40741,40741,50612,40741,40970,50612,40741,40994
random,100,10,2263,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,100,10,2646,1.1464650526823775,1.1464650526823775,1.1464650526823775,1.1464650526823775,1.0934494605370500,1.0938401259321391,87031,99778,99778,87031,99778,95164,87031,99778,95198
random,100,10,3570,1.3068857200967210,1.3052812365822241,1.3068857200967210,1.3079026462678810,1.3064563512688979,1.3063207611127432,44251,57831,57876,44251,57760,57812,44251,57831,57806
random,100,10,3725,1.09082736770558119649,1.09082736770558119649,1.09082736770558119649,1.09082736770558119649,1.08553230209281164695,1.08542267340517666663,91217,99502,99502,91217,99502,99019,91217,99502,99009
random,100,10,4334,0.67586848008406927632,0.67586848008406927632,0.67586848008406927632,0.67586848008406927632,0.67980922741143422994,0.67912212274922700726,49483,33444,33444,49483,33444,33639,49483,33444,33605
random,100,10,4859,1.04039189443526631674,1.04039189443526631674,1.04039189443526631674,1.04039189443526631674,1.03916853133691628850,1.03947175808778937243,95638,99501,99501,95638,99501,99384,95638,99501,99413
random,100,10,5211,0.87675155587797334962,0.87355707431305919336,0.87601338882313262826,0.87293345042190065290,0.87508431649548827205,0.87381161467679737314,78573,68889,68589,78573,68638,68758,78573,68831,68658
random,100,10,6137,1.06852197813996435397,1.06851124138375314050,1.06852197813996435397,1.06852197813996435397,1.06830724301574008461,1.06750198629989907449,93138,99520,99520,93138,99519,99500,93138,99520,99425
random,100,10,6379,0.84304932735426008969,0.83766816143497757848,0.82242152466367713004,0.80896860986547085202,0.81524663677130044843,0.81434977578475336323,1115,940,902,1115,934,909,1115,917,908
random,100,10,7274,1.05459344544238486528,1.05351853621249761131,1.05296913816166634818,1.05319606344353143512,1.05520256067265430919,1.05675520733804700936,83728,88299,88182,83728,88209,88350,83728,88163,88480
random,100,10,7600,1.0625000000000000,1.1250000000000000,1.0781250000000000,1.0625000000000000,1.0468750000000000,1.0781250000000000,64,68,68,64,72,67,64,69,69
random,100,10,7875,0.92166053700632196341,0.92293454484267205115,0.92591524242205716209,0.91958126006586380135,0.94202062450421864859,0.94315040503834042451,83202,76684,76511,83202,76790,78378,83202,77038,78472
random,100,10,8571,0.98667000000000000000,0.98726000000000000000,0.98743000000000000000,0.98698000000000000000,0.98400000000000000000,0.98458000000000000000,100000,98667,98698,100000,98726,98400,100000,98743,98458
random,100,10,8674,0.76434172513413124226,0.76434172513413124226,0.76434172513413124226,0.76434172513413124226,0.76434172513413124226,0.76434172513413124226,4846,3704,3704,4846,3704,3704,4846,3704,3704
random,100,10,9466,0.90284757118927973199,0.90117252931323283082,0.88944723618090452261,0.90787269681742043551,0.85092127303182579564,0.91792294807370184255,597,539,542,597,538,508,597,531,548
random,100,10,9678,0.99983983823661898518,0.99994994944894343287,0.99994994944894343287,0.99247239712109230323,0.98822811039149541036,0.98749737234606953023,99899,99883,99147,99899,99894,98723,99899,99894,98650
random,100,10,10227,0.67560468258908914228,0.67194546089491504836,0.67574133402165166031,0.67698638040722126904,0.68445665872063892136,0.68110110687660375640,65861,44496,44587,65861,44255,45079,65861,44505,44858
random,100,10,10335,0.61720281751506789630,0.61720281751506789630,0.61720281751506789630,0.61720281751506789630,0.62573524072325902258,0.62484569021857526687,55084,33998,33998,55084,33998,34468,55084,33998,34419
random,100,10,10364,0.42247005893162663963,0.42247005893162663963,0.42247005893162663963,0.42247005893162663963,0.43111336417210569672,0.43196248653444014955,78905,33335,33335,78905,33335,34017,78905,33335,34084
random,100,10,10388,1.5886610373944511,1.6103739445114596,1.6326899879372738,1.6417370325693607,1.5844390832328106,1.5735826296743064,1658,2634,2722,1658,2670,2627,1658,2707,2609
random,100,10,10489,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,100,10,11123,0.96089334548769371012,0.97602552415679124886,0.94794895168641750228,0.98432087511394712853,0.98309024612579762990,0.98309024612579762990,21940,21082,21596,21940,21414,21569,21940,20798,21569
random,100,10,11274,0.64328160925923868976,0.64221528618556242988,0.64269291006231325462,0.64218196358951004676,0.65040153728243121661,0.65116795699163602839,90029,57914,57815,90029,57818,58555,90029,57861,58624
random,100,10,12513,0.87618597006748512090,0.87618597006748512090,0.87618597006748512090,0.87618597006748512090,0.88187613616555021540,0.88322085813183255721,80314,70370,70370,80314,70370,70827,80314,70370,70935
random,100,10,12672,1.2590796747353923,1.2568722525140086,1.2568722525140086,1.2611927626738109,1.2622681734996132,1.2594570118672528,53003,66735,66847,53003,66618,66904,53003,66618,66755
random,100,10,13860,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,100000,100000,100000,100000,100000,100000,100000,100000,100000
random,100,10,15305,0.68573014991671293726,0.68573014991671293726,0.68573014991671293726,0.68573014991671293726,0.68573014991671293726,0.68573014991671293726,1801,1235,1235,1801,1235,1235,1801,1235,1235
random,100,10,15451,0.99995700635231144598,1.00132205466642303600,1.00275159345206745703,1.00097810548491460387,1.00002149682384427701,1.00038694282919698615,93037,93033,93128,93037,93160,93039,93037,93293,93073
random,100,10,16022,1.6587286879169755,1.6587286879169755,1.6587286879169755,1.6587286879169755,1.6596553002223870,1.6587286879169755,21584,35802,35802,21584,35802,35822,21584,35802,35802
random,100,10,16357,0.02460997582948802461,0.02475646378085402476,0.02475646378085402476,0.02475646378085402476,0.37815864645132937816,0.37405698381308137406,13653,336,338,13653,338,5163,13653,338,5107
random,100,10,16673,0.03368794326241134752,0.03368794326241134752,0.03368794326241134752,0.03368794326241134752,0.03368794326241134752,0.03368794326241134752,564,19,19,564,19,19,564,19,19
random,100,10,16729,19.0000000000000000,19.0000000000000000,19.0000000000000000,19.0000000000000000,19.0000000000000000,19.0000000000000000,0,19,19,0,19,19,0,19,19
random,100,10,16841,0.96076746849942726231,0.93327605956471935853,0.96849942726231386025,1.0131729667812142,0.97766323024054982818,1.0131729667812142,3492,3355,3538,3492,3259,3414,3492,3382,3538
random,100,10,17170,0.57193845995258220802,0.57201577156994124317,0.57266003504793320276,0.57246675600453561489,0.57912844036697247706,0.58120296876610658695,77608,44387,44428,77608,44393,44945,77608,44443,45106
random,100,10,17282,0.42992501530299938788,0.42977198530912058764,0.42992501530299938788,0.43001428279942868802,0.43867322995307080188,0.43941287492348500306,78416,33713,33720,78416,33701,34399,78416,33713,34457
random,100,10,18072,1.2946614394269396,1.2946614394269396,1.2946614394269396,1.2946614394269396,1.2977913298807738,1.2972589258345030,61983,80247,80247,61983,80247,80441,61983,80247,80408
random,100,10,18321,1.01398235870630512904,1.01100294021561581183,1.01885658281607317870,1.01091146684090166612,1.01051943809212675596,1.01078079059131002940,76525,77595,77360,76525,77367,77330,76525,77968,77350
random,100,10,19214,0.83110180267783678660,0.83110180267783678660,0.83110180267783678660,0.83110180267783678660,0.83147580222903732516,0.83130126910514374049,40107,33333,33333,40107,33333,33348,40107,33333,33341
random,100,10,19322,0.60188047398248325605,0.60228297269448737764,0.60196097372488408037,0.60300747037609479650,0.60841705306543019062,0.61187854198866563627,62112,37384,37454,62112,37409,37790,62112,37389,38005
random,100,10,20023,0.52513446110393317508,0.52525464980018629248,0.52502428813236781747,0.52609597067395811424,0.53276644331600612962,0.53365784281321675030,99843,52431,52527,99843,52443,53193,99843,52420,53282
random,100,10,20046,0.14430479699940777785,0.14371257485029940120,0.14236362439955254327,0.14525893268408238468,0.41662828189774297559,0.42455747844969401856,30394,4386,4415,30394,4368,12663,30394,4327,12904
random,100,10,20647,0.84880792651460419032,0.84832284033439983486,0.84945814841572917742,0.84878728454948911136,0.85450510888636598204,0.85499019506657033750,96890,82241,82239,96890,82194,82793,96890,82304,82840
random,100,10,21340,1.0712778181647633,1.0711957413878010,1.0724386182960861,1.0720868606805337,1.0694486785638909,1.0694486785638909,85286,91365,91434,85286,91358,91209,85286,91464,91209
random,100,10,21357,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,100,10,21782,1.00442287411488711448,1.00027979252308288315,1.00099003508167789424,0.99895615866388308977,0.99967716247336590405,0.99903148742009771216,92926,93337,92829,92926,92952,92896,92926,93018,92836
random,100,10,22601,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,3,4,4,3,4,4,3,4,4
random,100,10,22722,0.03410873865884439593,0.03410873865884439593,0.03410873865884439593,0.03410873865884439593,0.35220683539122723242,0.34838665666143666007,14659,500,500,14659,500,5163,14659,500,5107
random,100,10,22919,0.38631287662766360916,0.38690283884198845360,0.38924864097989914455,0.38641120366338441657,0.42046045146156115239,0.41978620893090418733,71191,27502,27509,71191,27544,29933,71191,27711,29885
random,100,10,23201,0.84135429262394195889,0.84401451027811366385,0.82394195888754534462,0.82394195888754534462,0.83651753325272067715,0.78379685610640870617,4135,3479,3407,4135,3490,3459,4135,3407,3241
random,100,10,23277,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,100,10,23609,41.0000000000000000,41.0000000000000000,41.0000000000000000,41.0000000000000000,41.0000000000000000,41.0000000000000000,0,41,41,0,41,41,0,41,41
random,100,10,24371,1.00298179151900281071,1.00298179151900281071,1.00298179151900281071,1.00298179151900281071,1.00471709641940608579,1.00535256018575094709,40915,41037,41037,40915,41037,41108,40915,41037,41134
random,100,10,24674,1.1615618069335824,1.1615618069335824,1.1615618069335824,1.1615618069335824,1.1071203455118478,1.1077856892727909,85670,99511,99511,85670,99511,94847,85670,99511,94904
random,100,10,24920,0.99969000000000000000,0.99970000000000000000,0.99969000000000000000,0.99969000000000000000,0.94103000000000000000,0.93957000000000000000,100000,99969,99969,100000,99970,94103,100000,99969,93957
random,100,10,25659,0.92358164441130617502,0.92369009692943808039,0.92347319189317426964,0.92444926455636141802,0.93354571951467498136,0.93393885989290313834,73765,68128,68192,73765,68136,68863,73765,68120,68892
random,100,10,26194,0.76905341566838108444,0.76969833771342888928,0.76866646244135240153,0.77235864114925108428,0.77268110217177498670,0.77293907098979410864,62023,47699,47904,62023,47739,47924,62023,47675,47940
random,100,10,26806,1.1157259058417550,1.1157147018621014,1.1157147018621014,1.1157259058417550,1.0637954601474444,1.0649718780110695,89254,99583,99583,89254,99582,94948,89254,99582,95053
random,100,10,26883,1.02624485596707818930,1.02623456790123456790,1.02623456790123456790,1.02624485596707818930,1.02276748971193415638,1.02569958847736625514,97200,99751,99751,97200,99750,99413,97200,99750,99698
random,100,10,27190,1.05094249960399176303,1.05094249960399176303,1.05094249960399176303,1.05094249960399176303,1.05041448862136332436,1.04991815829769259201,94695,99519,99519,94695,99519,99469,94695,99519,99422
random,100,10,27269,0.18967469631459748816,0.18967469631459748816,0.18967469631459748816,0.18967469631459748816,0.18529956763434218653,0.18771875643401276508,19428,3685,3685,19428,3685,3600,19428,3685,3647
random,100,10,27405,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,100,10,27507,1.01361705091592951174,1.01189315316570314132,1.01004736365535975482,1.01727380371943999443,1.02173155951800515428,1.01798774117155394581,57428,58210,58420,57428,58111,58676,57428,58005,58461
random,100,10,27640,0.95408853541037085741,0.95508743535600035404,0.95311492407095982905,0.95776802761515799057,0.95666797324465462086,0.95456901892852175452,79087,75456,75747,79087,75535,75660,79087,75379,75494
random,100,10,27925,1235.0000000000000000,1235.0000000000000000,1235.0000000000000000,1235.0000000000000000,1235.0000000000000000,1235.0000000000000000,0,1235,1235,0,1235,1235,0,1235,1235
random,100,10,28470,1.06946309806491818074,1.06946309806491818074,1.06946309806491818074,1.06946309806491818074,1.06830269364248799304,1.06868949511663138894,93071,99536,99536,93071,99536,99428,93071,99536,99464
random,100,10,28639,1.07622892424602232249,1.07622892424602232249,1.07622892424602232249,1.07622892424602232249,1.02565790893978972820,1.02648906543468405259,92642,99704,99704,92642,99704,95019,92642,99704,95096
random,100,10,28808,0.99976000000000000000,0.99974000000000000000,0.99976000000000000000,0.98565000000000000000,0.98176000000000000000,0.98027000000000000000,100000,99976,98565,100000,99974,98176,100000,99976,98027
random,100,10,29727,0.93480019670986880721,0.93372146517124863176,0.93457810492250582991,0.93573615495661278297,0.94401700588543236512,0.94509573742405254057,63037,58927,58986,63037,58859,59508,63037,58913,59576
random,100,10,30838,0.81597555867642348535,0.81893217039938896691,0.81905536255451252864,0.81462044497006430630,0.81813142139108581566,0.81726907630522088353,81174,66236,66126,81174,66476,66411,81174,66486,66341
random,100,10,30875,0.86111289185204179755,0.86393358548624911853,0.86289719426458961045,0.86474560335064213518,0.86289719426458961045,0.86406179883325854221,93594,80595,80935,93594,80859,80762,93594,80762,80871
random,100,10,31057,0.96334527069728249421,0.96039603960396039604,0.96503054560775226459,0.98609648198862439435,0.94838845586686328207,0.98398988835053718138,4747,4573,4681,4747,4559,4502,4747,4581,4671
