dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
correlated,10,100,1208,0.99978000000000000000,0.99981000000000000000,0.99974000000000000000,0.96777000000000000000,0.96943000000000000000,0.97143000000000000000,100000,99978,96777,100000,99981,96943,100000,99974,97143
correlated,10,100,1469,0.41010851402226651366,0.41010851402226651366,0.41010851402226651366,0.41010851402226651366,0.52240744096152684665,0.53275553139658955930,99342,40741,40741,99342,40741,51897,99342,40741,52925
correlated,10,100,1651,8.0000000000000000,8.0000000000000000,8.0000000000000000,8.0000000000000000,8.0000000000000000,8.0000000000000000,0,8,8,0,8,8,0,8,8
correlated,10,100,2257,10062.0000000000000000,10970.0000000000000000,11008.0000000000000000,10964.0000000000000000,10579.0000000000000000,11139.0000000000000000,0,10062,10964,0,10970,10579,0,11008,11139
correlated,10,100,2537,0.99664483304288604451,0.99666486389039120245,0.99665484846663862348,0.99683512609418504497,1.0015423752578972,1.0015423752578972,99846,99511,99530,99846,99513,100000,99846,99512,100000
correlated,10,100,2850,111.0099206349206349,111.0833333333333333,111.0099206349206349,111.1111111111111111,111.0238095238095238,111.0238095238095238,504,55949,56000,504,55986,55956,504,55949,55956
correlated,10,100,3041,19.0547112462006079,20.4027355623100304,19.6231003039513678,19.7887537993920973,19.0668693009118541,19.8738601823708207,658,12538,13021,658,13425,12546,658,12912,13077
correlated,10,100,3081,0.38368000000000000000,0.38805000000000000000,0.38361000000000000000,0.38979000000000000000,0.47209000000000000000,0.46975000000000000000,100000,38368,38979,100000,38805,47209,100000,38361,46975
correlated,10,100,3699,0.99927000000000000000,0.99759000000000000000,0.99744000000000000000,0.88018000000000000000,0.88627000000000000000,0.87613000000000000000,100000,99927,88018,100000,99759,88627,100000,99744,87613
correlated,10,100,4278,0.37780000000000000000,0.38163000000000000000,0.37775000000000000000,0.38315000000000000000,0.46611000000000000000,0.46378000000000000000,100000,37780,38315,100000,38163,46611,100000,37775,46378
correlated,10,100,4405,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,0,2,2,0,2,2,0,2,2
correlated,10,100,4859,1.00160053149725191762,1.00160053149725191762,1.00160053149725191762,1.00160053149725191762,1.0066235831773067,1.0066235831773067,99342,99501,99501,99342,99501,100000,99342,99501,100000
correlated,10,100,5008,0.10842047330764997248,0.11832691249312052834,0.10814529444138690149,0.12245459548706659329,0.76940011007154650523,0.79636763896532746285,3634,394,445,3634,430,2796,3634,393,2894
correlated,10,100,5285,0.40741000000000000000,0.40741000000000000000,0.40741000000000000000,0.40741000000000000000,0.51897000000000000000,0.52925000000000000000,100000,40741,40741,100000,40741,51897,100000,40741,52925
correlated,10,100,6390,1.08726858507885249165,1.08387339364313994382,1.08643914091703346531,1.04867178341554046582,1.06300457853177324103,1.05916701687642387914,90422,98313,94823,90422,98006,96119,90422,98238,95772
correlated,10,100,6462,1.2365515388856686,1.2204487297301118,1.2283941017629678,1.2283941017629678,1.2306985424059491,1.2219049100137135,70733,87465,86888,70733,86326,87051,70733,86888,86429
correlated,10,100,6646,0.41598360655737704918,0.37704918032786885246,0.38729508196721311475,0.43647540983606557377,0.39549180327868852459,0.38114754098360655738,488,203,213,488,184,193,488,189,186
correlated,10,100,6678,0.95821000000000000000,0.95497000000000000000,0.95827000000000000000,0.95359000000000000000,0.98153000000000000000,0.99414000000000000000,100000,95821,95359,100000,95497,98153,100000,95827,99414
correlated,10,100,6750,0.55778000000000000000,0.55778000000000000000,0.55778000000000000000,0.55778000000000000000,0.66934000000000000000,0.67962000000000000000,100000,55778,55778,100000,55778,66934,100000,55778,67962
correlated,10,100,7037,1.2396698777222667,1.2156973695106130,1.2283667779955284,1.2434789809268818,1.2421954787601093,1.2479091335670319,72458,89824,90100,72458,88087,90007,72458,89005,90421
correlated,10,100,7586,0.85129096325719960278,0.89920556107249255214,0.93222442899702085402,0.73733862959285004965,0.88356504468718967229,1.2783018867924528,4028,3429,2970,4028,3622,3559,4028,3755,5149
correlated,10,100,7632,0.94640000000000000000,0.94238000000000000000,0.94647000000000000000,0.94064000000000000000,0.96955000000000000000,0.97053000000000000000,100000,94640,94064,100000,94238,96955,100000,94647,97053
correlated,10,100,7875,0.97584000000000000000,0.97424000000000000000,0.97587000000000000000,0.97351000000000000000,0.99946000000000000000,1.00000000000000000000,100000,97584,97351,100000,97424,99946,100000,97587,100000
correlated,10,100,8925,0.70370000000000000000,0.70370000000000000000,0.70370000000000000000,0.70370000000000000000,0.81527000000000000000,0.82555000000000000000,100000,70370,70370,100000,70370,81527,100000,70370,82555
correlated,10,100,9001,0.87809737268086166106,0.95965633171460590213,0.87685219773378159631,0.99227991532810359856,1.1871497945461337,1.3483999501930021,8031,7052,7969,8031,7707,9534,8031,7042,10829
