dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,10,100,176,0.45117326221841036705,0.45117326221841036705,0.45117326221841036705,0.45117326221841036705,0.45117326221841036705,0.45117326221841036705,74621,33667,33667,74621,33667,33667,74621,33667,33667
random,10,100,547,1.00264733578522822167,1.00733791731073325871,1.01005632251301458700,1.00596983103246095624,0.99909386493257289057,1.00207878044880336869,56283,56432,56619,56283,56696,56232,56283,56849,56400
random,10,100,2997,1.01067868624695067772,1.01182571608588183977,1.01710851548490282557,1.00098547634049015331,1.00096932099064605244,1.00953165640801951566,61899,62560,61960,61899,62631,61959,61899,62958,62489
random,10,100,3046,0.66666666666666666667,0.68750000000000000000,0.68750000000000000000,0.66666666666666666667,0.60416666666666666667,0.62500000000000000000,48,32,32,48,33,29,48,33,30
random,10,100,3511,167.0000000000000000,167.0000000000000000,167.0000000000000000,167.0000000000000000,167.0000000000000000,167.0000000000000000,0,167,167,0,167,167,0,167,167
random,10,100,3542,0.44420154484147488639,0.44397631066417584165,0.44397631066417584165,0.44420154484147488639,0.44449302436503835606,0.44429428832624508128,75477,33527,33527,75477,33510,33549,75477,33510,33534
random,10,100,4294,0.02101694915254237288,0.02101694915254237288,0.02169491525423728814,0.02169491525423728814,0.02033898305084745763,0.02033898305084745763,1475,31,32,1475,31,30,1475,32,30
random,10,100,4638,1.00184814914887868144,0.99256417184544717644,0.99649824371791407728,0.99684409619021885977,1.00415022966765738989,0.99596865711969737909,92525,92696,92233,92525,91837,92909,92525,92201,92152
random,10,100,5462,1.00186251610824742268,1.00185244845360824742,1.00187258376288659794,1.00186251610824742268,1.00188265141752577320,1.00187258376288659794,99328,99513,99513,99328,99512,99515,99328,99514,99514
random,10,100,5819,1.6031558651084091,1.6031558651084091,1.6031558651084091,1.6031558651084091,1.6031558651084091,1.6031558651084091,25413,40741,40741,25413,40741,40741,25413,40741,40741
random,10,100,6554,0.97481464046133929622,0.99289455101800635518,0.97715370130634341532,0.95157114275626691774,0.96175120630810874426,0.97799223255266564670,67976,66264,64684,67976,67493,65376,67976,66423,66480
random,10,100,6678,0.96994527227297097711,0.97308124184395010774,0.96323834380342528805,0.96991492418034859842,0.96596967213943936957,0.96868076841370519863,98853,95882,95879,98853,96192,95489,98853,95219,95757
