dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,10,1000,43,0.90909834724267713958,0.90909834724267713958,0.90909834724267713958,0.90909834724267713958,0.90909834724267713958,0.90909834724267713958,12222,11111,11111,12222,11111,11111,12222,11111,11111
random,10,1000,281,0.73920564167387399375,0.73920564167387399375,0.73920564167387399375,0.73920564167387399375,0.73920564167387399375,0.73920564167387399375,15031,11111,11111,15031,11111,11111,15031,11111,11111
random,10,1000,373,0.99030050878468132033,0.99595227950575202386,1.0085841750419810,0.99919797488658863631,0.99307000175442993559,0.99464898869645855786,79798,79024,79734,79798,79475,79245,79798,80483,79371
random,10,1000,379,0.99887253206236947637,0.99361955644386362763,1.02044816850520813314,0.98620132989968097782,1.00237024509615507809,1.01238933517828086764,78051,77963,76974,78051,77553,78236,78051,79647,79018
random,10,1000,849,0.17723880597014925373,0.17723880597014925373,0.17537313432835820896,0.16977611940298507463,0.18283582089552238806,0.17350746268656716418,536,95,91,536,95,98,536,94,93
random,10,1000,944,1.00305125751530142452,1.00305125751530142452,1.00305125751530142452,1.00305125751530142452,1.00305125751530142452,1.00305125751530142452,55387,55556,55556,55387,55556,55556,55387,55556,55556
random,10,1000,1461,0.70370000000000000000,0.70370000000000000000,0.70370000000000000000,0.70370000000000000000,0.70370000000000000000,0.70370000000000000000,100000,70370,70370,100000,70370,70370,100000,70370,70370
random,10,1000,1469,0.50925613429832127098,0.50925613429832127098,0.50925613429832127098,0.50925613429832127098,0.50925613429832127098,0.50925613429832127098,80001,40741,40741,80001,40741,40741,80001,40741,40741
random,10,1000,2485,0.97087378640776699029,0.89320388349514563107,0.88349514563106796117,0.76699029126213592233,0.90291262135922330097,0.84466019417475728155,103,100,79,103,92,93,103,91,87
random,10,1000,3275,0.66893838542391066781,0.66893838542391066781,0.66893838542391066781,0.66893838542391066781,0.66893838542391066781,0.66893838542391066781,50329,33667,33667,50329,33667,33667,50329,33667,33667
random,10,1000,3485,0.55519577069221873451,0.55488187675532793656,0.55489839748884850487,0.55494795968941020981,0.55514620849165702957,0.55486535602180736825,60530,33606,33591,60530,33587,33603,60530,33588,33586
random,10,1000,3489,0.99529000000000000000,0.99552000000000000000,0.99550000000000000000,0.99612000000000000000,0.99534000000000000000,0.99556000000000000000,100000,99529,99612,100000,99552,99534,100000,99550,99556
random,10,1000,3570,1.1961834688696700,1.1961619551654404,1.1961619551654404,1.1961619551654404,1.1961619551654404,1.1961619551654404,46482,55601,55600,46482,55600,55600,46482,55600,55600
random,10,1000,3710,0.99872102157143144877,1.00617333682450804649,0.99905335454893351326,0.99872102157143144877,1.00615319543193216379,0.99805635561642731978,99298,99171,99171,99298,99911,99909,99298,99204,99105
random,10,1000,3921,0.40630472854640980736,0.83946293053123175715,0.38995913601868067717,0.80385288966725043783,0.67483946293053123176,0.38645650904845300642,1713,696,1377,1713,1438,1156,1713,668,662
random,10,1000,4741,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,10,1000,4827,1.00045170292000843179,1.00045170292000843179,1.00045170292000843179,1.00045170292000843179,1.00045170292000843179,1.00045170292000843179,99623,99668,99668,99623,99668,99668,99623,99668,99668
random,10,1000,5274,0.79900049975012493753,0.79707646176911544228,0.79735132433783108446,0.79992503748125937031,0.79726386806596701649,0.79652673663168415792,80040,63952,64026,80040,63798,63813,80040,63820,63754
random,10,1000,5322,0.74636205506766789699,0.74636205506766789699,0.74636205506766789699,0.74636205506766789699,0.74636205506766789699,0.74636205506766789699,94284,70370,70370,94284,70370,70370,94284,70370,70370
