dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,100,1000,206,0.66429533925174381737,0.66433497146480659480,0.66431515535827520609,0.66435478757133798351,0.66427552314521242866,0.66393864933417882055,50464,33523,33526,50464,33525,33522,50464,33524,33505
random,100,1000,590,0.72114124015109230390,0.72114124015109230390,0.72114124015109230390,0.72114124015109230390,0.72114124015109230390,0.72114124015109230390,77039,55556,55556,77039,55556,55556,77039,55556,55556
random,100,1000,849,0.91977611940298507463,0.99253731343283582090,1.0802238805970149,1.0914179104477612,0.93656716417910447761,1.0429104477611940,536,493,585,536,532,502,536,579,559
random,100,1000,1026,1.00043442242023802307,0.99939382918106322362,1.00059606797195449678,0.99936352064011638480,1.00013133701076963488,1.00032329110343294740,98982,99025,98919,98982,98922,98995,98982,99041,99014
random,100,1000,1389,0.63611183933069654520,0.63614603398949084153,0.63613463576989274275,0.63615743220908894031,0.63610044111109844642,0.63660196277341479261,87733,55808,55812,87733,55811,55807,87733,55810,55851
random,100,1000,1604,0.68743160539861386941,0.68805982247801240222,0.68731001499614963726,0.68777611153892919386,0.68714789445953066105,0.68743160539861386941,49346,33922,33939,49346,33953,33908,49346,33916,33922
random,100,1000,1916,0.48811210832939694536,0.51031333648244370965,0.49661470634545740828,0.49346559596913871831,0.49173358526216343883,0.49818926153361675327,6351,3100,3134,6351,3241,3123,6351,3154,3164
random,100,1000,1990,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,100,1000,2734,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,100,1000,2922,0.81570436657431985997,0.81570436657431985997,0.81570436657431985997,0.81570436657431985997,0.81570436657431985997,0.81570436657431985997,86269,70370,70370,86269,70370,70370,86269,70370,70370
random,100,1000,3081,1.00832177531206657420,1.00852834420279163101,1.00841030483666302712,1.00858736388585593295,1.00823324578747012129,1.00985628707173842476,33887,34169,34178,33887,34176,34166,33887,34172,34221
random,100,1000,3242,1.3386581469648562,1.3385782747603834,1.3390175718849840,1.3388178913738019,1.3388977635782748,1.3376996805111821,25040,33520,33524,25040,33518,33526,25040,33529,33496
random,100,1000,3432,0.99880884457924186461,0.99875879603215118665,0.99874878632273305106,0.99874878632273305106,0.99874878632273305106,0.99862866980971542396,99903,99784,99778,99903,99779,99778,99903,99778,99766
random,100,1000,3493,0.49056603773584905660,0.49764150943396226415,0.49528301886792452830,0.49764150943396226415,0.48820754716981132075,0.55660377358490566038,424,208,211,424,211,207,424,210,236
random,100,1000,3527,0.70403501729839249192,0.70323221897280042816,0.70132079438805741919,0.70464667316551025479,0.70095762371695624749,0.70214270695949691305,52317,36833,36865,52317,36791,36672,52317,36691,36734
random,100,1000,3639,0.76422675933970460469,0.76422675933970460469,0.76422675933970460469,0.76422675933970460469,0.76422675933970460469,0.76422675933970460469,92080,70370,70370,92080,70370,70370,92080,70370,70370
random,100,1000,3944,0.95065601825442099258,0.96491728465487735311,0.98973188819167142042,0.97832287507130633200,0.96691386195094124358,0.98687963491158014832,3506,3333,3430,3506,3383,3390,3506,3470,3460
random,100,1000,4827,1.00045170292000843179,1.00045170292000843179,1.00045170292000843179,1.00045170292000843179,1.00045170292000843179,1.00045170292000843179,99623,99668,99668,99623,99668,99668,99623,99668,99668
random,100,1000,5182,8.3333333333333333,9.0000000000000000,8.6666666666666667,8.6666666666666667,8.3333333333333333,10.0000000000000000,3,25,26,3,27,25,3,26,30
random,100,1000,5274,0.80164917541229385307,0.80483508245877061469,0.80211144427786106947,0.80288605697151424288,0.80162418790604697651,0.80319840079960019990,80040,64164,64263,80040,64419,64162,80040,64201,64288
random,100,1000,5806,0.41265597147950089127,0.41265597147950089127,0.41265597147950089127,0.41265597147950089127,0.41265597147950089127,0.41265597147950089127,8976,3704,3704,8976,3704,3704,8976,3704,3704
random,100,1000,5923,1.0096551724137931,0.97678160919540229885,0.96873563218390804598,1.0006896551724138,0.95563218390804597701,0.96459770114942528736,4350,4392,4353,4350,4249,4157,4350,4214,4196
random,100,1000,5972,0.99598626722852252595,0.99598626722852252595,0.99598626722852252595,0.99598626722852252595,0.99598626722852252595,0.99598626722852252595,99907,99506,99506,99907,99506,99506,99907,99506,99506
random,100,1000,6639,1.06492741201049981250,1.06484169925537043981,1.06523812074784378850,1.06461670327315583650,1.06517383618149675899,1.06507740933197621471,93335,99395,99366,93335,99387,99418,93335,99424,99409
random,100,1000,6713,0.58622447938974892411,0.58139060555997470885,0.58467437638948377491,0.58463358420526627098,0.58493952558689755043,0.58404209753411246405,49029,28742,28664,49029,28505,28679,49029,28666,28635
random,100,1000,6714,1.0408991289688115,1.0360775498735600,1.0385051980893509,1.0386288283225625,1.0396515875245856,1.0383815678561394,88975,92614,92412,88975,92185,92503,88975,92401,92390
random,100,1000,6780,2.2049254852354034,2.2049254852354034,2.2049254852354034,2.2049254852354034,2.2049254852354034,2.2049254852354034,25297,55778,55778,25297,55778,55778,25297,55778,55778
random,100,1000,7185,0.96065711625671982461,0.95994634151224835070,0.96110760729194822356,0.95929563223914066332,0.96061707260914396692,0.96070717081618964671,99891,95961,95825,99891,95890,95957,99891,96006,95966
random,100,1000,7418,0.99687887639550238086,0.99686887279420591413,0.99687887639550238086,0.99686887279420591413,0.99687887639550238086,0.99687887639550238086,99964,99652,99651,99964,99651,99652,99964,99652,99652
random,100,1000,7689,0.50794077659749301540,0.50794077659749301540,0.50794077659749301540,0.50794077659749301540,0.50794077659749301540,0.50794077659749301540,66933,33998,33998,66933,33998,33998,66933,33998,33998
random,100,1000,7791,0.93736000000000000000,0.93439000000000000000,0.93613000000000000000,0.93670000000000000000,0.93679000000000000000,0.93603000000000000000,100000,93736,93670,100000,93439,93679,100000,93613,93603
random,100,1000,7856,0.67795775202963663593,0.67819421455032710649,0.67837156144084495941,0.67904153858280129266,0.67807598328998187121,0.67858831875147789075,50748,34405,34460,50748,34417,34411,50748,34426,34437
random,100,1000,8022,0.99969444189812692884,0.99859443273138387264,0.99963333027775231460,0.99864535908169605117,0.99955184811725282896,0.99927684582556706491,98181,98151,98048,98181,98043,98137,98181,98145,98110
random,100,1000,8120,0.66465280657071215621,0.66465280657071215621,0.66465280657071215621,0.66465280657071215621,0.66465280657071215621,0.66465280657071215621,50649,33664,33664,50649,33664,33664,50649,33664,33664
random,100,1000,8122,2.0493827160493827,2.0493827160493827,2.0493827160493827,2.0493827160493827,2.0493827160493827,2.0370370370370370,81,166,166,81,166,166,81,166,165
