dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
correlated,100,10000,43,11111.0000000000000000,11111.0000000000000000,11111.0000000000000000,11111.0000000000000000,11111.0000000000000000,11111.0000000000000000,0,11111,11111,0,11111,11111,0,11111,11111
correlated,100,10000,1481,0.40746297018612419615,0.40746297018612419615,0.40746297018612419615,0.40746297018612419615,0.40746297018612419615,0.40746297018612419615,99987,40741,40741,99987,40741,40741,99987,40741,40741
correlated,100,10000,1540,6.0000000000000000,6.0000000000000000,7.0000000000000000,7.0000000000000000,7.0000000000000000,6.0000000000000000,0,6,7,0,6,7,0,7,6
correlated,100,10000,1600,72.0000000000000000,77.0000000000000000,80.0000000000000000,80.0000000000000000,82.0000000000000000,77.0000000000000000,0,72,80,0,77,82,0,80,77
correlated,100,10000,1751,1.1108870967741935,0.98790322580645161290,0.98387096774193548387,1.0161290322580645,0.96169354838709677419,0.97983870967741935484,496,551,504,496,490,477,496,488,486
correlated,100,10000,1912,0.00161714170204164140,0.00161714170204164140,0.00171821305841924399,0.00171821305841924399,0.00171821305841924399,0.00171821305841924399,9894,16,17,9894,16,17,9894,17,17
correlated,100,10000,2609,0.99508955806022542029,0.99508955806022542029,0.99508955806022542029,0.99508955806022542029,0.99508955806022542029,0.99508955806022542029,99991,99500,99500,99991,99500,99500,99991,99500,99500
correlated,100,10000,2646,1.00511735670393875290,1.00511735670393875290,1.00511735670393875290,1.00511735670393875290,1.00511735670393875290,1.00511735670393875290,99270,99778,99778,99270,99778,99778,99270,99778,99778
correlated,100,10000,2734,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
correlated,100,10000,2842,6.0000000000000000,6.0000000000000000,6.0000000000000000,6.0000000000000000,6.0000000000000000,5.0000000000000000,0,6,6,0,6,6,0,6,5
correlated,100,10000,3451,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
correlated,100,10000,3489,0.99951000000000000000,0.99953000000000000000,0.99930000000000000000,0.99952000000000000000,0.99952000000000000000,0.99954000000000000000,100000,99951,99952,100000,99953,99952,100000,99930,99954
