dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
correlated,1000,10000,176,0.33667000000000000000,0.33667000000000000000,0.33667000000000000000,0.33667000000000000000,0.47265000000000000000,0.47265000000000000000,100000,33667,33667,100000,33667,47265,100000,33667,47265
correlated,1000,10000,405,11111.0000000000000000,11111.0000000000000000,11111.0000000000000000,11111.0000000000000000,11111.0000000000000000,11111.0000000000000000,0,11111,11111,0,11111,11111,0,11111,11111
correlated,1000,10000,557,0.90831318993461285687,0.90831318993461285687,0.90831318993461285687,1.0133670479988415,1.0133670479988415,1.0133670479988415,89773,81542,90973,89773,81542,90973,89773,81542,90973
correlated,1000,10000,778,0.33667000000000000000,0.33667000000000000000,0.33667000000000000000,0.33667000000000000000,0.47265000000000000000,0.47265000000000000000,100000,33667,33667,100000,33667,47265,100000,33667,47265
correlated,1000,10000,1886,0.00507000000000000000,0.00507000000000000000,0.00507000000000000000,0.00507000000000000000,0.14105000000000000000,0.14105000000000000000,100000,507,507,100000,507,14105,100000,507,14105
correlated,1000,10000,1900,5.0000000000000000,5.0000000000000000,5.0000000000000000,5.0000000000000000,5.0000000000000000,5.0000000000000000,0,5,5,0,5,5,0,5,5
correlated,1000,10000,2080,0.02929558920342330481,0.02929558920342330481,0.02929558920342330481,0.18202764976958525346,0.48815009874917709019,0.48815009874917709019,3038,89,553,3038,89,1483,3038,89,1483
correlated,1000,10000,2113,0.10769230769230769231,0.10769230769230769231,0.10769230769230769231,0.10769230769230769231,0.47692307692307692308,0.47692307692307692308,65,7,7,65,7,31,65,7,31
correlated,1000,10000,2257,1517.0000000000000000,1517.0000000000000000,1517.0000000000000000,1517.0000000000000000,1517.0000000000000000,1517.0000000000000000,0,1517,1517,0,1517,1517,0,1517,1517
correlated,1000,10000,2794,237.0000000000000000,237.0000000000000000,237.0000000000000000,237.0000000000000000,237.0000000000000000,237.0000000000000000,0,237,237,0,237,237,0,237,237
correlated,1000,10000,2850,6944.8750000000000000,6944.8750000000000000,6944.8750000000000000,6944.8750000000000000,6944.8750000000000000,6944.8750000000000000,8,55559,55559,8,55559,55559,8,55559,55559
correlated,1000,10000,3046,6.0000000000000000,6.0000000000000000,6.0000000000000000,6.0000000000000000,6.0000000000000000,6.0000000000000000,0,6,6,0,6,6,0,6,6
correlated,1000,10000,3059,1.3671232876712329,1.3671232876712329,1.3671232876712329,1.3671232876712329,1.7931506849315068,1.7931506849315068,730,998,998,730,998,1309,730,998,1309
correlated,1000,10000,3656,4526.7777777777777778,4526.7777777777777778,4526.7777777777777778,4526.7777777777777778,4526.7777777777777778,4526.7777777777777778,9,40741,40741,9,40741,40741,9,40741,40741
correlated,1000,10000,4027,0.12500000000000000000,0.12500000000000000000,0.12500000000000000000,0.12500000000000000000,0.12500000000000000000,0.12500000000000000000,8,1,1,8,1,1,8,1,1
correlated,1000,10000,4219,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
correlated,1000,10000,5066,0.40741000000000000000,0.40741000000000000000,0.40741000000000000000,0.40741000000000000000,0.54339000000000000000,0.54339000000000000000,100000,40741,40741,100000,40741,54339,100000,40741,54339
correlated,1000,10000,5206,4.5000000000000000,4.5000000000000000,4.5000000000000000,59.6250000000000000,4.5000000000000000,4.5000000000000000,8,36,477,8,36,36,8,36,36
correlated,1000,10000,5211,6.8065942162460858,6.8065942162460858,6.8065942162460858,6.8065942162460858,6.8065942162460858,6.8065942162460858,5429,36953,36953,5429,36953,36953,5429,36953,36953
