dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,10,10,43,1.2414525139664804,1.2414525139664804,1.2414525139664804,1.2414525139664804,1.2414525139664804,1.2414525139664804,8950,11111,11111,8950,11111,11111,8950,11111,11111
random,10,10,660,1.2005902547732338,1.2005902547732338,1.2005902547732338,1.2005902547732338,1.2005902547732338,1.2005902547732338,83015,99667,99667,83015,99667,99667,83015,99667,99667
random,10,10,906,1.01446523596572313688,0.99868838533989557049,1.00855672421115746871,1.02243485647188148000,1.00317285832063357234,1.02315936742698678392,80054,81212,81850,80054,79949,80308,80054,80739,81908
random,10,10,3133,0.04694048616932103940,0.04694048616932103940,0.04694048616932103940,0.04694048616932103940,0.04694048616932103940,0.04694048616932103940,1193,56,56,1193,56,56,1193,56,56
random,10,10,3330,0.93081000000000000000,0.93026000000000000000,0.93355000000000000000,0.93343000000000000000,0.93184000000000000000,0.92974000000000000000,100000,93081,93343,100000,93026,93184,100000,93355,92974
random,10,10,3435,1.00296319081308315390,1.00637752486414436584,1.00438839331487747360,1.00442940633651184251,1.00520865374756485184,1.00401927612016815339,97530,97819,97962,97530,98152,98038,97530,97958,97922
random,10,10,3511,167.0000000000000000,167.0000000000000000,167.0000000000000000,167.0000000000000000,167.0000000000000000,167.0000000000000000,0,167,167,0,167,167,0,167,167
random,10,10,4113,0.70696610521938032855,0.70696610521938032855,0.70696610521938032855,0.70696610521938032855,0.70696610521938032855,0.70696610521938032855,48090,33998,33998,48090,33998,33998,48090,33998,33998
random,10,10,4862,1.06599836774918772424,1.03731078979381284551,1.07163425262930968110,1.04076007452918803221,1.04593400163225081228,1.05788330946551485194,64941,69227,67588,64941,67364,67924,64941,69593,68700
random,10,10,5821,0.97129901838656634611,0.93462554188051223280,0.92558174298669589915,0.97162290099157905227,0.94204992774926503563,0.89301908415964921022,40138,38986,38999,40138,37514,37812,40138,37151,35844
random,10,10,5831,1.01901504460762036882,1.01107417063311727140,0.98807672989069339138,0.99441507809323351432,1.00116003731254036212,1.00790499653184720993,83618,85208,83151,83618,84544,83715,83618,82621,84279
random,10,10,5896,0.93760801935706878673,0.92473211199446940892,0.99930867611475976495,1.01408572416176978915,0.92922571724853093674,1.06386104389906671275,11572,10850,11735,11572,10701,10753,11572,11564,12311
random,10,10,6599,1.4058929645219483,1.4948887552615755,1.1677690920024053,3.0078171978352375,1.4654239326518340,1.4353577871316897,1663,2338,5002,1663,2486,2437,1663,1942,2387
random,10,10,6657,0.74798268837489497297,0.73512579463846922114,0.74478035479319583380,0.72919672157136289415,0.72875283374815707288,0.73542700423278745700,63079,47182,45997,63079,46371,45969,63079,46980,46390
random,10,10,7408,0.73761786062642245584,0.80492034247317654709,0.73946027961417578845,0.77468299555651891189,0.78443697843286008453,0.77067302481846754091,9227,6806,7148,9227,7427,7238,9227,6823,7111
random,10,10,7530,0.98983404292292988096,0.98443247313696527355,0.95089350363483650476,0.98162307759145016943,0.97738002143250209981,0.95058939380774466360,69054,68352,67785,69054,67979,67492,69054,65663,65642
random,10,10,7600,0.48437500000000000000,0.45312500000000000000,0.68750000000000000000,0.48437500000000000000,0.48437500000000000000,0.46875000000000000000,64,31,31,64,29,31,64,44,30
random,10,10,7820,0.51020468484445429690,0.51047070124879923151,0.50880070937707825316,0.50863814379664523757,0.51055937338358087638,0.51144609473139732506,67665,34523,34417,67665,34541,34547,67665,34428,34607
random,10,10,7856,0.55756098375436194547,0.55741071577646803466,0.55744410866044445929,0.55731053712453876079,0.55744410866044445929,0.55659259011904563138,59893,33394,33379,59893,33385,33387,59893,33387,33336
random,10,10,8221,6.0000000000000000,4.0000000000000000,5.0000000000000000,5.0000000000000000,4.0000000000000000,5.0000000000000000,0,6,5,0,4,4,0,5,5
random,10,10,8300,1.08193334420703528516,1.08193334420703528516,1.08193334420703528516,1.08193334420703528516,1.08193334420703528516,1.08193334420703528516,91965,99500,99500,91965,99500,99500,91965,99500,99500
random,10,10,8704,0.95698159259635919862,1.0193226889047086,1.0974270314247941,0.97050747482965524255,1.0288823349944066,1.0405776466998881,9833,9410,9543,9833,10023,10117,9833,10791,10232
random,10,10,8743,0.90861882924197464257,0.95434313461019692474,0.99494200161855948206,0.97457512813595899649,0.88069867817642298354,0.91839762611275964392,14828,13473,14451,14828,14151,13059,14828,14753,13618
random,10,10,8763,0.93681000000000000000,0.93258000000000000000,0.93927000000000000000,0.93881000000000000000,0.93489000000000000000,0.93430000000000000000,100000,93681,93881,100000,93258,93489,100000,93927,93430
random,10,10,9362,0.42507906549683738013,0.42507906549683738013,0.42507906549683738013,0.42507906549683738013,0.42507906549683738013,0.42507906549683738013,78416,33333,33333,78416,33333,33333,78416,33333,33333
random,10,10,9378,0.72813625263854972890,0.72813625263854972890,0.72813625263854972890,0.72813625263854972890,0.72813625263854972890,0.72813625263854972890,96644,70370,70370,96644,70370,70370,96644,70370,70370
random,10,10,9770,1.08956820787160871227,1.08956820787160871227,1.08962279600414869807,1.08959004312462470659,1.08954637261859271794,1.08966646651018068672,91595,99799,99801,91595,99799,99797,91595,99804,99808
random,10,10,9801,1.02166983387482376019,1.02166983387482376019,1.02166983387482376019,1.02166983387482376019,1.02166983387482376019,1.02166983387482376019,97878,99999,99999,97878,99999,99999,97878,99999,99999
random,10,10,10466,0.71236903143245621051,0.71806766376069743262,0.71326881548428377189,0.71890746220906982324,0.71800767815724226186,0.71434855634647684556,50012,35627,35954,50012,35912,35909,50012,35672,35726
random,10,10,10495,0.53387533875338753388,0.43631436314363143631,0.55555555555555555556,0.44444444444444444444,0.48780487804878048780,0.55284552845528455285,369,197,164,369,161,180,369,205,204
random,10,10,10759,0.89847715736040609137,0.90862944162436548223,0.83248730964467005076,0.93908629441624365482,1.0190355329949239,1.0634517766497462,788,708,740,788,716,803,788,656,838
random,10,10,10764,1.10188608239435060766,1.10188608239435060766,1.10186394527704602307,1.10191928807030748456,1.10188608239435060766,1.10186394527704602307,90346,99551,99554,90346,99551,99551,90346,99549,99549
random,10,10,11465,1.1527385199944396,1.1527269357305037,1.1527385199944396,1.1527385199944396,1.1527269357305037,1.1527385199944396,86324,99509,99509,86324,99508,99508,86324,99509,99509
random,10,10,11615,0.95931113662456946039,0.96059701492537313433,0.98210486031381553770,0.96823574435514734022,0.95297359357060849598,0.97717566016073478760,65325,62667,63250,65325,62751,62253,65325,64156,63834
random,10,10,12627,0.94300727057370748856,0.92794949660412545205,0.92805030178551177531,0.94031073197162334144,0.93218331422235102884,0.93498065800582149923,79361,74838,74624,79361,73643,73979,79361,73651,74201
random,10,10,12636,1.1302080167288731,1.1260136408398478,1.1229985532442586,1.1286518424859884,1.1346698600658943,1.1283843750379925,82253,92963,92835,82253,92618,93330,82253,92370,92813
random,10,10,12993,1.03452637690776376908,1.03452637690776376908,1.03452637690776376908,1.03452637690776376908,1.03452637690776376908,1.03452637690776376908,96448,99778,99778,96448,99778,99778,96448,99778,99778
random,10,10,13418,1.01995599447372460728,1.01995599447372460728,1.01994576063040474850,1.01995599447372460728,1.01995599447372460728,1.01995599447372460728,97715,99665,99665,97715,99665,99665,97715,99664,99665
random,10,10,13466,1.04608595145529053273,1.04608595145529053273,1.04608595145529053273,1.04608595145529053273,1.04608595145529053273,1.04608595145529053273,95170,99556,99556,95170,99556,99556,95170,99556,99556
random,10,10,13933,0.08551705030822155011,0.08551705030822155011,0.08551705030822155011,0.08551705030822155011,0.08551705030822155011,0.08551705030822155011,43313,3704,3704,43313,3704,3704,43313,3704,3704
random,10,10,13959,0.70370000000000000000,0.70370000000000000000,0.70370000000000000000,0.70370000000000000000,0.70370000000000000000,0.70370000000000000000,100000,70370,70370,100000,70370,70370,100000,70370,70370
random,10,10,14024,1.00037618526017636450,1.00000000000000000000,0.99746628162998860380,1.00573129308151049446,0.99926975802436352773,1.00142729113419855943,90381,90415,90899,90381,90381,90315,90381,90152,90510
random,10,10,14262,0.99404000000000000000,0.99434000000000000000,0.99436000000000000000,0.99377000000000000000,0.99478000000000000000,0.99517000000000000000,100000,99404,99377,100000,99434,99478,100000,99436,99517
random,10,10,14432,1.00747015476058103450,1.00747015476058103450,1.00747015476058103450,1.00747015476058103450,1.00747015476058103450,1.00747015476058103450,98927,99666,99666,98927,99666,99666,98927,99666,99666
random,10,10,14659,1.2624085299432277,1.2624085299432277,1.2624085299432277,1.2624085299432277,1.2624085299432277,1.2624085299432277,78031,98507,98507,78031,98507,98507,78031,98507,98507
random,10,10,14916,1.00813548915268112976,1.00923045435939418747,1.00782848956201391731,1.00710192386410151453,1.00843225542365943512,1.00899508800654932460,97720,98515,98414,97720,98622,98544,97720,98485,98599
random,10,10,14972,1.00820210969183935597,1.00824256399364867462,1.00788858885281713644,1.00792904315462645509,1.00822233684274401529,1.00839426762543361955,98877,99688,99661,98877,99692,99690,98877,99657,99707
