dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,10000,10,31,0.47559944666461727636,0.47559944666461727636,0.47559944666461727636,0.47559944666461727636,0.99481248078696587765,0.99481248078696587765,52048,24754,24754,52048,24754,51778,52048,24754,51778
random,10000,10,1265,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.02074291691705058868,44931,44931,44931,44931,44931,44931,44931,44931,45863
random,10000,10,1540,194.0000000000000000,194.0000000000000000,194.0000000000000000,194.0000000000000000,194.0000000000000000,194.0000000000000000,0,194,194,0,194,194,0,194,194
random,10000,10,1604,1.0356728196671659,1.0356728196671659,1.0356728196671659,1.0372881926332262,0.98855777482373925188,0.98855777482373925188,59429,61549,61645,59429,61549,58749,59429,61549,58749
random,10000,10,1676,1.4407646414221356,1.4407646414221356,1.4407646414221356,1.4407646414221356,1.02389504444173870693,1.02389504444173870693,32852,47332,47332,32852,47332,33637,32852,47332,33637
random,10000,10,1847,0.81035664175938917349,0.81035664175938917349,0.81035664175938917349,0.80986719744183770026,0.99585603811139752667,0.99585603811139752667,30647,24835,24820,30647,24835,30520,30647,24835,30520
random,10000,10,3639,0.80300799926968151267,0.80300799926968151267,0.80300799926968151267,0.80300799926968151267,0.81100726895119418484,0.98814373580728720916,87633,70370,70370,87633,70370,71071,87633,70370,86594
random,10000,10,4862,0.99505705178546680833,0.99772100829984139450,1.00000000000000000000,1.00075453103586332209,0.99331701082521057575,1.00000000000000000000,64941,64620,64990,64941,64793,64507,64941,64941,64941
random,10000,10,5443,1.0858105818784885,1.0849367833514632,1.0825828771153949,1.0859175776164916,1.0854004315494766,1.02673110187777520195,56077,60889,60895,56077,60840,60866,56077,60708,57576
random,10000,10,5821,0.90395635059046290298,0.90530170910359260551,0.90109123523842742538,0.89994518909761323434,0.90263590612387263939,0.90109123523842742538,40138,36283,36122,40138,36337,36230,40138,36168,36168
random,10000,10,6331,1.0187866927592955,0.99412915851272015656,1.00000000000000000000,1.0227005870841487,1.0031311154598826,1.00000000000000000000,2555,2603,2613,2555,2540,2563,2555,2555,2555
random,10000,10,7037,0.99546641520382997244,0.99223850282895691281,0.99949223850282895691,1.00344552444508922095,0.99651820687654141883,1.01690120412012186276,27572,27447,27667,27572,27358,27476,27572,27558,28038
random,10000,10,7314,1.00894723294723294723,1.00874131274131274131,1.00900900900900900901,1.00793822393822393822,1.00826769626769626770,1.01297297297297297297,97125,97994,97896,97125,97974,97928,97125,98000,98385
random,10000,10,7408,0.90397745746179690040,0.90679527473718435028,0.89996748672374552942,0.90495285574943101767,0.90842093854990787905,0.97995014630974314512,9227,8341,8350,9227,8367,8382,9227,8304,9042
random,10000,10,7693,0.03288048828509549124,0.03288048828509549124,0.03288048828509549124,0.03288048828509549124,0.20023626698168930892,0.98779287261271903918,5079,167,167,5079,167,1017,5079,167,5017
random,10000,10,8038,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,10000,10,8282,1.09087121918063518862,1.09087121918063518862,1.09087121918063518862,1.09087121918063518862,1.08341646842145652674,1.00179791047721367728,91217,99506,99506,91217,99506,98826,91217,99506,91381
random,10000,10,8292,1.07777068202236245359,1.07777068202236245359,1.07777068202236245359,1.07777068202236245359,1.07640685377812895754,0.99100522800826956173,92387,99572,99572,92387,99572,99446,92387,99572,91556
random,10000,10,8339,1.07623754880436075751,1.07623754880436075751,1.07623754880436075751,1.07623754880436075751,1.07537231913996171359,1.00161149024994321930,92461,99510,99510,92461,99510,99430,92461,99510,92610
random,10000,10,8437,0.11806543385490753912,0.11806543385490753912,0.11806543385490753912,0.11806543385490753912,0.11806543385490753912,0.92176386913229018492,1406,166,166,1406,166,166,1406,166,1296
random,10000,10,8904,0.72710552691127390707,0.72710552691127390707,0.72710552691127390707,0.72710552691127390707,0.70916812184209710584,0.98433576838429030492,96781,70370,70370,96781,70370,68634,96781,70370,95265
random,10000,10,9619,0.74451178451178451178,0.74451178451178451178,0.74451178451178451178,0.74451178451178451178,0.74451178451178451178,0.98673400673400673401,14850,11056,11056,14850,11056,11056,14850,11056,14653
random,10000,10,10068,0.28310026242944961714,0.28795340978538303915,0.28762986662832081101,0.28640759247941906029,0.45181004421756479850,0.99032965452780673689,27817,7875,7967,27817,8010,12568,27817,8001,27548
random,10000,10,10495,0.47425474254742547425,0.48238482384823848238,0.47967479674796747967,0.47967479674796747967,0.47967479674796747967,0.98915989159891598916,369,175,177,369,178,177,369,177,365
random,10000,10,10888,0.97955933103265197770,1.0100876028670029,0.99097425006636580834,1.0159277940005309,0.99070878683302362623,1.0005309264666844,3767,3690,3827,3767,3805,3732,3767,3733,3769
random,10000,10,11230,2.3091286307053942,2.2614107883817427,2.2842323651452282,2.2676348547717842,2.2717842323651452,2.4585062240663900,482,1113,1093,482,1090,1095,482,1101,1185
random,10000,10,11323,0.02666666666666666667,0.02666666666666666667,0.02666666666666666667,0.02666666666666666667,0.07761904761904761905,0.98523809523809523810,2100,56,56,2100,56,163,2100,56,2069
random,10000,10,11599,0.93010752688172043011,0.97311827956989247312,0.95161290322580645161,0.97311827956989247312,0.95161290322580645161,1.1720430107526882,186,173,181,186,181,177,186,177,218
random,10000,10,12587,0.98333130281651142443,0.98296580978856782111,0.98375217357596163431,0.98860326285594036926,0.99109526077373766461,0.99396382726577988459,90289,88784,89260,90289,88751,89485,90289,88822,89744
random,10000,10,12607,0.56259746045889953219,0.56259746045889953219,0.56215192693250167075,0.55992425930051236356,0.56649587881488081978,0.97293383827132991758,8978,5051,5027,8978,5051,5086,8978,5047,8735
random,10000,10,13460,1.1318841238801219,1.1318841238801219,1.1318841238801219,1.1318841238801219,1.0818591113738688,1.00057983537223157033,87956,99556,99556,87956,99556,95156,87956,99556,88007
random,10000,10,13710,0.99998000000000000000,0.99998000000000000000,0.99998000000000000000,0.99998000000000000000,0.99899000000000000000,1.00000000000000000000,100000,99998,99998,100000,99998,99899,100000,99998,100000
random,10000,10,13838,0.69480963872780319130,0.69248640276627165652,0.69376508302416885783,0.69308071894247739798,0.69614234772899182365,0.95855995389547239131,55526,38580,38484,55526,38451,38654,55526,38522,53225
random,10000,10,13926,0.73293685098582454094,0.73293685098582454094,0.73293685098582454094,0.73293685098582454094,0.72636468737957109081,0.98404349501619606087,96011,70370,70370,96011,70370,69739,96011,70370,94479
random,10000,10,14659,1.2624085299432277,1.2624085299432277,1.2624085299432277,1.2624085299432277,1.2592046750650383,1.00540810703438377055,78031,98507,98507,78031,98507,98257,78031,98507,78453
random,10000,10,14760,1.00152453061850923415,1.00187241008850462987,1.00152453061850923415,0.99377909653655292372,0.99317542333861973704,0.97688647874354120837,97735,97884,97127,97735,97918,97068,97735,97884,95476
random,10000,10,15412,1.1068415701084953,1.1069421321385074,1.1070538677274099,1.0973328714928992,1.0974446070818016,1.0094193101444741,89497,99059,98208,89497,99068,98218,89497,99078,90340
random,10000,10,15629,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,10000,10,16150,0.98843067736518007091,1.0076506810972196,1.00000000000000000000,1.0039186415376003,1.0044784474715432,1.00000000000000000000,5359,5297,5380,5359,5400,5383,5359,5359,5359
random,10000,10,16233,3008.0000000000000000,2913.0000000000000000,2966.0000000000000000,2951.0000000000000000,2927.0000000000000000,1893.0000000000000000,0,3008,2951,0,2913,2927,0,2966,1893
random,10000,10,16536,1.1533018053781629,1.1548551900307225,1.1545445131002106,1.1543028754875902,1.2853567606752045,1.0376264282508889,57938,66820,66878,57938,66910,74471,57938,66892,60118
random,10000,10,16545,0.06306306306306306306,0.06306306306306306306,0.06306306306306306306,0.06306306306306306306,0.06306306306306306306,0.96546546546546546547,666,42,42,666,42,42,666,42,643
random,10000,10,16612,1.0571701505956395,1.0578669363902000,1.0573724432456732,1.0570802427511800,1.0577095976623960,1.0193751404810070,88980,94067,94059,88980,94129,94115,88980,94085,90704
random,10000,10,17052,0.99831000000000000000,0.99813000000000000000,0.99820000000000000000,0.99357000000000000000,0.98935000000000000000,0.98710000000000000000,100000,99831,99357,100000,99813,98935,100000,99820,98710
