dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
correlated,100,1000,303,0.00523490528370524821,0.00504261680574769066,0.00484886935242670050,0.00470254203451488399,0.36181891204426792806,0.38564372139393664748,22541,118,106,22409,113,8108,22067,107,8510
correlated,100,1000,616,0.55555600000000000000,0.55555600000000000000,0.55555600000000000000,0.55555600000000000000,0.67521900000000000000,0.67338600000000000000,1000000,555556,555556,1000000,555556,675219,1000000,555556,673386
correlated,100,1000,765,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,0,331667,331667,0,331667,331667,0,331667,331667
correlated,100,1000,849,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,0,111111,111111,0,111111,111111,0,111111,111111
correlated,100,1000,1716,0.33399700000000000000,0.33399600000000000000,0.33399700000000000000,0.33399500000000000000,0.45365900000000000000,0.45182700000000000000,1000000,333997,333995,1000000,333996,453659,1000000,333997,451827
correlated,100,1000,2557,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,0,331667,331667,0,331667,331667,0,331667,331667
correlated,100,1000,3046,12973.0000000000000000,12939.0000000000000000,12621.0000000000000000,12554.0000000000000000,12813.0000000000000000,12854.0000000000000000,0,12973,12554,0,12939,12813,0,12621,12854
correlated,100,1000,3542,333513.000000000000,333531.000000000000,333531.000000000000,333512.000000000000,333530.000000000000,333513.000000000000,0,333513,333512,0,333531,333530,0,333531,333513
correlated,100,1000,3826,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,0,37037,37037,0,37037,37037,0,37037,37037
correlated,100,1000,4278,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.67744100000000000000,0.67560800000000000000,1000000,557778,557778,1000000,557778,677441,1000000,557778,675608
correlated,100,1000,5066,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.52523800000000000000,1000000,407407,407407,1000000,407407,407407,1000000,407407,525238
correlated,100,1000,6173,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,882722.000000000000,0,995556,995556,0,995556,995556,0,995556,882722
correlated,100,1000,6479,333693.000000000000,333728.000000000000,333729.000000000000,333690.000000000000,333726.000000000000,333692.000000000000,0,333693,333690,0,333728,333726,0,333729,333692
correlated,100,1000,6714,703704.000000000000,703704.000000000000,703704.000000000000,703704.000000000000,703704.000000000000,703704.000000000000,0,703704,703704,0,703704,703704,0,703704,703704
correlated,100,1000,7040,0.00503300000000000000,0.00503300000000000000,0.00503300000000000000,0.00503300000000000000,0.00503300000000000000,0.12286300000000000000,1000000,5033,5033,1000000,5033,5033,1000000,5033,122863
correlated,100,1000,7167,822.6814159292035398,867.4618973561430793,862.0989180834621329,822.6814159292035398,867.4618973561430793,862.0989180834621329,678,557778,557778,643,557778,557778,647,557778,557778
correlated,100,1000,7437,0.88365717119389319803,0.88321661974407708179,0.88600192095620931308,0.88506965367758613857,0.88170120643567878523,0.88327395986319539377,984083,869592,870982,983890,868988,867497,983885,871724,869040
correlated,100,1000,7901,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.52523800000000000000,1000000,407407,407407,1000000,407407,407407,1000000,407407,525238
correlated,100,1000,7926,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.82336700000000000000,0.82153400000000000000,1000000,703704,703704,1000000,703704,823367,1000000,703704,821534
correlated,100,1000,8175,0.55560000000000000000,0.55559900000000000000,0.55560000000000000000,0.55559900000000000000,0.55559900000000000000,0.67343000000000000000,1000000,555600,555599,1000000,555599,555599,1000000,555600,673430
correlated,100,1000,8904,4.7086811194621747,4.7180423563248296,4.7081321192037349,4.7086386297541262,4.7179808606555438,4.1755200883689972,211816,997374,997365,211397,997380,997367,211839,997366,884538
correlated,100,1000,9099,997778.000000000000,997778.000000000000,997778.000000000000,997778.000000000000,997778.000000000000,884944.000000000000,0,997778,997778,0,997778,997778,0,997778,884944
correlated,100,1000,9157,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,0,110556,110556,0,110556,110556,0,110556,110556
correlated,100,1000,9757,0.00101522842639593909,0.00104821802935010482,0.00102459016393442623,0.00101522842639593909,0.00104821802935010482,1.0932377049180328,985,1,1,954,1,1,976,1,1067
correlated,100,1000,9859,6.0000000000000000,7.0000000000000000,6.0000000000000000,7.0000000000000000,7.0000000000000000,6.0000000000000000,0,6,7,0,7,7,0,6,6
correlated,100,1000,10114,556.0000000000000000,556.0000000000000000,556.0000000000000000,556.0000000000000000,556.0000000000000000,556.0000000000000000,0,556,556,0,556,556,0,556,556
correlated,100,1000,11117,1970.2970297029702970,2047.3251028806584362,2047.3251028806584362,1970.2970297029702970,2047.3251028806584362,1815.1584362139917695,505,995000,995000,486,995000,995000,486,995000,882167
correlated,100,1000,12348,0.55807200000000000000,0.55831900000000000000,0.55832400000000000000,0.55805600000000000000,0.43637600000000000000,0.67482800000000000000,1000000,558072,558056,1000000,558319,436376,1000000,558324,674828
correlated,100,1000,12777,25.6228727375711233,25.7922303426113098,25.9194707782060631,25.6224350557400685,25.7627636966775514,22.9530680279195750,38841,995218,995201,38586,995219,994082,38396,995204,881306
correlated,100,1000,13933,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
correlated,100,1000,13959,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.99881300000000000000,0.99888000000000000000,1000000,1000000,1000000,1000000,1000000,998813,1000000,1000000,998880
correlated,100,1000,14408,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,882722.000000000000,0,995556,995556,0,995556,995556,0,995556,882722
correlated,100,1000,14535,1.00573486652002627056,1.00557405304953898167,1.00554068988125225625,1.00573687804809362456,0.99898434176798946933,0.99791545369803340704,994269,999971,999973,994429,999972,993419,994461,999971,992388
correlated,100,1000,14590,198936.000000000000,200792.000000000000,196707.000000000000,254769.000000000000,196939.000000000000,199373.000000000000,0,198936,254769,0,200792,196939,0,196707,199373
correlated,100,1000,14777,996658.000000000000,996658.000000000000,996658.000000000000,996658.000000000000,996658.000000000000,883825.000000000000,0,996658,996658,0,996658,996658,0,996658,883825
