dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
correlated,100,10,43,267978.000000000000,269144.000000000000,267200.000000000000,268989.000000000000,267.0000000000000000,400.0000000000000000,0,267978,268989,0,269144,267,0,267200,400
correlated,100,10,590,0.55555600000000000000,0.55555600000000000000,0.55555600000000000000,0.55555600000000000000,0.66640000000000000000,1.00000000000000000000,1000000,555556,555556,1000000,555556,666400,1000000,555556,1000000
correlated,100,10,1059,1.00435577040665846588,0.99633785201903310668,1.0179421719924273,0.99884181827337404954,1.00185084024553282636,1.0076623544260226,278022,279233,277700,278252,277233,278767,278896,283900,281033
correlated,100,10,1358,10.8841679422698447,10.8690753054472796,10.8175367295488134,10.8841132735622130,10.9185801478375752,0.98887246805181257063,91460,995466,995461,91587,995466,1000000,92024,995473,91000
correlated,100,10,2439,0.11111100000000000000,0.11111100000000000000,0.11111100000000000000,0.11111100000000000000,1.00000000000000000000,1.00000000000000000000,1000000,111111,111111,1000000,111111,1000000,1000000,111111,1000000
correlated,100,10,2572,0.99666700000000000000,0.99666700000000000000,0.99666700000000000000,0.99666700000000000000,0.99666700000000000000,0.99666700000000000000,1000000,996667,996667,1000000,996667,996667,1000000,996667,996667
correlated,100,10,3046,58800.000000000000,59141.000000000000,58052.000000000000,59278.000000000000,58937.000000000000,58904.000000000000,0,58800,59278,0,59141,58937,0,58052,58904
correlated,100,10,3489,0.99458117507543944046,0.99378238025664087777,0.99376824715420689094,0.99434013500278162278,1.0174471843166621,1.00007120840666103781,983239,977911,977674,982852,976741,1000000,983030,976904,983100
correlated,100,10,3618,1.8819900188762186,1.8796663373717104,1.8735459371488356,1.8837923098802782,2.5793338612369969,0.99619741413828289482,386730,727822,728519,387697,728741,1000000,387105,725259,385633
correlated,100,10,3826,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,267.0000000000000000,400.0000000000000000,0,37037,37037,0,37037,267,0,37037,400
correlated,100,10,4027,0.01530062762283210161,0.01531240857264122565,0.01521735538555590437,0.01527999570856183178,0.99143312771191574055,0.99548931811047039968,242343,3708,3703,242679,3716,240600,242092,3684,241000
correlated,100,10,4150,215922.000000000000,217422.000000000000,214756.000000000000,217767.000000000000,267.0000000000000000,400.0000000000000000,0,215922,217767,0,217422,267,0,214756,400
correlated,100,10,5066,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.33333300000000000000,1.00000000000000000000,1000000,407407,407407,1000000,407407,333333,1000000,407407,1000000
correlated,100,10,5418,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.99946700000000000000,1.00000000000000000000,1000000,703704,703704,1000000,703704,999467,1000000,703704,1000000
correlated,100,10,5470,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,267.0000000000000000,400.0000000000000000,0,37037,37037,0,37037,267,0,37037,400
