dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,10000,100,3046,27455.000000000000,27354.000000000000,27458.000000000000,27455.000000000000,27354.000000000000,27458.000000000000,0,27455,27455,0,27354,27354,0,27458,27458
random,10000,100,3112,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,0,37037,37037,0,37037,37037,0,37037,37037
random,10000,100,3823,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,0,37037,37037,0,37037,37037,0,37037,37037
random,10000,100,4219,759.0000000000000000,760.0000000000000000,762.0000000000000000,759.0000000000000000,760.0000000000000000,762.0000000000000000,0,759,759,0,760,760,0,762,762
random,10000,100,4536,1.6578713031365818,1.6575861357130244,1.6563507286582415,1.6578713031365818,1.6575861357130244,1.6563507286582415,402030,666514,666514,402069,666464,666464,403001,667511,667511
random,10000,100,4538,0.99984051425708726497,0.99955948457821116997,1.00026244751049790042,0.98037762471316020061,0.98025741096902145591,1.00993738752249550090,532963,532878,522505,533466,533231,522934,533440,533580,538741
random,10000,100,6164,1.0222206250032087,1.0222836048487711,1.0221681477260477,1.0222206250032087,1.0202535285027032,1.0199925048641378,973915,995556,995556,973855,995556,993579,973965,995556,993437
random,10000,100,6281,1.0537211711266549,1.0533695980658809,1.0539452362994405,1.0539041825429070,1.0535820581151497,1.0541067270054668,546414,575768,575868,545985,575124,575240,544923,574319,574407
random,10000,100,6316,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,0,1667,1667,0,1667,1667,0,1667,1667
random,10000,100,6545,0.81774457205130354598,0.81583319036400687927,0.81826937401773892681,0.81774457205130354598,0.82967750304420053645,0.83216004062285581194,477160,390195,390195,477958,389934,396551,476579,389970,396590
random,10000,100,6554,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,0,333333,333333,0,333333,333333,0,333333,333333
random,10000,100,7403,0.11555600000000000000,0.11555600000000000000,0.11555600000000000000,0.11555600000000000000,0.11555600000000000000,0.15799600000000000000,1000000,115556,115556,1000000,115556,115556,1000000,115556,157996
random,10000,100,7799,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.42571100000000000000,1000000,407407,407407,1000000,407407,407407,1000000,407407,425711
random,10000,100,7836,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.72200800000000000000,1000000,703704,703704,1000000,703704,703704,1000000,703704,722008
random,10000,100,8022,1.00017455584908533907,0.99980788964431470488,1.00025544699709165391,0.99964268769146960795,0.99931004268598390959,0.99979845466284511710,853595,853744,853290,853676,853512,853087,853406,853624,853234
random,10000,100,9350,0.04986113921024075334,0.04994932276789827697,0.04970264549294871207,0.04986113921024075334,0.06283976780613655211,0.09648214498437628861,108742,5422,5422,108530,5421,6820,109129,5424,10529
random,10000,100,9361,0.08992805755395683453,0.08854781582054309327,0.09080047789725209080,0.09112709832134292566,0.10389610389610389610,0.12544802867383512545,834,75,76,847,75,88,837,76,105
random,10000,100,9881,0.33755500000000000000,0.33753800000000000000,0.33753100000000000000,0.33755500000000000000,0.33708200000000000000,0.35583500000000000000,1000000,337555,337555,1000000,337538,337082,1000000,337531,355835
random,10000,100,10519,0.54307081093713484459,0.54138335287221570926,0.54547567040014871962,0.54307081093713484459,0.56300117233294255569,0.56992145745224706046,21395,11619,11619,21325,11545,12006,21517,11737,12263
random,10000,100,10706,0.54745216152952153345,0.54614604545283823042,0.54657357834389075196,0.54745216152952153345,0.56944564651167347899,0.57010550881528112804,610910,334444,334444,612371,334444,348712,611892,334444,348843
random,10000,100,11118,10.8486126550273546,10.8286575217291982,10.7898393635240304,10.8486126550273546,10.8296148030502464,10.3307789026425893,91758,995447,995447,91927,995446,995534,92258,995449,953097
random,10000,100,11199,0.99656200000000000000,0.99655500000000000000,0.99655700000000000000,0.99656200000000000000,0.94930200000000000000,0.99098700000000000000,1000000,996562,996562,1000000,996555,949302,1000000,996557,990987
random,10000,100,11209,1537.0000000000000000,1530.0000000000000000,1532.0000000000000000,1537.0000000000000000,1530.0000000000000000,1532.0000000000000000,0,1537,1537,0,1530,1530,0,1532,1532
random,10000,100,11404,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,0,331667,331667,0,331667,331667,0,331667,331667
random,10000,100,12245,0.71722238986119493060,0.71660628504813780074,0.71802912604268567161,0.71722238986119493060,0.72034224066890438768,0.74097135427799754056,795360,570450,570450,796048,570453,573427,795302,571050,589296
random,10000,100,12348,0.58432200000000000000,0.58421600000000000000,0.58448800000000000000,0.58432200000000000000,0.56511600000000000000,0.60162500000000000000,1000000,584322,584322,1000000,584216,565116,1000000,584488,601625
random,10000,100,12564,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.72200800000000000000,1000000,703704,703704,1000000,703704,703704,1000000,703704,722008
random,10000,100,13135,1.8550909457010538,1.8609301620966520,1.8617762958472264,1.8550909457010538,1.8620579373495598,1.8624667407631942,59596,110556,110556,59409,110556,110623,59382,110556,110597
random,10000,100,14264,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,953116.000000000000,0,995556,995556,0,995556,995556,0,995556,953116
random,10000,100,14379,0.99777800000000000000,0.99777800000000000000,0.99777800000000000000,0.99777800000000000000,0.99777800000000000000,0.97364200000000000000,1000000,997778,997778,1000000,997778,997778,1000000,997778,973642
random,10000,100,14529,1.00022907169944192532,1.00020505905700841842,1.00021406379100972090,1.00022407013395192695,0.98371731058544860920,0.98332303026301837948,999687,999916,999911,999712,999917,983434,999702,999916,983030
random,10000,100,16022,0.11555600000000000000,0.11555600000000000000,0.11555600000000000000,0.11555600000000000000,0.11555600000000000000,0.15799600000000000000,1000000,115556,115556,1000000,115556,115556,1000000,115556,157996
random,10000,100,16200,0.99940200000000000000,0.99939400000000000000,0.99938100000000000000,0.97964600000000000000,0.97968300000000000000,0.97925100000000000000,1000000,999402,979646,1000000,999394,979683,1000000,999381,979251
random,10000,100,16726,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,0,37037,37037,0,37037,37037,0,37037,37037
random,10000,100,17121,1.1516515312443232,1.1497529605521136,1.1482858215165707,1.1516515312443232,1.1729635584137192,1.1717490984449195,611039,703704,703704,612048,703704,717910,612830,703704,718083
random,10000,100,17413,0.92461740029245932015,0.92442841492983145358,0.92427032199449351762,0.92461740029245932015,0.92442841492983145358,0.92427032199449351762,578542,534930,534930,577823,534156,534156,578954,535110,535110
random,10000,100,18092,0.02435900000000000000,0.02443700000000000000,0.02428800000000000000,0.02435900000000000000,0.02443700000000000000,0.02428800000000000000,1000000,24359,24359,1000000,24437,24437,1000000,24288,24288
random,10000,100,18117,0.92599400000000000000,0.92606000000000000000,0.92542400000000000000,0.92599400000000000000,0.88712300000000000000,0.92851600000000000000,1000000,925994,925994,1000000,926060,887123,1000000,925424,928516
random,10000,100,18510,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33666700000000000000,0.37910700000000000000,1000000,339983,339983,1000000,339983,336667,1000000,339983,379107
random,10000,100,18520,0.69857699723363232459,0.69741065114507969319,0.69942863617574421030,0.69857699723363232459,0.71125705605931901966,0.71332140106886791067,477160,333333,333333,477958,333333,339951,476579,333333,339954
random,10000,100,18741,0.95706600000000000000,0.95722400000000000000,0.95681800000000000000,0.95706600000000000000,0.94035600000000000000,0.95798600000000000000,1000000,957066,957066,1000000,957224,940356,1000000,956818,957986
random,10000,100,18869,1.3134921570013589,1.3182033171470013,1.3130022731109427,1.3134921570013589,1.3209111118118181,1.3158250136425916,254622,334444,334444,253712,334444,335131,254717,334444,335163
