dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,1000,10000,336,0.33666700000000000000,0.33666700000000000000,0.33666700000000000000,0.33666700000000000000,0.33666700000000000000,0.33666700000000000000,1000000,336667,336667,1000000,336667,336667,1000000,336667,336667
random,1000,10000,420,0.33356200000000000000,0.33363900000000000000,0.33356200000000000000,0.33358600000000000000,0.33356200000000000000,0.33356200000000000000,1000000,333562,333586,1000000,333639,333562,1000000,333562,333562
random,1000,10000,552,0.55629601368810903838,0.55567646897322877096,0.55638055374115200555,0.55639597553600375857,0.55559826350583462705,0.55638222003012650466,600229,333905,333965,600981,333951,333904,600136,333904,333905
random,1000,10000,953,18.4022556390977444,18.1333333333333333,18.9651162790697674,18.3947368421052632,18.1296296296296296,18.9651162790697674,266,4895,4893,270,4896,4895,258,4893,4893
random,1000,10000,1539,2.2758306781975421,2.3191094619666048,2.2925263640531866,2.2758306781975421,2.3191094619666048,2.2925263640531866,2197,5000,5000,2156,5000,5000,2181,5000,5000
random,1000,10000,1590,0.33339900000000000000,0.33339900000000000000,0.33339900000000000000,0.33339900000000000000,0.33339900000000000000,0.33339900000000000000,1000000,333399,333399,1000000,333399,333399,1000000,333399,333399
random,1000,10000,1600,0.33339900000000000000,0.33339900000000000000,0.33339900000000000000,0.33339900000000000000,0.33339900000000000000,0.33339900000000000000,1000000,333399,333399,1000000,333399,333399,1000000,333399,333399
random,1000,10000,1980,0.33385600000000000000,0.33391200000000000000,0.33385600000000000000,0.33390400000000000000,0.33385600000000000000,0.33385600000000000000,1000000,333856,333904,1000000,333912,333856,1000000,333856,333856
random,1000,10000,1990,0.33351300000000000000,0.33350300000000000000,0.33351300000000000000,0.33352500000000000000,0.33351300000000000000,0.33351300000000000000,1000000,333513,333525,1000000,333503,333513,1000000,333513,333513
random,1000,10000,2202,0.55555600000000000000,0.55555600000000000000,0.55555600000000000000,0.55555600000000000000,0.55555600000000000000,0.55555600000000000000,1000000,555556,555556,1000000,555556,555556,1000000,555556,555556
