dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,10000,1000,259,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,0,111111,111111,0,111111,111111,0,111111,111111
random,10000,1000,373,0.83836056750360285814,0.83718985224421522163,0.83729710177691368630,0.83836056750360285814,0.84721353636881933509,0.84759084263989992615,397601,333333,333333,398157,333333,337324,398106,333333,337431
random,10000,1000,559,0.33333333333333333333,0.33340842532101824735,0.33325862841774988794,0.33333333333333333333,1.3093038972741608,1.3101748095024653,4518,1506,1506,4439,1480,5812,4462,1487,5846
random,10000,1000,890,1.1212956067000499,1.1225848168279820,1.1237065024797935,1.1212956067000499,1.1326921133989371,1.1337834448498774,495459,555556,555556,494890,555556,560558,494396,555556,560538
random,10000,1000,1067,1.3403840184470755,1.3389302280633939,1.3399111053800185,1.3403840184470755,1.3641001481767813,1.3650361260321004,248061,332497,332497,248352,332526,338777,248159,332511,338746
random,10000,1000,1539,0.49751243781094527363,0.48990789731530472271,0.49164208456243854474,0.49751243781094527363,0.50832843425436018029,0.50835791543756145526,10050,5000,5000,10206,5000,5188,10170,5000,5170
random,10000,1000,1604,0.83872928450927855513,0.83747878968032797037,0.83733196577130993613,0.83872928450927855513,0.84743680253656844895,0.84757133867475312037,403080,338075,338075,403695,338086,342106,403638,337979,342112
random,10000,1000,1769,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.34343400000000000000,0.34343000000000000000,1000000,333333,333333,1000000,333333,343434,1000000,333333,343430
random,10000,1000,1916,1.0051163683381147,1.0052778285736224,1.0052443136930031,1.0051163683381147,1.0101404221656676,1.0101239197683652,989960,995025,995025,989801,995025,999838,989834,995025,999855
random,10000,1000,2096,0.83441100000000000000,0.83446600000000000000,0.83470800000000000000,0.83441100000000000000,0.83446600000000000000,0.83470800000000000000,1000000,834411,834411,1000000,834466,834466,1000000,834708,834708
random,10000,1000,2133,0.33333333333333333333,0.33333333333333333333,0.33333169822427155891,0.33333333333333333333,0.33333333333333333333,0.33333169822427155891,204369,68123,68123,204225,68075,68075,203860,67953,67953
random,10000,1000,3330,0.97948600000000000000,0.97908200000000000000,0.97917400000000000000,0.97055100000000000000,0.97026700000000000000,0.97043200000000000000,1000000,979486,970551,1000000,979082,970267,1000000,979174,970432
random,10000,1000,3435,2.5840437648845477,2.5975730545338701,2.5905905848128737,2.5781704805623627,2.5884155347678763,2.5818460970147531,173838,449205,448184,172645,448458,446877,173252,448825,447310
random,10000,1000,3865,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,0,37037,37037,0,37037,37037,0,37037,37037
random,10000,1000,3975,0.01200300000000000000,0.01187100000000000000,0.01180800000000000000,0.01200300000000000000,0.00516900000000000000,0.01526000000000000000,1000000,12003,12003,1000000,11871,5169,1000000,11808,15260
random,10000,1000,4027,0.13072824156305506217,0.12700580402867872994,0.12948137835015663070,0.13072824156305506217,0.14680778422669853192,0.14966933518969718065,2815,368,368,2929,372,430,2873,372,430
random,10000,1000,4178,7.0500598802395210,6.8972809667673716,7.0327091727897606,7.0500598802395210,6.9126191029514292,7.0485897132021806,4175,29434,29434,4303,29679,29745,4219,29671,29738
random,10000,1000,5568,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.71380000000000000000,1000000,703704,703704,1000000,703704,703704,1000000,703704,713800
random,10000,1000,6137,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,990454.000000000000,0,995556,995556,0,995556,995556,0,995556,990454
random,10000,1000,6390,1.0466805890276436,1.0468699033998244,1.0471202993793355,1.0460475816265895,1.0459118851290473,1.0461790343190946,876767,917695,917140,876810,917906,917066,876480,917780,916955
random,10000,1000,6455,670.0140280561122244,646.6537717601547389,758.1065759637188209,670.0140280561122244,647.6518375241779497,759.1043083900226757,499,334337,334337,517,334320,334836,441,334325,334765
random,10000,1000,6779,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,0,407407,407407,0,407407,407407,0,407407,407407
random,10000,1000,6818,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,0,333333,333333,0,333333,333333,0,333333,333333
random,10000,1000,7437,0.99988622442060648130,0.99989655160523173015,0.99999425512528997255,0.98915224551620784845,0.98924826350375115374,0.98930074534004487896,870134,870035,860695,869999,869909,860645,870341,870336,861029
random,10000,1000,8589,0.99998600000000000000,0.99998700000000000000,0.99998600000000000000,0.98493000000000000000,0.98499800000000000000,0.98509300000000000000,1000000,999986,984930,1000000,999987,984998,1000000,999986,985093
random,10000,1000,8647,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,10000,1000,8674,1.0184331797235023,1.0287769784172662,1.0184331797235023,1.8018433179723502,1.8824940047961631,1.8778801843317972,434,442,782,417,429,785,434,442,815
random,10000,1000,8711,995025.000000000000,995025.000000000000,995025.000000000000,995025.000000000000,995025.000000000000,989923.000000000000,0,995025,995025,0,995025,995025,0,995025,989923
random,10000,1000,9038,3.6459239727532410,3.6645243932065637,3.6516074605241440,3.6459239727532410,3.6808822338538101,3.6539475855997946,273060,995556,995556,271674,995556,1000000,272635,995556,996194
random,10000,1000,9138,1.6410417506147052,1.6421301751775804,1.6419599292384910,1.6410417506147052,1.6457871141452111,1.6436894721685111,608015,997778,997778,607612,997778,1000000,607675,997778,998829
random,10000,1000,9584,0.00665800000000000000,0.00665800000000000000,0.00665800000000000000,0.00665800000000000000,0.00665800000000000000,0.01675500000000000000,1000000,6658,6658,1000000,6658,6658,1000000,6658,16755
random,10000,1000,10143,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.56787400000000000000,1000000,557778,557778,1000000,557778,557778,1000000,557778,567874
random,10000,1000,10336,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,10000,1000,10364,0.99977857000509288988,0.99979108600866132830,0.99979588072548416846,1.00003444466587443935,1.00003932498660492644,1.00003442975714724869,812898,812718,812926,813732,813562,813764,813250,813084,813278
random,10000,1000,10425,0.33969400000000000000,0.33961200000000000000,0.33953100000000000000,0.33969400000000000000,0.33029300000000000000,0.34042700000000000000,1000000,339694,339694,1000000,339612,330293,1000000,339531,340427
