dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
correlated,10,10000,765,331703.000000000000,331703.000000000000,331637.000000000000,331637.000000000000,331637.000000000000,331637.000000000000,0,331703,331637,0,331703,331637,0,331637,331637
correlated,10,10000,1990,0.33403700000000000000,0.33403700000000000000,0.33397100000000000000,0.33397100000000000000,0.33397100000000000000,0.33397100000000000000,1000000,334037,333971,1000000,334037,333971,1000000,333971,333971
correlated,10,10000,2096,0.91668800000000000000,0.89969700000000000000,0.91770700000000000000,0.91529000000000000000,0.90681700000000000000,0.91507900000000000000,1000000,916688,915290,1000000,899697,906817,1000000,917707,915079
correlated,10,10000,2333,331703.000000000000,331703.000000000000,331637.000000000000,331637.000000000000,331637.000000000000,331637.000000000000,0,331703,331637,0,331703,331637,0,331637,331637
correlated,10,10000,4057,0.91961476417881841849,1.1738222875848000,0.85460599334073251942,0.95130248678347255275,1.02612394642377089362,0.96029808149674964325,62611,57578,59562,63237,74229,64889,63070,53900,60566
correlated,10,10000,4294,111123.000000000000,111123.000000000000,111101.000000000000,111101.000000000000,111101.000000000000,111101.000000000000,0,111123,111101,0,111123,111101,0,111101,111101
correlated,10,10000,4827,9774.7361111111111111,10199.724637681159,9772.8055555555555556,9772.8055555555555556,10197.710144927536,9772.8055555555555556,72,703781,703642,69,703781,703642,72,703642,703642
correlated,10,10000,5206,324.0000000000000000,321.0000000000000000,323.0000000000000000,325.0000000000000000,321.0000000000000000,323.0000000000000000,0,324,325,0,321,321,0,323,323
correlated,10,10000,5419,37041.000000000000,37041.000000000000,37034.000000000000,37034.000000000000,37034.000000000000,37034.000000000000,0,37041,37034,0,37041,37034,0,37034,37034
correlated,10,10000,5511,0.70378100000000000000,0.70378100000000000000,0.70364200000000000000,0.70364200000000000000,0.70364200000000000000,0.70364200000000000000,1000000,703781,703642,1000000,703781,703642,1000000,703642,703642
correlated,10,10000,5819,12.2324224029883758,12.1306779413198167,12.1198855333658061,12.2301491730358064,12.1274247002631835,12.1201169020944959,81382,995499,995314,82072,995589,995322,82120,995285,995304
correlated,10,10000,6043,110568.000000000000,110568.000000000000,110546.000000000000,110546.000000000000,110546.000000000000,110546.000000000000,0,110568,110546,0,110568,110546,0,110546,110546
correlated,10,10000,6441,0.55610103927482778760,0.55609937085658910465,0.55599103135425750654,0.55599103135425750654,0.55598936326606535851,0.55599103135425750654,999928,556061,555951,999931,556061,555951,999928,555951,555951
correlated,10,10000,6456,0.55607100927816700701,0.55607267752622805079,0.55596045132767257043,0.55596100729813136636,0.55596267521617953977,0.55596045132767257043,999982,556061,555951,999979,556061,555951,999983,555951,555951
correlated,10,10000,6514,2108.0000000000000000,2626.0000000000000000,1861.0000000000000000,1812.0000000000000000,2514.0000000000000000,2145.0000000000000000,0,2108,1812,0,2626,2514,0,1861,2145
correlated,10,10000,6620,407452.000000000000,407452.000000000000,407372.000000000000,407372.000000000000,407372.000000000000,407372.000000000000,0,407452,407372,0,407452,407372,0,407372,407372
correlated,10,10000,6780,703781.000000000000,703781.000000000000,703642.000000000000,703642.000000000000,703642.000000000000,703642.000000000000,0,703781,703642,0,703781,703642,0,703642,703642
correlated,10,10000,7107,0.34729900000000000000,0.34994700000000000000,0.34523900000000000000,0.34568500000000000000,0.34943600000000000000,0.34811300000000000000,1000000,347299,345685,1000000,349947,349436,1000000,345239,348113
correlated,10,10000,7185,0.55783900000000000000,0.55783900000000000000,0.55772900000000000000,0.55772900000000000000,0.55772900000000000000,0.55772900000000000000,1000000,557839,557729,1000000,557839,557729,1000000,557729,557729
correlated,10,10000,7418,0.93683252178894390114,1.1521117589003185,0.90623698723352393333,0.94746102541020500020,1.0445957083117121,0.93780278485897969755,97756,91581,92620,98283,113233,102666,98461,89229,92337
correlated,10,10000,7866,0.70378100000000000000,0.70378100000000000000,0.70364200000000000000,0.70364200000000000000,0.70364200000000000000,0.70364200000000000000,1000000,703781,703642,1000000,703781,703642,1000000,703642,703642
correlated,10,10000,8176,111.0000000000000000,111.0000000000000000,111.0000000000000000,111.0000000000000000,111.0000000000000000,111.0000000000000000,0,111,111,0,111,111,0,111,111
