dataset,target,values,seed,m_error_no_stats,m_error_with_stats,p_error_no_stats,p_error_with_stats,f_error_no_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,1000,1000,28577,1105.5611111111111111,1105.5600000000000000,1126.8437146092865232,1126.8459796149490374,1108.0233853006681514,1108.0222717149220490,900,995005,995004,883,995003,995005,898,995005,995004
random,1000,1000,28910,1000.0080402010050251,1000.0080402010050251,1022.6176772867420349,1022.6187050359712230,997.0020040080160321,997.0020040080160321,995,995008,995008,973,995007,995008,998,995008,995008
random,1000,1000,28922,1.0050981806353988,1.0050981806353988,1.0052403467297084,1.0052413570144067,1.0052484661244094,1.0052484661244094,989961,995008,995008,989820,995007,995008,989813,995008,995008
random,1000,1000,29184,1.00002100105005250263,1.00002000100005000250,1.00002700156609083327,1.00002900168209756166,1.00002300121906461042,1.00002400127206741957,999950,999971,999970,999942,999969,999971,999947,999970,999971
random,1000,1000,29552,995000.000000000000,995000.000000000000,994999.000000000000,995000.000000000000,995000.000000000000,995000.000000000000,0,995000,995000,0,994999,995000,0,995000,995000
random,1000,1000,29891,0.33366400000000000000,0.33366200000000000000,0.33363900000000000000,0.33365700000000000000,0.33367700000000000000,0.33366300000000000000,1000000,333664,333662,1000000,333639,333657,1000000,333677,333663
random,1000,1000,30148,0.09201076195752355731,0.09201076195752355731,0.09200344792466234931,0.09200344792466234931,0.09200276229369739967,0.09200276229369739967,402529,37037,37037,402561,37037,37037,402564,37037,37037
random,1000,1000,30443,0.65968282454990721664,0.65952539784679626820,0.66018220318116905501,0.66025508445363667701,0.65932944147659771996,0.65921339386167124301,508173,335233,335153,507675,335158,335195,508412,335211,335152
random,1000,1000,30631,0.07332534819492976708,0.07332534819492976708,0.07340571437631800092,0.07340571437631800092,0.07328762379666181869,0.07328762379666181869,505105,37037,37037,504552,37037,37037,505365,37037,37037
random,1000,1000,30742,0.03703700000000000000,0.03703700000000000000,0.03703700000000000000,0.03703700000000000000,0.03703700000000000000,0.03703700000000000000,1000000,37037,37037,1000000,37037,37037,1000000,37037,37037
random,1000,1000,31076,236.7389959552700452,236.7389959552700452,233.1333177132146204,233.1335520149953140,237.4735083532219570,237.4735083532219570,4203,995014,995014,4268,995013,995014,4190,995014,995014
random,1000,1000,31440,1.00015474410103024261,0.99992730142904619475,0.99963972270068847227,0.99997715821157102706,1.00006438581642772952,0.99991899848901027577,962880,963029,962810,963147,962800,963125,962945,963007,962867
random,1000,1000,31577,0.55425926324200648845,0.55412691348792887524,0.55411479572845408750,0.55418758737065007900,0.55414525856792639474,0.55403111880130086250,604459,335027,334947,604465,334943,334987,604522,334993,334924
random,1000,1000,32233,2835.0000000000000000,2717.0000000000000000,2723.0000000000000000,2779.0000000000000000,2802.0000000000000000,2714.0000000000000000,0,2835,2717,0,2723,2779,0,2802,2714
random,1000,1000,32438,3.6449361851691844,3.6449361851691844,3.6511484620547257,3.6511521295050042,3.6562341621065775,3.6562341621065775,273134,995556,995556,272669,995555,995556,272290,995556,995556
random,1000,1000,32448,1.5053142778692197,1.5053142778692197,1.5064127436578380,1.5064142534267981,1.5067896126175648,1.5067896126175648,662837,997778,997778,662353,997777,997778,662188,997778,997778
random,1000,1000,33368,0.58446717564640321337,0.58446717564640321337,0.58443089961160881475,0.58443089961160881475,0.58461478560732577142,0.58461478560732577142,950529,555553,555553,950588,555553,555553,950289,555553,555553
random,1000,1000,33715,0.03703700000000000000,0.03703700000000000000,0.03703700000000000000,0.03703700000000000000,0.03703700000000000000,0.03703700000000000000,1000000,37037,37037,1000000,37037,37037,1000000,37037,37037
random,1000,1000,34271,0.99555600000000000000,0.99555600000000000000,0.99555500000000000000,0.99555600000000000000,0.99555600000000000000,0.99555600000000000000,1000000,995556,995556,1000000,995555,995556,1000000,995556,995556
random,1000,1000,34885,330008.000000000000,330008.000000000000,330008.000000000000,330008.000000000000,330008.000000000000,330008.000000000000,0,330008,330008,0,330008,330008,0,330008,330008
random,1000,1000,35003,1.00020705549087155358,1.00020505495472786707,1.00017704231311283397,1.00017704231311283397,1.00017804273025526126,1.00017604225014003361,999732,999939,999937,999761,999938,999938,999760,999938,999936
random,1000,1000,35559,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,1000,1000,35802,0.96564656358432109662,0.96795501731340296811,0.96856737679854830183,0.96933359052395444868,0.97034084691392462101,0.96963454888118815422,559682,540455,541747,559896,542297,542726,559254,542667,542272
random,1000,1000,36179,8824.0000000000000000,8826.0000000000000000,8768.0000000000000000,8856.0000000000000000,8798.0000000000000000,8821.0000000000000000,0,8824,8826,0,8768,8856,0,8798,8821
random,1000,1000,36224,0.67354489336121803615,0.67354489336121803615,0.67279310845941450970,0.67279310845941450970,0.67389893557876009583,0.67389893557876009583,494895,333334,333334,495448,333334,333334,494635,333334,333334
random,1000,1000,37344,1.00008798370672097760,0.99921683638832315003,0.99892518879764453497,0.99917163540666947493,0.99977293591686629837,0.99895050763489399149,920625,920706,919904,921092,920102,920329,920445,920236,919479
random,1000,1000,37378,1.0118687613709003,1.0116438019373556,1.0111461800140003,1.0107163471575767,1.0111171010313988,1.0113983134622162,813480,823135,822952,814270,823346,822996,814331,823384,823613
random,1000,1000,37540,0.67321499619298823159,0.67321499619298823159,0.67413880625087216534,0.67414082866324609320,0.67304780096191510756,0.67304780096191510756,495139,333335,333335,494459,333334,333335,495262,333335,333335
random,1000,1000,37661,2.3222847979975752,2.3247829402792444,2.3289850243061000,2.3309451936647326,2.3321219076766131,2.3306113040236988,204552,475028,475539,204064,475262,475662,203892,475501,475193
random,1000,1000,38197,1.3800358423827500,1.3798945549818681,1.3795590953922098,1.3796210480405616,1.3800415944712569,1.3799449207895513,403433,556752,556695,403534,556699,556724,403419,556735,556696
random,1000,1000,38436,333341.000000000000,333342.000000000000,333341.000000000000,333342.000000000000,333341.000000000000,333343.000000000000,0,333341,333342,0,333341,333342,0,333341,333343
random,1000,1000,39539,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,1000,1000,39653,0.33937500000000000000,0.33932000000000000000,0.33922900000000000000,0.33930200000000000000,0.33943000000000000000,0.33916700000000000000,1000000,339375,339320,1000000,339229,339302,1000000,339430,339167
random,1000,1000,39712,0.00512300000000000000,0.00512200000000000000,0.00511900000000000000,0.00512200000000000000,0.00512800000000000000,0.00511600000000000000,1000000,5123,5122,1000000,5119,5122,1000000,5128,5116
random,1000,1000,40010,0.55958300000000000000,0.55954700000000000000,0.55948600000000000000,0.55953500000000000000,0.55962000000000000000,0.55944500000000000000,1000000,559583,559547,1000000,559486,559535,1000000,559620,559445
random,1000,1000,40309,0.35791600000000000000,0.35812200000000000000,0.35833500000000000000,0.35833600000000000000,0.35828400000000000000,0.35829400000000000000,1000000,357916,358122,1000000,358335,358336,1000000,358284,358294
random,1000,1000,40625,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,1000000,410370,410370,1000000,410370,410370,1000000,410370,410370
random,1000,1000,40720,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,1000000,41852,41852,1000000,41852,41852,1000000,41852,41852
random,1000,1000,40824,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,1000000,41852,41852,1000000,41852,41852,1000000,41852,41852
random,1000,1000,40956,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,1000000,41852,41852,1000000,41852,41852,1000000,41852,41852
random,1000,1000,41110,1.0800571450389452,1.0860580104871965,1.0885905398948877,1.0864723682114986,1.0871241915401101,1.0882928957433054,314288,339449,341335,313950,341763,341098,314023,341382,341749
random,1000,1000,41715,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,1000,1000,41887,0.10535588442565186751,0.10042283298097251586,0.10156250000000000000,0.10369318181818181818,0.10246613407433136506,0.09899270580062521709,2838,299,285,2816,286,292,2879,295,285
random,1000,1000,42252,0.35802500000000000000,0.35802500000000000000,0.35802400000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,1000000,358025,358025,1000000,358024,358025,1000000,358025,358025
random,1000,1000,42549,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,1000000,604938,604938,1000000,604938,604938,1000000,604938,604938
random,1000,1000,42814,0.80246900000000000000,0.80246900000000000000,0.80246800000000000000,0.80246900000000000000,0.80246900000000000000,0.80246900000000000000,1000000,802469,802469,1000000,802468,802469,1000000,802469,802469
random,1000,1000,43427,0.01612903225806451613,0.01612903225806451613,0.01449275362318840580,0.01449275362318840580,0.01724137931034482759,0.01724137931034482759,62,1,1,69,1,1,58,1,1
random,1000,1000,43902,0.73062500000000000000,0.73095100000000000000,0.73116400000000000000,0.73114400000000000000,0.73117700000000000000,0.73110200000000000000,1000000,730625,730951,1000000,731164,731144,1000000,731177,731102
random,1000,1000,43980,0.33764500000000000000,0.33772800000000000000,0.33771600000000000000,0.33773200000000000000,0.33776900000000000000,0.33775200000000000000,1000000,337645,337728,1000000,337716,337732,1000000,337769,337752
random,1000,1000,44062,0.80246900000000000000,0.80246900000000000000,0.80246800000000000000,0.80246900000000000000,0.80246900000000000000,0.80246900000000000000,1000000,802469,802469,1000000,802468,802469,1000000,802469,802469
random,1000,1000,44233,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,1000000,604938,604938,1000000,604938,604938,1000000,604938,604938
random,1000,1000,44637,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,1000000,604938,604938,1000000,604938,604938,1000000,604938,604938
random,1000,1000,45251,160.0000000000000000,155.0000000000000000,154.0000000000000000,160.0000000000000000,162.0000000000000000,153.0000000000000000,0,160,155,0,154,160,0,162,153
random,1000,1000,45415,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,1000,1000,45798,2.4931401772485252,2.4931426758180941,2.4927851586115927,2.4927876568253699,2.4926593839228392,2.4926543877573962,400229,997827,997828,400286,997827,997828,400307,997829,997827
random,1000,1000,46431,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,0,36852,36852,0,36852,36852,0,36852,36852
random,1000,1000,46462,998519.000000000000,998519.000000000000,998518.000000000000,998519.000000000000,998519.000000000000,998519.000000000000,0,998519,998519,0,998518,998519,0,998519,998519
random,1000,1000,46467,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,0,36852,36852,0,36852,36852,0,36852,36852
random,1000,1000,46616,1.00047006572815612666,1.00057658308527524896,1.00015041212923410144,0.99982644754319142142,0.99989009972004349737,1.00003123481640869022,863709,864115,864207,864292,864422,864142,864420,864325,864447
random,1000,1000,47111,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,1000,1000,47761,0.64438602359227168821,0.64438602359227168821,0.64407523143835142430,0.64407523143835142430,0.64397512830257371610,0.64397512830257371610,938782,604938,604938,939235,604938,604938,939381,604938,604938
random,1000,1000,47770,0.96543082736708120640,0.96543082736708120640,0.96502791777754527995,0.96502912035249877037,0.96421280548102560159,0.96421280548102560159,831203,802469,802469,831549,802468,802469,832253,802469,802469
random,1000,1000,47846,1.6209661129245984,1.6209661129245984,1.6232330833151281,1.6232351061161411,1.6205962004891259,1.6205962004891259,495056,802469,802469,494364,802468,802469,495169,802469,802469
random,1000,1000,47990,1.6209661129245984,1.6209661129245984,1.6232330833151281,1.6232351061161411,1.6205962004891259,1.6205962004891259,495056,802469,802469,494364,802468,802469,495169,802469,802469
random,1000,1000,48184,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,0,333333,333333,0,333333,333333,0,333333,333333
random,1000,1000,48958,0.44833000000000000000,0.44913900000000000000,0.44911100000000000000,0.44788800000000000000,0.44842000000000000000,0.44875400000000000000,1000000,448330,449139,1000000,449111,447888,1000000,448420,448754
random,1000,1000,49317,0.33713800000000000000,0.33710600000000000000,0.33708000000000000000,0.33708800000000000000,0.33713500000000000000,0.33708100000000000000,1000000,337138,337106,1000000,337080,337088,1000000,337135,337081
random,1000,1000,49503,4234.0000000000000000,4297.0000000000000000,4329.0000000000000000,4328.0000000000000000,4380.0000000000000000,4317.0000000000000000,0,4234,4297,0,4329,4328,0,4380,4317
random,1000,1000,50111,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,0,37037,37037,0,37037,37037,0,37037,37037
random,1000,1000,50178,0.70518500000000000000,0.70518500000000000000,0.70518400000000000000,0.70518500000000000000,0.70518500000000000000,0.70518500000000000000,1000000,705185,705185,1000000,705184,705185,1000000,705185,705185
random,1000,1000,50404,0.33333900000000000000,0.33333900000000000000,0.33333900000000000000,0.33333900000000000000,0.33333900000000000000,0.33333900000000000000,1000000,333339,333339,1000000,333339,333339,1000000,333339,333339
random,1000,1000,50923,225.0000000000000000,215.0000000000000000,213.0000000000000000,220.0000000000000000,223.0000000000000000,211.0000000000000000,0,225,215,0,213,220,0,223,211
random,1000,1000,51432,0.35802500000000000000,0.35802500000000000000,0.35802400000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,1000000,358025,358025,1000000,358024,358025,1000000,358025,358025
random,1000,1000,52016,0.35802500000000000000,0.35802500000000000000,0.35802400000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,1000000,358025,358025,1000000,358024,358025,1000000,358025,358025
random,1000,1000,52544,0.33401800000000000000,0.33398300000000000000,0.33396900000000000000,0.33398800000000000000,0.33401600000000000000,0.33396400000000000000,1000000,334018,333983,1000000,333969,333988,1000000,334016,333964
random,1000,1000,54204,15.6137640008784865,15.6138424371725285,15.4923419356847119,15.4923886311988295,15.5005917896966299,15.5005606428704915,63746,995315,995320,64246,995321,995324,64212,995324,995322
random,1000,1000,54260,0.99599301304798274283,0.99599301304798274283,0.99596907791280916332,0.99597107986070446544,0.99599600401200397997,0.99599600401200397997,999005,995002,995002,999027,995000,995002,999002,995002,995002
random,1000,1000,54611,235.0000000000000000,220.0000000000000000,207.0000000000000000,211.0000000000000000,234.0000000000000000,207.0000000000000000,0,235,220,0,207,211,0,234,207
