dataset,target,values,seed,m_error_no_stats,m_error_with_stats,p_error_no_stats,p_error_with_stats,f_error_no_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
correlated,100,1000,547,0.36074561403508771930,0.35964912280701754386,0.33318335208098987627,0.57615298087739032621,0.32972241029113067028,0.64477544572331302189,4560,1645,1640,4445,1481,2561,4431,1461,2857
correlated,100,1000,1026,0.33666700000000000000,0.33666700000000000000,0.33666700000000000000,0.45619600000000000000,0.33666700000000000000,0.45569700000000000000,1000000,336667,336667,1000000,336667,456196,1000000,336667,455697
correlated,100,1000,1358,1.2416245345582716,1.2416058920324330,1.2426656715489629,1.2426843300059085,1.2412931490781858,1.0995929554959706,804612,999026,999011,803925,999010,999025,804826,999025,884981
correlated,100,1000,1912,993.0389221556886228,993.0389221556886228,1019.4928278688524590,1019.4928278688524590,1039.7335423197492163,920.5768025078369906,1002,995025,995025,976,995025,995025,957,995025,880992
correlated,100,1000,2133,0.33262157558621840655,0.33894885652436420398,0.33677413042414754660,0.33389266669928085710,0.33222947211194528517,0.33714280099052710192,203721,67762,69051,204410,68840,68251,203528,67618,68618
correlated,100,1000,2604,0.99999500000000000000,0.99653900000000000000,0.99999500000000000000,0.99480900000000000000,0.99999400000000000000,0.99804300000000000000,1000000,999995,996539,1000000,999995,994809,1000000,999994,998043
correlated,100,1000,2922,122.3133771929824561,122.3118421052631579,125.4285714285714286,125.4227221597300337,125.8190024825095915,125.8677499435793275,4560,557749,557742,4445,557530,557504,4431,557504,557720
correlated,100,1000,3435,2.7240273323106959,2.7014424038852140,2.7252693408182154,2.6874557651940887,2.7257761539724129,2.6942983762621811,164933,449282,445557,165311,450517,444266,164497,448382,443204
correlated,100,1000,3460,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,0,3,3,0,3,3,0,3,3
correlated,100,1000,3809,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,0,407407,407407,0,407407,407407,0,407407,407407
correlated,100,1000,4812,0.64937200000000000000,0.65110500000000000000,0.65101600000000000000,0.58003500000000000000,0.64891300000000000000,0.68537200000000000000,1000000,649372,651105,1000000,651016,580035,1000000,648913,685372
correlated,100,1000,4881,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.82273400000000000000,1000000,703704,703704,1000000,703704,703704,1000000,703704,822734
correlated,100,1000,5115,0.91024100000000000000,0.88123500000000000000,0.90716800000000000000,0.88136300000000000000,0.90962500000000000000,0.87022000000000000000,1000000,910241,881235,1000000,907168,881363,1000000,909625,870220
correlated,100,1000,6019,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,0,110556,110556,0,110556,110556,0,110556,110556
correlated,100,1000,6456,0.55652816631644011126,0.55652516580335237326,0.55644460358404154344,0.67598500131523542714,0.55642291482054164558,0.67555773812262337449,999829,556433,556430,999821,556345,675864,999842,556335,675451
correlated,100,1000,6514,6456.0000000000000000,6733.0000000000000000,6482.0000000000000000,6845.0000000000000000,6452.0000000000000000,6593.0000000000000000,0,6456,6733,0,6482,6845,0,6452,6593
correlated,100,1000,6620,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,0,407407,407407,0,407407,407407,0,407407,407407
correlated,100,1000,6719,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,0,407407,407407,0,407407,407407,0,407407,407407
correlated,100,1000,7866,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.82273400000000000000,1000000,703704,703704,1000000,703704,703704,1000000,703704,822734
correlated,100,1000,8193,0.55731000000000000000,0.55730500000000000000,0.55713500000000000000,0.55601500000000000000,0.55711400000000000000,0.67508400000000000000,1000000,557310,557305,1000000,557135,556015,1000000,557114,675084
correlated,100,1000,8333,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.52693700000000000000,0.40740700000000000000,0.52643700000000000000,1000000,407407,407407,1000000,407407,526937,1000000,407407,526437
correlated,100,1000,8763,1.0119861344640203,1.0119861344640203,1.0123243370615790,1.00240412937405287256,1.0120992104795512,1.00401208397857378589,984888,996693,996693,984556,996690,986923,984775,996690,988726
correlated,100,1000,8851,21747.000000000000,22620.000000000000,22388.000000000000,22908.000000000000,22001.000000000000,22167.000000000000,0,21747,22620,0,22388,22908,0,22001,22167
correlated,100,1000,9024,1.0210006600119723,1.0210006600119723,1.0211793458904250,1.0111832759517094,1.0208575474323506,1.0127062631983892,977255,997778,997778,977084,997778,988011,977392,997778,989811
correlated,100,1000,9126,997778.000000000000,997778.000000000000,997778.000000000000,997778.000000000000,997778.000000000000,883744.000000000000,0,997778,997778,0,997778,997778,0,997778,883744
correlated,100,1000,9517,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,0,1667,1667,0,1667,1667,0,1667,1667
correlated,100,1000,10623,0.36959100000000000000,0.37065200000000000000,0.36932600000000000000,0.22575700000000000000,0.36972400000000000000,0.46640000000000000000,1000000,369591,370652,1000000,369326,225757,1000000,369724,466400
correlated,100,1000,10979,0.99952838003624562049,1.00030899239004597278,1.00054879443075281384,1.00216062399959348561,0.99978551679271367000,1.00076034805237049687,983843,983379,984147,983975,984515,986101,983760,983549,984508
correlated,100,1000,11518,0.07533080047163631600,0.55679287305122494432,0.07186830835117773019,0.36603319057815845824,0.06961939590952187458,0.72843017743464716240,7633,575,4250,7472,537,2735,7383,514,5378
correlated,100,1000,12029,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.52693700000000000000,0.40740700000000000000,0.52643700000000000000,1000000,407407,407407,1000000,407407,526937,1000000,407407,526437
correlated,100,1000,12283,0.11855855855855855856,0.11819819819819819820,0.10793072014585232452,0.30701914311759343665,0.10781422779211205308,0.54957611500184297825,5550,658,656,5485,592,1684,5426,585,2982
correlated,100,1000,13139,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,881522.000000000000,0,995556,995556,0,995556,995556,0,995556,881522
correlated,100,1000,13845,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,1000000,703704,703704,1000000,703704,703704,1000000,703704,703704
correlated,100,1000,13856,1.00251288750756092449,0.99929087487362260860,0.99845472070869855318,0.99831019036710706764,1.00004776777911310433,1.00001085631343479644,920853,923167,920200,920222,918800,918667,921123,921167,921133
correlated,100,1000,13933,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
correlated,100,1000,14021,0.99517717529697578286,0.99517717529697578286,0.99518413796069496440,0.99908483618567723623,0.99516323579125501829,1.0001580249679449,999829,995007,995007,999821,995006,998906,999842,995006,1000000
correlated,100,1000,14084,995000.000000000000,995000.000000000000,995000.000000000000,880467.000000000000,995000.000000000000,880967.000000000000,0,995000,995000,0,995000,880467,0,995000,880967
