dataset,target,values,seed,m_error_no_stats,m_error_with_stats,p_error_no_stats,p_error_with_stats,f_error_no_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,100,10,6456,0.76096492838556010056,0.76076542140036768036,0.76206315660510275966,0.77087690281478758921,0.76126970522513698001,0.76713459242707153571,817014,621719,621556,816225,622015,629209,816725,621748,626538
random,100,10,8018,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
random,100,10,8107,0.38716620856617580137,0.38077252125161548683,0.37519848943285483541,0.38999931751484405214,0.37911675113035638668,0.38497229317779265189,219748,85079,83674,219785,82463,85716,219621,83262,84548
random,100,10,8213,0.59713343868007848492,0.59694725183441783193,0.59699919932509429707,0.60404776365890533063,0.59707620180333065591,0.60273931789959409568,837868,500319,500163,838043,500311,506218,839114,501015,505767
random,100,10,8589,0.99782300000000000000,0.98562700000000000000,0.99782000000000000000,0.98656100000000000000,0.99785700000000000000,0.98958500000000000000,1000000,997823,985627,1000000,997820,986561,1000000,997857,989585
random,100,10,8978,1.1651329440802755,1.1651329440802755,1.1659352898395421,1.1058159975359218,1.1651588529536374,1.1084736399832404,854457,995556,995556,853869,995556,944222,854438,995556,947122
random,100,10,9099,997778.000000000000,997778.000000000000,997778.000000000000,997778.000000000000,997778.000000000000,857144.000000000000,0,997778,997778,0,997778,997778,0,997778,857144
random,100,10,9378,0.85575300000000000000,0.85222200000000000000,0.85288200000000000000,0.72656700000000000000,0.85446600000000000000,0.87193300000000000000,1000000,855753,852222,1000000,852882,726567,1000000,854466,871933
random,100,10,10336,237.0000000000000000,247.0000000000000000,248.0000000000000000,250.0000000000000000,245.0000000000000000,236.0000000000000000,0,237,247,0,248,250,0,245,236
random,100,10,10397,0.34450600000000000000,0.34502000000000000000,0.34455400000000000000,0.34537600000000000000,0.34557600000000000000,0.34449100000000000000,1000000,344506,345020,1000000,344554,345376,1000000,345576,344491
random,100,10,10491,0.86690877669222272492,0.86734082488597596019,0.86996083722532301901,0.86296799413832214567,0.86792685386459897362,0.86524173224977742827,981372,850760,851184,981289,853683,846821,981706,852049,849413
random,100,10,11209,4846.0000000000000000,4853.0000000000000000,4849.0000000000000000,4852.0000000000000000,4849.0000000000000000,4846.0000000000000000,0,4846,4853,0,4849,4852,0,4849,4846
random,100,10,11599,0.61092749529190207156,0.60889830508474576271,0.60654164482061268819,0.62514512021571417871,0.61490400199183535414,0.62358539759194622045,212400,129761,129330,213616,129567,133541,212869,130894,132742
random,100,10,12442,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,0,37037,37037,0,37037,37037,0,37037,37037
random,100,10,12620,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.41267100000000000000,1000000,407407,407407,1000000,407407,407407,1000000,407407,412671
random,100,10,14264,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,995556.000000000000,854922.000000000000,0,995556,995556,0,995556,995556,0,995556,854922
random,100,10,14268,1.5016193405852502,1.5016193405852502,1.5042521916765289,1.5076020835060794,1.5004699410656308,1.2950628367597676,664468,997778,997778,663305,997778,1000000,664977,997778,861187
random,100,10,14692,248991.000000000000,246978.000000000000,249222.000000000000,251301.000000000000,245757.000000000000,252753.000000000000,0,248991,246978,0,249222,251301,0,245757,252753
random,100,10,14822,996658.000000000000,996658.000000000000,996658.000000000000,996658.000000000000,996658.000000000000,856025.000000000000,0,996658,996658,0,996658,996658,0,996658,856025
random,100,10,14852,996658.000000000000,996658.000000000000,996658.000000000000,996658.000000000000,996658.000000000000,856025.000000000000,0,996658,996658,0,996658,996658,0,996658,856025
random,100,10,14894,3.5948767150957280,3.5948767150957280,3.5901243106361059,3.5962227721524003,3.5917674532585663,3.0919296247711580,277244,996658,996658,277611,996658,998351,277484,996658,857961
random,100,10,15246,1.0338121116318841,1.0358800150657381,1.0355326991156889,1.0377806267391209,1.0320484087852981,1.0368086642178977,687653,710904,712326,686410,710800,712343,687148,709170,712441
random,100,10,15498,1.1357795144437020,1.1357795144437020,1.1351547540888406,1.1443785397769709,1.1352536439385995,1.1389867148492010,619578,703704,703704,619919,703704,709422,619865,703704,706018
random,100,10,15876,1.4040863134385413,1.4012238472628984,1.4027003722475762,1.5498868836057841,1.4028079216623571,1.5428096675827732,332231,466481,465530,332843,466879,515869,332203,466017,512526
random,100,10,17961,0.99612335067822489473,1.0064151563021975,0.99635841372728733004,0.99445919514707132936,0.99198682496374407000,0.99374337041175769883,529839,527785,533238,529165,527238,526233,528879,524641,525570
random,100,10,18254,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
random,100,10,18683,0.37375200000000000000,0.37339700000000000000,0.37345500000000000000,0.37449800000000000000,0.37333900000000000000,0.37916300000000000000,1000000,373752,373397,1000000,373455,374498,1000000,373339,379163
random,100,10,19229,0.38243500000000000000,0.38241000000000000000,0.38360000000000000000,0.38399000000000000000,0.38522200000000000000,0.38766400000000000000,1000000,382435,382410,1000000,383600,383990,1000000,385222,387664
random,100,10,19514,0.33444400000000000000,0.33444400000000000000,0.33444400000000000000,0.33444400000000000000,0.33444400000000000000,0.33970800000000000000,1000000,334444,334444,1000000,334444,334444,1000000,334444,339708
random,100,10,19580,0.33444400000000000000,0.33444400000000000000,0.33444400000000000000,0.33333300000000000000,0.33444400000000000000,0.33859700000000000000,1000000,334444,334444,1000000,334444,333333,1000000,334444,338597
random,100,10,20381,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33859700000000000000,1000000,333333,333333,1000000,333333,333333,1000000,333333,338597
random,100,10,21594,1.0141657043088239,1.0141738297576280,1.0143921361863633,0.91657295066728839232,1.0140924888131476,0.91172593379495814706,984561,998508,998516,984357,998524,902235,984638,998514,897720
random,100,10,22821,1.0102957850902790,1.0103038768753976,1.0103949599213398,0.95595596000631223724,1.0102131326442992,0.95843544274607652062,988657,998836,998844,988556,998832,945016,988727,998825,947631
random,100,10,22916,2.0145059737023606,2.0145444028016836,2.0147685000697868,2.0217997706139011,2.0120335898155873,1.7337863689344708,494417,996006,996025,494363,996027,999503,495031,996019,858278
random,100,10,23425,46993.000000000000,48973.000000000000,49072.000000000000,49468.000000000000,48577.000000000000,46828.000000000000,0,46993,48973,0,49072,49468,0,48577,46828
random,100,10,24048,0.11181600000000000000,0.10897800000000000000,0.10897800000000000000,0.000001000000000000000000,0.10742600000000000000,0.23000000000000000000,1000000,111816,108978,1000000,108978,1,1000000,107426,230000
random,100,10,24337,0.03435410840782449173,0.03435410840782449173,0.03421587479727094183,0.38549657499093279318,0.03434962421511108668,0.36708069413720613896,145543,5000,5000,146131,5000,56333,145562,5000,53433
random,100,10,24817,0.04478654522984336799,0.04478654522984336799,0.04501269104066533456,0.07201490522222822271,0.04499932514509380483,0.07018491024429747604,37221,1667,1667,37034,1667,2667,37045,1667,2600
random,100,10,25011,1.2989026470446054,1.2774044736642197,1.2539574151095661,1.3407136107489947,1.2621334348924973,1.2843610428279611,144803,188085,184972,144981,181800,194378,144415,182271,185481
random,100,10,25450,0.02074905714392402385,0.02074905714392402385,0.02065368222816929329,0.05906184953910199227,0.02067571254930171409,0.04961178776077195942,80341,1667,1667,80712,1667,4767,80626,1667,4000
random,100,10,25832,14.0863299167563282,14.0863299167563282,14.0005065499725619,14.0005065499725619,14.0614462769039443,12.1919418888935996,70636,995002,995002,71069,995002,995002,70761,995002,862714
random,100,10,25888,1.0825925643843367,1.0825925643843367,1.0827421778678793,1.0808193583419572,1.0822628539108302,1.0816102330944016,919090,995000,995000,918963,995000,993233,919370,995000,994400
random,100,10,26438,0.34562200000000000000,0.34525200000000000000,0.34525200000000000000,0.34485900000000000000,0.34537000000000000000,0.35007100000000000000,1000000,345622,345252,1000000,345252,344859,1000000,345370,350071
random,100,10,26507,0.44634728029563947785,0.44634728029563947785,0.44599609804755687902,0.45448277793409887702,0.44652844441892849943,0.45222013199161000124,749291,334444,334444,749881,334444,340808,748987,334444,338707
random,100,10,27467,19.8511580585313304,19.8512179065174457,19.9587420021260806,19.9587420021260806,19.9395250976856026,19.9394649834685903,50127,995079,995082,49857,995083,995083,49905,995082,995079
random,100,10,27617,25.5662752755581820,25.5663266616993397,25.5236751654440055,25.5237008156774227,25.5761579190870303,25.5761065131342209,38921,995065,995067,38986,995066,995067,38906,995066,995064
random,100,10,30341,0.66688300000000000000,0.66791600000000000000,0.66765000000000000000,0.66675100000000000000,0.66926400000000000000,0.67457500000000000000,1000000,666883,667916,1000000,667650,666751,1000000,669264,674575
random,100,10,30520,0.11375792814205082068,0.10896411578556306034,0.10958561040401420355,0.26937112599840791392,0.11304010106736782897,0.27960037319929109991,223413,25415,24344,223606,24504,60233,224009,25322,62633
random,100,10,30533,0.54977800000000000000,0.55008900000000000000,0.54994100000000000000,0.52178700000000000000,0.54992600000000000000,0.52295000000000000000,1000000,549778,550089,1000000,549941,521787,1000000,549926,522950
random,100,10,30631,0.06215836562619052814,0.06215836562619052814,0.06222185635734097618,0.20171157564751084015,0.06212917002863474181,0.20443058465533466750,595849,37037,37037,595241,37037,120067,596129,37037,121867
random,100,10,30742,0.03703700000000000000,0.03703700000000000000,0.03703700000000000000,0.14426700000000000000,0.03703700000000000000,0.14563300000000000000,1000000,37037,37037,1000000,37037,144267,1000000,37037,145633
random,100,10,31319,0.99555600000000000000,0.99555600000000000000,0.99555600000000000000,0.94429800000000000000,0.99555600000000000000,0.98139800000000000000,1000000,995556,995556,1000000,995556,944298,1000000,995556,981398
random,100,10,32144,995025.000000000000,995025.000000000000,995025.000000000000,995025.000000000000,995025.000000000000,995025.000000000000,0,995025,995025,0,995025,995025,0,995025,995025
random,100,10,32776,445841.000000000000,441056.000000000000,444917.000000000000,449141.000000000000,450065.000000000000,451385.000000000000,0,445841,441056,0,444917,449141,0,450065,451385
random,100,10,33266,0.47317900000000000000,0.47450100000000000000,0.47222900000000000000,0.47388500000000000000,0.47144100000000000000,0.47786800000000000000,1000000,473179,474501,1000000,472229,473885,1000000,471441,477868
random,100,10,33801,1.0722010171277431,1.0722278968249702,1.0713203744566747,1.0623489271004102,1.0717318759974851,1.0631823873009732,930070,997222,997247,930842,997230,988879,930465,997209,989254
random,100,10,34410,1.1106272861009507,1.1106228416762592,1.1109219246487115,1.1114087216688024,1.1104414770707430,1.0160793636686811,900004,999569,999565,899759,999562,1000000,900160,999575,914634
random,100,10,34776,1.4132177678411177,1.4132177678411177,1.4142230833415831,1.4142471255427173,1.4136473003118559,1.2148540101614695,707593,999983,999983,707090,999983,1000000,707378,999983,859361
random,100,10,35258,1.1708934129268413,1.1708934129268413,1.1696457082968288,1.1697041935065041,1.1718223569104062,1.1152404289553033,854006,999950,999950,854917,999950,1000000,853329,999950,951667
random,100,10,35312,1.2369663614918065,1.2369663614918065,1.2359740827995718,1.1169648397232268,1.2366481696073569,1.1090815325805067,808389,999950,999950,809038,999950,903667,808597,999950,896800
random,100,10,35445,1000000.000000000000,1000000.000000000000,1000000.000000000000,1000000.000000000000,1000000.000000000000,854367.000000000000,0,1000000,1000000,0,1000000,1000000,0,1000000,854367
random,100,10,36288,0.96249916491608334509,0.96237050013485058802,0.96104842634753025875,0.96458633409016229411,0.96374089746478454754,0.96651406018258305251,404151,388995,388943,404759,388993,390425,403871,389227,390347
random,100,10,36592,0.89744674638934457666,0.89538068692147241996,0.89372441378696953002,0.89874221450295113883,0.89662540761777894427,0.89953227639518559144,404151,362704,361869,404759,361743,363774,403871,362121,363295
random,100,10,36652,360679.000000000000,360657.000000000000,360793.000000000000,360240.000000000000,360936.000000000000,360504.000000000000,0,360679,360657,0,360793,360240,0,360936,360504
random,100,10,37518,0.90076194596673396789,0.89211974810114412076,0.89849936346467559539,0.90256741924897246729,0.89994932440546239679,0.90392291545581616527,832080,749506,742315,831847,747414,750798,832748,749431,752740
random,100,10,38367,36074.000000000000,36126.000000000000,36101.000000000000,36125.000000000000,36099.000000000000,36080.000000000000,0,36074,36126,0,36101,36125,0,36099,36080
random,100,10,38653,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,0,604938,604938,0,604938,604938,0,604938,604938
random,100,10,38957,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,0,604938,604938,0,604938,604938,0,604938,604938
random,100,10,39103,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,0,12346,12346,0,12346,12346,0,12346,12346
random,100,10,39219,1.0266040688575900,0.96221775095014531634,0.95079695079695079695,1.0286440286440286,1.0187661271405114,1.0060989913206662,4473,4592,4304,4329,4116,4453,4263,4343,4289
random,100,10,39586,1.1362777177469676,1.1331030179432937,1.1371804741199631,1.1672108102516043,1.1382248848290725,1.1675586805191171,657070,746614,744528,657302,747471,767210,657501,748384,767671
random,100,10,39922,1.1682375749469033,1.1662809063134345,1.1680457972664204,1.1924626253305078,1.1696307147265395,1.1891214995077945,723679,845429,844013,723886,845532,863207,724291,847153,861270
random,100,10,40126,1.0107506668524887,1.0090469384205346,1.0096961680035102,1.0206524487903566,1.0097934497934498,1.0253724653724654,925617,935568,933991,925314,934286,944424,925925,934993,949418
random,100,10,40145,0.41386400000000000000,0.41331900000000000000,0.41414400000000000000,0.41508700000000000000,0.41460100000000000000,0.55548500000000000000,1000000,413864,413319,1000000,414144,415087,1000000,414601,555485
random,100,10,40564,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.18248500000000000000,1000000,41852,41852,1000000,41852,41852,1000000,41852,182485
random,100,10,41897,0.93972547146281351590,0.93957892096559867992,0.93896820703444003267,0.94625468164794007491,0.94048798499374974456,0.94653530090716785212,709653,666879,666775,710220,666874,672049,709571,667343,671634
random,100,10,42120,0.37095100000000000000,0.37025900000000000000,0.37009600000000000000,0.37039000000000000000,0.37034800000000000000,0.37574000000000000000,1000000,370951,370259,1000000,370096,370390,1000000,370348,375740
random,100,10,42740,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.36328800000000000000,1000000,358025,358025,1000000,358025,358025,1000000,358025,363288
random,100,10,42769,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.61020200000000000000,1000000,604938,604938,1000000,604938,604938,1000000,604938,610202
random,100,10,42813,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.61020200000000000000,1000000,604938,604938,1000000,604938,604938,1000000,604938,610202
random,100,10,42822,1.3469623775937371,1.3469623775937371,1.3470550811537616,1.3559669711156733,1.3480666046224092,1.3555824712653333,595762,802469,802469,595721,802469,807778,595274,802469,806943
random,100,10,44056,0.53881451025482039767,0.53881451025482039767,0.53975923594726407912,0.54896616187123570605,0.53840208007194233786,0.54448048579123789244,664468,358025,358025,663305,358025,364132,664977,358025,362067
random,100,10,44583,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,0,12346,12346,0,12346,12346,0,12346,12346
random,100,10,45216,995364.000000000000,995356.000000000000,995353.000000000000,995357.000000000000,995359.000000000000,854726.000000000000,0,995364,995356,0,995353,995357,0,995359,854726
random,100,10,45588,995083.000000000000,995082.000000000000,995083.000000000000,995085.000000000000,995083.000000000000,854449.000000000000,0,995083,995082,0,995083,995085,0,995083,854449
random,100,10,46275,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,0,36852,36852,0,36852,36852,0,36852,36852
random,100,10,46563,0.98249641319942611191,0.99010043041606886657,0.99115813886070444992,1.03993332367009711552,1.00736634818758660929,1.02479760776019254613,13940,13696,13802,13798,13676,14349,13711,13812,14051
random,100,10,46598,0.98089700000000000000,0.97511400000000000000,0.98090500000000000000,0.97446400000000000000,0.98118400000000000000,0.97832800000000000000,1000000,980897,975114,1000000,980905,974464,1000000,981184,978328
random,100,10,46710,0.89553900000000000000,0.89546800000000000000,0.89543300000000000000,0.89206600000000000000,0.89527000000000000000,0.89455000000000000000,1000000,895539,895468,1000000,895433,892066,1000000,895270,894550
random,100,10,46832,336667.000000000000,336667.000000000000,336667.000000000000,336667.000000000000,336667.000000000000,336667.000000000000,0,336667,336667,0,336667,336667,0,336667,336667
random,100,10,47493,1.2862342181092977,1.2860336294587578,1.2868500372427261,1.2948466101400558,1.2875463529266495,1.2951538280475240,518474,666879,666775,518222,666874,671018,518306,667343,671286
random,100,10,47653,691659.000000000000,692114.000000000000,692015.000000000000,692370.000000000000,691926.000000000000,692227.000000000000,0,691659,692114,0,692015,692370,0,691926,692227
random,100,10,47770,1.0379792189179506,1.0379792189179506,1.0366758431632947,1.0448868913896385,1.0373472358314223,1.0406681679158404,773107,802469,802469,774079,802469,808825,773578,802469,805038
random,100,10,48278,802469.000000000000,802469.000000000000,802469.000000000000,802469.000000000000,802469.000000000000,802469.000000000000,0,802469,802469,0,802469,802469,0,802469,802469
random,100,10,48310,1.6242371862469867,1.6242371862469867,1.6221981887280666,1.6268254224953505,1.6241582891943256,1.6264392824687350,494059,802469,802469,494680,802469,804758,494083,802469,803596
random,100,10,48526,0.86470400000000000000,0.86332300000000000000,0.86454100000000000000,0.86116600000000000000,0.86593200000000000000,0.86289600000000000000,1000000,864704,863323,1000000,864541,861166,1000000,865932,862896
random,100,10,48565,0.62441900000000000000,0.63607500000000000000,0.63671500000000000000,0.58725700000000000000,0.63345600000000000000,0.72310400000000000000,1000000,624419,636075,1000000,636715,587257,1000000,633456,723104
random,100,10,49200,0.02145800000000000000,0.02141700000000000000,0.02153200000000000000,0.02187800000000000000,0.02146500000000000000,0.16211300000000000000,1000000,21458,21417,1000000,21532,21878,1000000,21465,162113
random,100,10,49374,0.80153100000000000000,0.79998300000000000000,0.80204700000000000000,0.71801000000000000000,0.80290200000000000000,0.86214800000000000000,1000000,801531,799983,1000000,802047,718010,1000000,802902,862148
random,100,10,49974,0.70518500000000000000,0.70518500000000000000,0.70518500000000000000,0.69358600000000000000,0.70518500000000000000,0.83270600000000000000,1000000,705185,705185,1000000,705185,693586,1000000,705185,832706
random,100,10,50150,1.3956569840738930,1.3956569840738930,1.3974436462719841,1.5811741392122864,1.3968429726528300,1.5923239350133309,505271,705185,705185,504625,705185,797900,504842,705185,803872
random,100,10,50683,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,100,10,51781,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.60493800000000000000,0.61020200000000000000,1000000,604938,604938,1000000,604938,604938,1000000,604938,610202
random,100,10,52211,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,0,1667,1667,0,1667,1667,0,1667,1667
random,100,10,52275,0.41377196794936088173,0.43217656826362653650,0.42929628039498848601,0.43033895186426313236,0.42556139300835716344,0.43460575026046862184,179466,74258,77561,179347,76993,77180,180444,76790,78422
random,100,10,52329,0.58017800000000000000,0.58024400000000000000,0.57555600000000000000,0.58017900000000000000,0.58042200000000000000,0.58488200000000000000,1000000,580178,580244,1000000,575556,580179,1000000,580422,584882
random,100,10,52339,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,0,1667,1667,0,1667,1667,0,1667,1667
random,100,10,52443,50037.000000000000,49500.000000000000,49933.000000000000,50407.000000000000,50511.000000000000,50659.000000000000,0,50037,49500,0,49933,50407,0,50511,50659
random,100,10,52510,0.63987600000000000000,0.64069200000000000000,0.64017100000000000000,0.64028400000000000000,0.64145500000000000000,0.64400700000000000000,1000000,639876,640692,1000000,640171,640284,1000000,641455,644007
random,100,10,52777,0.89216485970731472396,0.89171186573318805420,0.89378038760449566941,0.90345617777643768704,0.89075411630778207367,0.89840701257336719917,664468,592815,592514,663305,592849,599267,664977,592331,597420
random,100,10,53500,0.60086531990487522846,0.60086531990487522846,0.60147906478216386304,0.61139605638724483025,0.60058309526964801243,0.60738028178464728272,595849,358025,358025,595241,358025,363928,596129,358025,362077
random,100,10,53676,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.36328800000000000000,1000000,358025,358025,1000000,358025,358025,1000000,358025,363288
random,100,10,54095,128869.000000000000,126602.000000000000,128047.000000000000,131688.000000000000,129457.000000000000,130940.000000000000,0,128869,126602,0,128047,131688,0,129457,130940
random,100,10,54278,1.00743020643380315746,1.00742718397694872906,1.00732062356763291107,0.99114010124159468104,1.00715219541477898800,0.99368882460653356727,992570,999945,999942,992675,999942,983880,992842,999943,986576
random,100,10,54327,49374.000000000000,49252.000000000000,49595.000000000000,50634.000000000000,49396.000000000000,49440.000000000000,0,49374,49252,0,49595,50634,0,49396,49440
random,100,10,54952,995541.000000000000,995542.000000000000,995542.000000000000,995542.000000000000,995541.000000000000,854908.000000000000,0,995541,995542,0,995542,995542,0,995541,854908
random,100,10,55073,997037.000000000000,997037.000000000000,997037.000000000000,997037.000000000000,997037.000000000000,997037.000000000000,0,997037,997037,0,997037,997037,0,997037,997037
random,100,10,55140,1.2310719220573264,1.2310719220573264,1.2300843718094824,1.1171935063618767,1.2307552464330192,1.1093103239314516,808389,995185,995185,809038,995185,903852,808597,995185,896985
random,100,10,55358,2.9709869380225535,2.9709869380225535,2.9689639895456397,2.9730702101278845,2.9738183875867409,2.5574351490603687,336090,998519,998519,336319,998519,999900,335770,998519,858710
random,100,10,55781,1.0580274086305085,1.0558743040985249,1.0522487990817758,1.0600529962732567,1.0546245185566461,1.0543156848476243,563837,596555,595341,564568,594066,598472,563410,594186,594012
random,100,10,55862,1.0501342067337313,1.0485662291925987,1.0523890327766366,1.0426667857461820,1.0518389635419455,1.0456894551813980,559957,588030,587152,559850,589180,583737,560370,589419,585973
random,100,10,56647,0.98485725618842397539,0.98728009519827613932,0.98629740732804799657,0.99064709663595457467,0.99440814613091073485,0.99745433409039535860,186558,183733,184185,186680,184122,184934,185806,184767,185333
random,100,10,57100,0.00555300000000000000,0.00555300000000000000,0.00555300000000000000,0.00555300000000000000,0.00555300000000000000,0.14618600000000000000,1000000,5553,5553,1000000,5553,5553,1000000,5553,146186
random,100,10,57124,0.00555300000000000000,0.00555300000000000000,0.00555300000000000000,0.00555300000000000000,0.00555300000000000000,0.14618600000000000000,1000000,5553,5553,1000000,5553,5553,1000000,5553,146186
random,100,10,57730,0.59567100000000000000,0.59549100000000000000,0.59612800000000000000,0.59628200000000000000,0.59568700000000000000,0.60121300000000000000,1000000,595671,595491,1000000,596128,596282,1000000,595687,601213
random,100,10,57742,0.91780700000000000000,0.91681100000000000000,0.91775100000000000000,0.90698900000000000000,0.92006200000000000000,0.91546400000000000000,1000000,917807,916811,1000000,917751,906989,1000000,920062,915464
random,100,10,57761,0.88074201970290637413,0.87796409590778533024,0.88001594275688507615,0.88516367582881464795,0.88469011689205292930,0.88924407292254369818,741921,653441,651380,742657,653550,657373,742651,657016,660398
random,100,10,58385,0.50281700000000000000,0.50266200000000000000,0.50281000000000000000,0.55074100000000000000,0.50351000000000000000,0.55664500000000000000,1000000,502817,502662,1000000,502810,550741,1000000,503510,556645
random,100,10,58603,83493.000000000000,84062.000000000000,83489.000000000000,83096.000000000000,83841.000000000000,83704.000000000000,0,83493,84062,0,83489,83096,0,83841,83704
