dataset,target,values,seed,m_error_no_stats,m_error_with_stats,p_error_no_stats,p_error_with_stats,f_error_no_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,10,10,23447,999214.000000000000,999185.000000000000,999305.000000000000,999062.000000000000,999340.000000000000,999249.000000000000,0,999214,999185,0,999305,999062,0,999340,999249
random,10,10,24337,0.03419972640218878249,0.03419972640218878249,0.03423091665754024751,0.03422407184317161319,0.03437633181649459025,0.03437633181649459025,146200,5000,5000,146096,5001,5000,145478,5001,5001
random,10,10,24869,0.33335000000000000000,0.33335000000000000000,0.33338700000000000000,0.33332100000000000000,0.33338700000000000000,0.33338700000000000000,1000000,333350,333350,1000000,333387,333321,1000000,333387,333387
random,10,10,25411,0.03192324632796491698,0.03192324632796491698,0.03167274661802705578,0.03167274661802705578,0.03207434629519173417,0.03207434629519173417,52219,1667,1667,52632,1667,1667,51973,1667,1667
random,10,10,25665,5.2732519352345049,5.2734319570489130,5.2631175693527081,5.2619920739762219,5.2801075012324476,5.2798053527980535,188866,995938,995972,189250,996045,995832,188649,996087,996030
random,10,10,26379,0.67483412887023268049,0.66933806683409289683,0.67387086869922859517,0.67557023112903570461,0.68033125269266548855,0.67299820357732210410,889546,600296,595407,889157,599177,600688,888989,604807,598288
random,10,10,26410,0.10524266805086945237,0.11071086569354824275,0.11517293139033085246,0.11035265316333550745,0.11567204301075268817,0.11019265232974910394,223474,23519,24741,223846,25781,24702,223200,25818,24595
random,10,10,26780,0.48701833366304342015,0.48337726497463014548,0.48747878582003421016,0.48917458283794573182,0.49167461886336899219,0.48678953870121109837,748132,364354,361630,747731,364503,365771,747173,367366,363716
random,10,10,26790,0.99937600000000000000,0.99935600000000000000,0.99942500000000000000,0.99921700000000000000,0.99953300000000000000,0.99945200000000000000,1000000,999376,999356,1000000,999425,999217,1000000,999533,999452
random,10,10,27645,0.99668300000000000000,0.99668300000000000000,0.99679300000000000000,0.99659600000000000000,0.99679300000000000000,0.99679300000000000000,1000000,996683,996683,1000000,996793,996596,1000000,996793,996793
random,10,10,27658,0.41019618901326684451,0.41019618901326684451,0.41006016716259968625,0.40997857618804494426,0.41009666918467288379,0.41009666918467288379,808557,331667,331667,808913,331703,331637,808841,331703,331703
random,10,10,27891,0.99399758750114137147,0.98866437911794812647,0.97673882006835585423,0.99000259579193285552,0.98900815140694941372,0.99433352910161574890,832332,827336,822897,832116,812760,823797,832617,823465,827899
random,10,10,27982,0.38440470436603834381,0.39842113742548735299,0.37348448108632395732,0.40813934691238279987,0.38948889870317581403,0.43760790139318263942,49656,19088,19784,49488,18483,20198,49814,19402,21799
random,10,10,28004,0.33810400000000000000,0.33879800000000000000,0.33792400000000000000,0.33945000000000000000,0.33893700000000000000,0.33860000000000000000,1000000,338104,338798,1000000,337924,339450,1000000,338937,338600
random,10,10,28465,0.00290425870885851141,0.00290425870885851141,0.00290966941759512683,0.00290966941759512683,0.00290857349117750145,0.00290857349117750145,191443,556,556,191087,556,556,191159,556,556
random,10,10,28729,0.41138998755529269705,0.36642886186374893727,0.40348285877417272795,0.41848918898791053298,0.45560382276281494353,0.39523395804890157627,81159,33388,29739,80566,32507,33716,80570,36708,31844
random,10,10,29114,0.94399600000000000000,0.94519900000000000000,0.94352100000000000000,0.94125400000000000000,0.94383300000000000000,0.93737400000000000000,1000000,943996,945199,1000000,943521,941254,1000000,943833,937374
random,10,10,29217,1.5260187531910080,1.5260065241782868,1.5277480629230541,1.5276332845142501,1.5268310214568645,1.5268952544083686,654182,998294,998286,653433,998281,998206,653870,998349,998391
random,10,10,30048,0.70370400000000000000,0.70370400000000000000,0.70378100000000000000,0.70364200000000000000,0.70378100000000000000,0.70378100000000000000,1000000,703704,703704,1000000,703781,703642,1000000,703781,703781
random,10,10,30118,0.16360471947734129631,0.16360471947734129631,0.16363684556968735780,0.16360592151474856534,0.16312016135424831996,0.16312016135424831996,226381,37037,37037,226361,37041,37034,227078,37041,37041
random,10,10,30527,0.38381500000000000000,0.38537000000000000000,0.38778300000000000000,0.38548500000000000000,0.38516500000000000000,0.38470900000000000000,1000000,383815,385370,1000000,387783,385485,1000000,385165,384709
random,10,10,30838,1.0749152879839831,1.1011843090117362,1.1318040227757116,1.0955644099112293,1.1130657116220682,1.1155210131349400,542426,583062,597311,542859,614410,594737,541685,602931,604261
random,10,10,30938,1.00198056123251849008,1.00199359124062716436,1.00210683096339907408,1.00191539199384187943,1.00211196946414914293,1.00214604965483783342,997697,999673,999686,997707,999809,999618,997647,999754,999788
random,10,10,31012,0.85679964887153780406,0.85450114347755780914,0.85999942316566682049,0.84089178587909552377,0.84937757421230545589,0.85183208925089700843,346312,296720,295924,346720,298179,291554,346708,294486,295337
random,10,10,31039,0.40098582211000756779,0.40202388207638781920,0.40510931813316206380,0.41560292228644829801,0.40163863070205983982,0.41605951838855704069,298634,119748,120058,298944,121105,124242,298664,119955,124262
random,10,10,31638,0.85182200000000000000,0.85694800000000000000,0.85870200000000000000,0.85708000000000000000,0.86021300000000000000,0.86249500000000000000,1000000,851822,856948,1000000,858702,857080,1000000,860213,862495
random,10,10,32388,0.99777800000000000000,0.99777800000000000000,0.99788800000000000000,0.99769000000000000000,0.99788800000000000000,0.99788800000000000000,1000000,997778,997778,1000000,997888,997690,1000000,997888,997888
random,10,10,33245,0.66107028760924364279,0.65446252055436403315,0.65443859466221851543,0.65574610786766750070,0.65054431381170083061,0.65302760546758053342,691459,457103,452534,690624,451971,452874,691421,449800,451517
random,10,10,33755,1.0073462273673792,0.99640352356157364730,1.00584222168685253729,1.00312643728509165772,0.98758574056101598667,1.00011707436629396170,913394,920104,910109,913180,918515,916035,913949,902603,914056
random,10,10,34050,0.99706900000000000000,0.99707700000000000000,0.99717400000000000000,0.99697600000000000000,0.99719800000000000000,0.99718200000000000000,1000000,997069,997077,1000000,997174,996976,1000000,997198,997182
random,10,10,34148,1.4975473494677275,1.4975473494677275,1.4998681901376095,1.4995714296474274,1.4984010173292098,1.4984010173292098,664791,995556,995556,663835,995665,995468,664485,995665,995665
random,10,10,34541,1.8906055806480948,1.8905184303858862,1.8917033613811745,1.8913090867044134,1.8910618494776873,1.8909974249122215,527824,997907,997861,527551,997970,997762,527749,998006,997972
random,10,10,35003,1.0173365736748384,1.0173050119069315,1.0175857700876946,1.0173658206760593,1.0174887901508086,1.0174378825704663,982201,999229,999198,982044,999314,999098,982172,999349,999299
random,10,10,35998,1.0116494802201853,1.0114074847068025,1.0110422720431930,1.0106634756559508,1.0122995755176378,1.0110571632164288,979357,990766,990529,979418,990233,989862,979546,991594,990377
random,10,10,36159,82501.000000000000,83479.000000000000,83441.000000000000,83449.000000000000,81864.000000000000,83671.000000000000,0,82501,83479,0,83441,83449,0,81864,83671
random,10,10,36193,333333.000000000000,333333.000000000000,333370.000000000000,333304.000000000000,333370.000000000000,333370.000000000000,0,333333,333333,0,333370,333304,0,333370,333370
random,10,10,36557,0.82937047757949870730,0.82848885181996993849,0.82891088343436055493,0.82867299740852910610,0.82567494684668220779,0.82764507401348779368,672621,557852,557259,672591,557518,557358,673053,555723,557049
random,10,10,36779,12346.0000000000000000,12346.0000000000000000,12347.0000000000000000,12345.0000000000000000,12347.0000000000000000,12347.0000000000000000,0,12346,12346,0,12347,12345,0,12347,12347
random,10,10,36959,12346.0000000000000000,12346.0000000000000000,12347.0000000000000000,12345.0000000000000000,12347.0000000000000000,12347.0000000000000000,0,12346,12346,0,12347,12345,0,12347,12347
random,10,10,37661,1.0405644688702704,1.0405507425415881,1.0427904432881711,1.0402796313815589,1.0406426393013266,1.0407724846164971,947085,985503,985490,947104,987631,985253,947281,985781,985904
random,10,10,37991,52852.000000000000,52194.000000000000,52366.000000000000,53179.000000000000,52164.000000000000,53858.000000000000,0,52852,52194,0,52366,53179,0,52164,53858
random,10,10,39219,0.71275327771156138260,0.76305125148986889154,0.77244305493523894596,0.82268870031263957124,0.62358903478461184059,0.92651462796590647316,4195,2990,3201,4478,3459,3684,4341,2707,4022
random,10,10,39321,0.75854013882760021574,0.79352021125330083283,0.76305342871806688802,0.78104455360852457414,0.73804137660966339985,0.81090672605915239837,285534,216589,226577,286419,218553,223706,286007,211085,231925
random,10,10,39796,0.08034400000000000000,0.08266500000000000000,0.08621300000000000000,0.08287900000000000000,0.08230500000000000000,0.08162400000000000000,1000000,80344,82665,1000000,86213,82879,1000000,82305,81624
random,10,10,40187,11819.0000000000000000,12270.0000000000000000,11712.0000000000000000,12651.0000000000000000,11875.0000000000000000,13183.0000000000000000,0,11819,12270,0,11712,12651,0,11875,13183
random,10,10,40519,185.0000000000000000,185.0000000000000000,185.0000000000000000,185.0000000000000000,185.0000000000000000,185.0000000000000000,0,185,185,0,185,185,0,185,185
random,10,10,40706,1.6457942900085652,1.6457942900085652,1.6460109039648235,1.6456841584435710,1.6453849581574828,1.6453849581574828,428477,705185,705185,428468,705263,705123,428631,705263,705263
random,10,10,40812,0.04185200000000000000,0.04185200000000000000,0.04185600000000000000,0.04184800000000000000,0.04185600000000000000,0.04185600000000000000,1000000,41852,41852,1000000,41856,41848,1000000,41856,41856
random,10,10,41274,0.99772800000000000000,0.99763200000000000000,0.99798000000000000000,0.99744800000000000000,0.99788300000000000000,0.99788200000000000000,1000000,997728,997632,1000000,997980,997448,1000000,997883,997882
random,10,10,41321,1.0200022322979823,1.0152164802557455,1.0171908547095845,1.0163168862293104,1.0178752061774826,1.0164668310823542,949694,968690,964145,949691,966017,965187,950031,967013,965675
random,10,10,41416,0.33356400000000000000,0.33357300000000000000,0.33362300000000000000,0.33356000000000000000,0.33358200000000000000,0.33361400000000000000,1000000,333564,333573,1000000,333623,333560,1000000,333582,333614
random,10,10,41460,0.88424811335060208679,0.88855630035998496081,0.88720008460149172336,0.88794656835199197115,0.88615011029266538182,0.88934558299185227228,481409,425685,427759,482261,427862,428222,480993,426232,427769
random,10,10,41464,0.83786867156670220128,0.83746760843770325900,0.83744183147748047200,0.84139936845604121655,0.84006775293041815612,0.84308546013799983374,481221,403200,403007,481360,403111,405016,481160,404207,405659
random,10,10,41607,44833.000000000000,44944.000000000000,45579.000000000000,45311.000000000000,44678.000000000000,43634.000000000000,0,44833,44944,0,45579,45311,0,44678,43634
random,10,10,41631,0.17913614943507636405,0.18465763924374041901,0.19263365831899573058,0.18472496583756381118,0.18374673629242819843,0.18212197752298785333,140904,25241,26019,141237,27207,26090,140944,25898,25669
random,10,10,41903,0.29629098395234639982,0.29566662729282327332,0.29431590300129758514,0.29404627491953286935,0.29707514674796405622,0.29484339865758246941,118522,35117,35043,118682,34930,34898,118741,35275,35010
random,10,10,42549,0.60493800000000000000,0.60493800000000000000,0.60500500000000000000,0.60488500000000000000,0.60500500000000000000,0.60500500000000000000,1000000,604938,604938,1000000,605005,604885,1000000,605005,605005
random,10,10,42708,0.35802500000000000000,0.35802500000000000000,0.35806400000000000000,0.35799300000000000000,0.35806400000000000000,0.35806400000000000000,1000000,358025,358025,1000000,358064,357993,1000000,358064,358064
random,10,10,43751,3940.0000000000000000,4090.0000000000000000,3904.0000000000000000,4217.0000000000000000,3958.0000000000000000,4394.0000000000000000,0,3940,4090,0,3904,4217,0,3958,4394
random,10,10,43799,7724.0000000000000000,8092.0000000000000000,7782.0000000000000000,7973.0000000000000000,7530.0000000000000000,8289.0000000000000000,0,7724,8092,0,7782,7973,0,7530,8289
random,10,10,43880,0.39614700000000000000,0.39583600000000000000,0.39616500000000000000,0.39457500000000000000,0.39596200000000000000,0.39567400000000000000,1000000,396147,395836,1000000,396165,394575,1000000,395962,395674
random,10,10,44339,12346.0000000000000000,12346.0000000000000000,12347.0000000000000000,12345.0000000000000000,12347.0000000000000000,12347.0000000000000000,0,12346,12346,0,12347,12345,0,12347,12347
random,10,10,44446,0.80246900000000000000,0.80246900000000000000,0.80255700000000000000,0.80239900000000000000,0.80255700000000000000,0.80255700000000000000,1000000,802469,802469,1000000,802557,802399,1000000,802557,802557
random,10,10,45015,1.3821326236491485,1.3949290457525231,1.4293573478006957,1.4063021049335173,1.3985329865537933,1.3897870025668486,117611,162554,164059,118151,168880,166156,117654,164543,163514
random,10,10,45734,1.00220718246442647336,1.00221319658558294876,1.00236061590523856254,1.00216515089397677074,1.00219290333185001664,1.00220793694701352224,997652,999854,999860,997621,999976,999781,997764,999952,999967
random,10,10,45960,1.1646346886614925,1.1646346886614925,1.1654712904793410,1.1652406072706195,1.1649433736124311,1.1649433736124311,854504,995185,995185,853985,995295,995098,854372,995295,995295
random,10,10,46395,36852.000000000000,36852.000000000000,36856.000000000000,36849.000000000000,36856.000000000000,36856.000000000000,0,36852,36852,0,36856,36849,0,36856,36856
random,10,10,46708,336667.000000000000,336667.000000000000,336704.000000000000,336637.000000000000,336704.000000000000,336704.000000000000,0,336667,336667,0,336704,336637,0,336704,336704
random,10,10,46832,336667.000000000000,336667.000000000000,336704.000000000000,336637.000000000000,336704.000000000000,336704.000000000000,0,336667,336667,0,336704,336637,0,336704,336704
random,10,10,46984,0.64297899490920025676,0.64299634333695080179,0.64326507789603578590,0.64314360635508252352,0.64293809266825996454,0.64299976871482537969,518779,333564,333573,518640,333623,333560,518840,333582,333614
random,10,10,47023,68883.000000000000,69965.000000000000,70071.000000000000,69627.000000000000,71382.000000000000,71236.000000000000,0,68883,69965,0,70071,69627,0,71382,71236
random,10,10,47031,23172.000000000000,24276.000000000000,23347.000000000000,23920.000000000000,22591.000000000000,24868.000000000000,0,23172,24276,0,23347,23920,0,22591,24868
random,10,10,48068,358025.000000000000,358025.000000000000,358064.000000000000,357993.000000000000,358064.000000000000,358064.000000000000,0,358025,358025,0,358064,357993,0,358064,358064
random,10,10,48170,3.7117661751373753,3.7117661751373753,3.7131521844738802,3.7124211734115546,3.7285917377487874,3.7285917377487874,216196,802469,802469,216139,802557,802399,215244,802557,802557
random,10,10,48656,0.06822845417236662107,0.06822845417236662107,0.06828386814149600263,0.06827017851275873398,0.06857394245177965053,0.06857394245177965053,146200,9975,9975,146096,9976,9974,145478,9976,9976
random,10,10,49183,115.0000000000000000,120.0000000000000000,127.0000000000000000,128.0000000000000000,106.0000000000000000,122.0000000000000000,0,115,120,0,127,128,0,106,122
random,10,10,49626,0.70518500000000000000,0.70518500000000000000,0.70526300000000000000,0.70512300000000000000,0.70526300000000000000,0.70526300000000000000,1000000,705185,705185,1000000,705263,705123,1000000,705263,705263
random,10,10,50010,0.70518500000000000000,0.70518500000000000000,0.70526300000000000000,0.70512300000000000000,0.70526300000000000000,0.70526300000000000000,1000000,705185,705185,1000000,705263,705123,1000000,705263,705263
random,10,10,50149,2.1435623135868117,2.1435623135868117,2.1477965534023769,2.1473674294954654,2.1469875862501896,2.1469875862501896,191443,410370,410370,191087,410416,410334,191159,410416,410416
random,10,10,50320,1.00318909640851049354,1.0194166363111934,1.0366464177566928,1.0136485305016033,1.0219982344642791,1.0260530058103724,705529,707779,719228,705717,731579,715349,704602,720102,722959
