dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,10000,10000,139,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,20460,20460,20460,20339,20339,20339,20379,20379,20379
random,10000,10000,1019,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,0,1667,1667,0,1667,1667,0,1667,1667
random,10000,10000,2730,995000.000000000000,995000.000000000000,995000.000000000000,995000.000000000000,995000.000000000000,995000.000000000000,0,995000,995000,0,995000,995000,0,995000,995000
random,10000,10000,3485,0.50075299508864020949,0.49967488006520377678,0.50036983746656084164,0.50075299508864020949,0.50066971710070927086,0.50132256278609891239,666007,333505,333505,667446,333506,334170,666509,333501,334136
random,10000,10000,3719,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,407407.000000000000,0,407407,407407,0,407407,407407,0,407407,407407
random,10000,10000,3810,1.0065006672302009,1.0071171881596780,1.0066777676686179,1.0065006672302009,1.0212127413840233,1.0207800456628843,699159,703704,703704,698731,703704,713553,699036,703704,713562
random,10000,10000,4263,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.56777800000000000000,1000000,557778,557778,1000000,557778,557778,1000000,557778,567778
random,10000,10000,5206,5.0000000000000000,4.0000000000000000,5.0000000000000000,5.0000000000000000,4.0000000000000000,5.0000000000000000,0,5,5,0,4,4,0,5,5
random,10000,10000,5728,262.0000000000000000,264.0000000000000000,292.0000000000000000,262.0000000000000000,264.0000000000000000,292.0000000000000000,0,262,262,0,264,264,0,292,292
random,10000,10000,6019,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,0,110556,110556,0,110556,110556,0,110556,110556
random,10000,10000,6192,1.00000100222795273894,1.00007216554776657653,0.99995790823996311960,1.00000100222795273894,1.0022992745357851,1.0021847627828666,997777,997778,997778,997706,997778,1000000,997820,997778,1000000
random,10000,10000,6293,1.00003215607521617181,0.99997614691838927400,1.00002904757162301232,0.99978009393723134118,0.99976458045540718247,1.00004045911761776715,964048,964079,963836,964236,964213,964009,963936,963964,963975
random,10000,10000,7345,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,0,111111,111111,0,111111,111111,0,111111,111111
random,10000,10000,7868,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.41740700000000000000,1000000,407407,407407,1000000,407407,407407,1000000,407407,417407
random,10000,10000,8947,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,110556.000000000000,0,110556,110556,0,110556,110556,0,110556,110556
random,10000,10000,8951,0.99620851657835882503,0.99623642948133575232,0.99625238041390932262,0.99620851657835882503,1.0006834668078297,1.0006994889427710,999345,995556,995556,999317,995556,1000000,999301,995556,1000000
random,10000,10000,9204,1.05544418180186110529,1.05438102653171228364,1.05795355281785595952,1.05463630651386852578,1.05369228005030843864,1.05717039669869574385,33421,35274,35247,33394,35210,35187,33199,35123,35097
random,10000,10000,9362,0.00500200000000000000,0.00500200000000000000,0.00500200000000000000,0.00500200000000000000,0.00500200000000000000,0.01500200000000000000,1000000,5002,5002,1000000,5002,5002,1000000,5002,15002
random,10000,10000,9517,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,0,1667,1667,0,1667,1667,0,1667,1667
random,10000,10000,9591,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.32998300000000000000,0.34998300000000000000,1000000,339983,339983,1000000,339983,329983,1000000,339983,349983
random,10000,10000,10086,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,1000000,557778,557778,1000000,557778,557778,1000000,557778,557778
