dataset,target,values,seed,m_error_no_stats,m_error_with_stats,p_error_no_stats,p_error_with_stats,f_error_no_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
correlated,100,10,12620,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.33333300000000000000,0.40740700000000000000,1.00000000000000000000,1000000,407407,407407,1000000,407407,333333,1000000,407407,1000000
correlated,100,10,12793,419894.000000000000,546454.000000000000,421174.000000000000,167.0000000000000000,420841.000000000000,133.0000000000000000,0,419894,546454,0,421174,167,0,420841,133
correlated,100,10,13698,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.000001000000000000000000,0.70370400000000000000,1.00000000000000000000,1000000,703704,703704,1000000,703704,1,1000000,703704,1000000
correlated,100,10,14264,995556.000000000000,995556.000000000000,995556.000000000000,995000.000000000000,995556.000000000000,133.0000000000000000,0,995556,995556,0,995556,995000,0,995556,133
correlated,100,10,14822,996658.000000000000,996658.000000000000,996658.000000000000,995000.000000000000,996658.000000000000,133.0000000000000000,0,996658,996658,0,996658,995000,0,996658,133
correlated,100,10,14933,995000.000000000000,995000.000000000000,995000.000000000000,995000.000000000000,995000.000000000000,995000.000000000000,0,995000,995000,0,995000,995000,0,995000,995000
correlated,100,10,15105,1.1676598071511450,1.1683626518718075,1.1674825632141875,1.3346181257156890,1.1664686737944101,1.00249724343256976082,749810,875523,876050,749278,874769,1000000,750027,874883,751900
correlated,100,10,15229,72181.000000000000,72441.000000000000,72141.000000000000,167.0000000000000000,72496.000000000000,133.0000000000000000,0,72181,72441,0,72141,167,0,72496,133
correlated,100,10,15911,0.20783600000000000000,0.20882000000000000000,0.20719500000000000000,0.00500000000000000000,0.20859900000000000000,0.99986700000000000000,1000000,207836,208820,1000000,207195,5000,1000000,208599,999867
correlated,100,10,15934,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,0,111111,111111,0,111111,111111,0,111111,111111
correlated,100,10,16584,2.3435083489299915,2.3435083489299915,2.3365673871899592,3.2221004748148886,2.3427125640854917,0.99385112191224449031,300278,703704,703704,301170,703704,970400,300380,703704,298533
correlated,100,10,16726,37037.000000000000,37037.000000000000,37037.000000000000,167.0000000000000000,37037.000000000000,133.0000000000000000,0,37037,37037,0,37037,167,0,37037,133
correlated,100,10,16741,37037.000000000000,37037.000000000000,37037.000000000000,167.0000000000000000,37037.000000000000,133.0000000000000000,0,37037,37037,0,37037,167,0,37037,133
correlated,100,10,17257,37037.000000000000,37037.000000000000,37037.000000000000,167.0000000000000000,37037.000000000000,133.0000000000000000,0,37037,37037,0,37037,167,0,37037,133
correlated,100,10,17459,7.4377284039190189,7.4409867796635503,7.4163598968657317,1.00550695262083252604,7.4136125264443849,1.00265188760763982003,133809,995235,995671,134194,995231,134933,134244,995233,134600
correlated,100,10,17498,12.7853105167142013,12.7879570389783910,12.7105343823439256,1.00346122407274956575,12.7300194433074089,0.99817079410560785919,77838,995183,995389,78296,995184,78567,78176,995182,78033
correlated,100,10,17616,2.8511680934474758,2.8511880950476038,2.8519442658092176,1.9500307252590211,2.8517331946282255,0.99922835757338462374,349972,997829,997836,349875,997824,682267,349903,997830,349633
correlated,100,10,18276,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,1000000,339983,339983,1000000,339983,339983,1000000,339983,339983
correlated,100,10,18841,0.33221883431324624397,0.33488985094700908254,0.33242752888434634717,0.33287907916190105371,0.33266547696301103180,0.33329818299805321220,370271,123011,124000,369837,122944,123111,369840,123033,123267
correlated,100,10,18869,4.8153310104529617,4.8153310104529617,4.7777031756689190,1.03902801388551592120,4.7816650701285332,0.98079865032955406545,69454,334444,334444,70001,334444,72733,69943,334444,68600
correlated,100,10,19934,2.8431103059673345,2.8431103059673345,2.8438985351911397,0.99778492318685244730,2.8436709602375516,0.99922835757338462374,349972,995009,995009,349875,995009,349100,349903,995009,349633
correlated,100,10,20172,0.99668300000000000000,0.99668300000000000000,0.99668300000000000000,1.00000000000000000000,0.99668300000000000000,1.00000000000000000000,1000000,996683,996683,1000000,996683,1000000,1000000,996683,1000000
correlated,100,10,20958,0.76907300000000000000,0.82740000000000000000,0.76831700000000000000,0.33316700000000000000,0.77003800000000000000,0.99986700000000000000,1000000,769073,827400,1000000,768317,333167,1000000,770038,999867
correlated,100,10,22008,0.99777800000000000000,0.99777800000000000000,0.99777800000000000000,1.00000000000000000000,0.99777800000000000000,1.00000000000000000000,1000000,997778,997778,1000000,997778,1000000,1000000,997778,1000000
correlated,100,10,22574,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.33333300000000000000,0.40740700000000000000,1.00000000000000000000,1000000,407407,407407,1000000,407407,333333,1000000,407407,1000000
correlated,100,10,23425,48049.000000000000,49237.000000000000,50194.000000000000,167.0000000000000000,49600.000000000000,133.0000000000000000,0,48049,49237,0,50194,167,0,49600,133
correlated,100,10,26304,0.60059300000000000000,0.60003000000000000000,0.60142200000000000000,0.33316700000000000000,0.59951100000000000000,0.99986700000000000000,1000000,600593,600030,1000000,601422,333167,1000000,599511,999867
correlated,100,10,26438,0.34516300000000000000,0.34524400000000000000,0.34503000000000000000,0.33333300000000000000,0.34489600000000000000,1.00000000000000000000,1000000,345163,345244,1000000,345030,333333,1000000,344896,1000000
correlated,100,10,26556,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.000001000000000000000000,0.55777800000000000000,1.00000000000000000000,1000000,557778,557778,1000000,557778,1,1000000,557778,1000000
correlated,100,10,26602,0.00539109693308640299,0.00539109693308640299,0.00535485548631911472,1.01094085581377430632,0.00536529349892404636,0.98814038541334954501,103133,556,556,103831,556,104967,103629,556,102400
correlated,100,10,26780,0.36393200000000000000,0.36328500000000000000,0.36378400000000000000,0.94454700000000000000,0.36254400000000000000,1.00000000000000000000,1000000,363932,363285,1000000,363784,944547,1000000,362544,1000000
correlated,100,10,27443,995101.000000000000,995000.000000000000,995107.000000000000,167.0000000000000000,995106.000000000000,133.0000000000000000,0,995101,995000,0,995107,167,0,995106,133
correlated,100,10,27582,0.99722400000000000000,0.99721200000000000000,0.99722300000000000000,1.00000000000000000000,0.99720500000000000000,0.99986700000000000000,1000000,997224,997212,1000000,997223,1000000,1000000,997205,999867
correlated,100,10,28633,3851.0000000000000000,3861.0000000000000000,3748.0000000000000000,3969.0000000000000000,3857.0000000000000000,3931.0000000000000000,0,3851,3861,0,3748,3969,0,3857,3931
correlated,100,10,28966,1658.0000000000000000,1658.0000000000000000,1658.0000000000000000,167.0000000000000000,1658.0000000000000000,133.0000000000000000,0,1658,1658,0,1658,167,0,1658,133
correlated,100,10,29326,79103.000000000000,78344.000000000000,81776.000000000000,77156.000000000000,77321.000000000000,77882.000000000000,0,79103,78344,0,81776,77156,0,77321,77882
correlated,100,10,30040,0.12334236940435196718,0.12334236940435196718,0.12297705614769067304,1.00961915197396819072,0.12330048605100206405,0.99385112191224449031,300278,37037,37037,301170,37037,304067,300380,37037,298533
correlated,100,10,30520,0.10982653795124479011,0.11012584151206372039,0.11076848930558840461,1.01388287689266318293,0.11160818137895245423,0.99299876527745468210,223853,24585,24652,224089,24822,227200,223532,24948,221967
correlated,100,10,30749,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,1.00000000000000000000,0.40740700000000000000,1.00000000000000000000,1000000,407407,407407,1000000,407407,1000000,1000000,407407,1000000
correlated,100,10,31260,0.99777800000000000000,0.99777800000000000000,0.99777800000000000000,1.00000000000000000000,0.99777800000000000000,1.00000000000000000000,1000000,997778,997778,1000000,997778,1000000,1000000,997778,1000000
correlated,100,10,31469,0.33666700000000000000,0.33666700000000000000,0.33666700000000000000,0.33816700000000000000,0.33666700000000000000,1.00000000000000000000,1000000,336667,336667,1000000,336667,338167,1000000,336667,1000000
correlated,100,10,31539,0.95224500000000000000,0.99995600000000000000,0.95285300000000000000,0.99983300000000000000,0.95245300000000000000,0.99986700000000000000,1000000,952245,999956,1000000,952853,999833,1000000,952453,999867
correlated,100,10,32218,48843.000000000000,49164.000000000000,49131.000000000000,167.0000000000000000,50004.000000000000,133.0000000000000000,0,48843,49164,0,49131,167,0,50004,133
correlated,100,10,32602,1.1296486370363298,0.99274359096768033609,1.1325314997531536,1.0108373937785155,1.1314743893168094,0.99896008147223776123,418940,473255,415900,419289,474858,423833,418302,473298,417867
correlated,100,10,32883,2.7123064738366731,2.7123064738366731,2.7094550656782416,2.7094550656782416,2.7154883069202611,2.7154883069202611,368684,999984,999984,369072,999984,999984,368252,999984,999984
correlated,100,10,33267,0.73965700000000000000,0.70093300000000000000,0.74016000000000000000,0.33316700000000000000,0.74027300000000000000,0.99986700000000000000,1000000,739657,700933,1000000,740160,333167,1000000,740273,999867
correlated,100,10,33434,0.55555600000000000000,0.55555600000000000000,0.55555600000000000000,0.33333300000000000000,0.55555600000000000000,1.00000000000000000000,1000000,555556,555556,1000000,555556,333333,1000000,555556,1000000
correlated,100,10,33495,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.000001000000000000000000,0.70370400000000000000,1.00000000000000000000,1000000,703704,703704,1000000,703704,1,1000000,703704,1000000
correlated,100,10,33822,3.9863869404208691,3.9863949386932423,3.9901286557198556,0.98900381884121786609,3.9863391693127194,1.00963376496652776556,250054,996812,996814,249814,996790,247067,250058,996816,252467
correlated,100,10,34087,0.15799989138543593027,0.15799989138543593027,0.15820156547372036118,0.99609347051500364896,0.15802292673165432663,1.0028301077727909,699722,110556,110556,698830,110556,696100,699620,110556,701600
correlated,100,10,35081,1.0740866115162496,1.0740790890509443,1.0747215857221352,1.0752699734085736,1.0746513385738724,1.00158699950648186079,930546,999487,999480,929999,999490,1000000,930057,999487,931533
correlated,100,10,35552,1.0588867382494873,0.99945060589167471714,1.0607508902878944,0.99910047435832297936,1.0599513377499656,0.99949651777373093032,866409,917429,865933,866012,918623,865233,865969,917885,865533
correlated,100,10,35675,42473.000000000000,49433.000000000000,42804.000000000000,167.0000000000000000,43533.000000000000,133.0000000000000000,0,42473,49433,0,42804,167,0,43533,133
correlated,100,10,35806,1.0159195438540105,1.00597338877169714217,1.0161296558179284,1.0173871463307933,1.0160822208500210,0.99995523956496926281,983194,998846,989067,982910,998764,1000000,983011,998820,982967
correlated,100,10,36017,2.7233496982394697,2.9224223039226635,2.7226280629571286,3.9874023267541022,2.7318862623695936,0.99299876527745468210,223853,609630,654193,224089,610111,893533,223532,610664,221967
correlated,100,10,36181,1.2333270898606003,1.2330120782817963,1.2342888995740589,1.4183853951692630,1.2329273291810934,0.99999858156229565632,704736,869170,868948,705027,870207,1000000,705001,869215,705000
correlated,100,10,36963,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,167.0000000000000000,12346.0000000000000000,133.0000000000000000,0,12346,12346,0,12346,167,0,12346,133
correlated,100,10,37327,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,0,12346,12346,0,12346,12346,0,12346,12346
correlated,100,10,38165,681343.000000000000,681417.000000000000,681714.000000000000,616233.000000000000,681259.000000000000,133.0000000000000000,0,681343,681417,0,681714,616233,0,681259,133
correlated,100,10,38321,681343.000000000000,681417.000000000000,681714.000000000000,333333.000000000000,681259.000000000000,133.0000000000000000,0,681343,681417,0,681714,333333,0,681259,133
correlated,100,10,38325,562765.000000000000,562919.000000000000,562825.000000000000,666500.000000000000,563190.000000000000,133.0000000000000000,0,562765,562919,0,562825,666500,0,563190,133
correlated,100,10,38993,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,0,604938,604938,0,604938,604938,0,604938,604938
correlated,100,10,39230,1.2945202569783477,0.99640053853041324367,1.2971501248138418,1.00406891489608655068,1.2970073764956168,0.99694213105666541845,612036,792293,609833,611711,793481,614200,611537,793168,609667
correlated,100,10,39429,0.90779700000000000000,0.90865900000000000000,0.90829400000000000000,0.00516700000000000000,0.90932200000000000000,1.00000000000000000000,1000000,907797,908659,1000000,908294,5167,1000000,909322,1000000
correlated,100,10,40035,16363.0000000000000000,16478.0000000000000000,16459.0000000000000000,167.0000000000000000,16752.0000000000000000,133.0000000000000000,0,16363,16478,0,16459,167,0,16752,133
correlated,100,10,40305,0.52797900000000000000,0.52811900000000000000,0.52834100000000000000,0.00500000000000000000,0.52820000000000000000,0.99986700000000000000,1000000,527979,528119,1000000,528341,5000,1000000,528200,999867
correlated,100,10,40361,5.9085149883376047,5.9085149883376047,5.8623448236453765,7.3619519721146841,5.8672061535822027,0.98079865032955406545,69454,410370,410370,70001,410370,515344,69943,410370,68600
correlated,100,10,41271,0.28344429175616719811,0.32975998292263151575,0.28505127180716473565,1.02122120122519643095,0.28965471359191005256,0.98485130729825028275,149906,42490,49433,150180,42809,153367,150310,43538,148033
correlated,100,10,41274,0.99749800000000000000,0.96517800000000000000,0.99747100000000000000,0.33300000000000000000,0.99741100000000000000,0.99973300000000000000,1000000,997498,965178,1000000,997471,333000,1000000,997411,999733
correlated,100,10,41715,1802.0000000000000000,1841.0000000000000000,1817.0000000000000000,167.0000000000000000,1909.0000000000000000,133.0000000000000000,0,1802,1841,0,1817,167,0,1909,133
correlated,100,10,41887,31447.000000000000,31465.000000000000,31540.000000000000,167.0000000000000000,31426.000000000000,133.0000000000000000,0,31447,31465,0,31540,167,0,31426,133
correlated,100,10,42198,7.7809139654620732,7.7809139654620732,7.7286070634011037,9.6310350473365373,7.7436721381080586,0.98942380993737274315,103133,802469,802469,103831,802469,1000000,103629,802469,102533
correlated,100,10,43723,9209.0000000000000000,9180.0000000000000000,9227.0000000000000000,167.0000000000000000,9263.0000000000000000,133.0000000000000000,0,9209,9180,0,9227,167,0,9263,133
correlated,100,10,44204,0.35802400000000000000,0.35802500000000000000,0.35802500000000000000,0.33333300000000000000,0.35802500000000000000,1.00000000000000000000,1000000,358024,358025,1000000,358025,333333,1000000,358025,1000000
correlated,100,10,45936,995184.000000000000,995185.000000000000,995185.000000000000,995000.000000000000,995185.000000000000,133.0000000000000000,0,995184,995185,0,995185,995000,0,995185,133
correlated,100,10,46035,36852.000000000000,36852.000000000000,36852.000000000000,167.0000000000000000,36852.000000000000,133.0000000000000000,0,36852,36852,0,36852,167,0,36852,133
correlated,100,10,46333,997036.000000000000,997037.000000000000,997037.000000000000,995000.000000000000,997037.000000000000,133.0000000000000000,0,997036,997037,0,997037,995000,0,997037,133
correlated,100,10,46431,36852.000000000000,36852.000000000000,36852.000000000000,167.0000000000000000,36852.000000000000,133.0000000000000000,0,36852,36852,0,36852,167,0,36852,133
correlated,100,10,47031,27626.000000000000,27541.000000000000,27681.000000000000,167.0000000000000000,27789.000000000000,133.0000000000000000,0,27626,27541,0,27681,167,0,27789,133
correlated,100,10,47366,4.9853775032353608,4.9872920363427748,4.9779930749766946,5.4570049274204288,4.9788769875590446,0.98396646929678664094,149906,747338,747625,150180,747595,819533,150310,748375,147900
correlated,100,10,47761,0.65008930240955310108,0.65008930240955310108,0.65047166717383567079,1.0752699734085736,0.65043110260984004206,1.00158699950648186079,930546,604938,604938,929999,604938,1000000,930057,604938,931533
correlated,100,10,47846,802468.000000000000,802469.000000000000,802469.000000000000,999667.000000000000,802469.000000000000,133.0000000000000000,0,802468,802469,0,802469,999667,0,802469,133
correlated,100,10,47924,358024.000000000000,358025.000000000000,358025.000000000000,333333.000000000000,358025.000000000000,133.0000000000000000,0,358024,358025,0,358025,333333,0,358025,133
correlated,100,10,48107,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,167.0000000000000000,12346.0000000000000000,133.0000000000000000,0,12346,12346,0,12346,167,0,12346,133
correlated,100,10,48129,604938.000000000000,604938.000000000000,604938.000000000000,666500.000000000000,604938.000000000000,133.0000000000000000,0,604938,604938,0,604938,666500,0,604938,133
correlated,100,10,48309,604938.000000000000,604938.000000000000,604938.000000000000,333333.000000000000,604938.000000000000,133.0000000000000000,0,604938,604938,0,604938,333333,0,604938,133
correlated,100,10,48656,0.03321921685904395260,0.03321921685904395260,0.03312082876780555832,1.02558355745924228841,0.03320793661362274452,0.99376789400093215261,300278,9975,9975,301170,9975,308875,300380,9975,298508
correlated,100,10,48958,0.91534300000000000000,0.84475800000000000000,0.91615600000000000000,0.23566700000000000000,0.91454600000000000000,0.99973300000000000000,1000000,915343,844758,1000000,916156,235667,1000000,914546,999733
correlated,100,10,50346,0.99817700000000000000,0.99986700000000000000,0.99822000000000000000,0.99966700000000000000,0.99821400000000000000,0.99973300000000000000,1000000,998177,999867,1000000,998220,999667,1000000,998214,999733
correlated,100,10,51000,1.1100813246391677,1.1100813246391677,1.1067935053292161,1.00961915197396819072,1.1097043744590186,0.99385112191224449031,300278,333333,333333,301170,333333,304067,300380,333333,298533
correlated,100,10,51123,27814.000000000000,27781.000000000000,27926.000000000000,167.0000000000000000,27793.000000000000,133.0000000000000000,0,27814,27781,0,27926,167,0,27793,133
correlated,100,10,51491,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,167.0000000000000000,12346.0000000000000000,133.0000000000000000,0,12346,12346,0,12346,167,0,12346,133
correlated,100,10,51600,0.35802400000000000000,0.35802500000000000000,0.35802400000000000000,0.33333300000000000000,0.35802500000000000000,1.00000000000000000000,1000000,358024,358025,1000000,358024,333333,1000000,358025,1000000
correlated,100,10,51832,0.35802400000000000000,0.35802500000000000000,0.35802400000000000000,0.33333300000000000000,0.35802500000000000000,1.00000000000000000000,1000000,358024,358025,1000000,358024,333333,1000000,358025,1000000
correlated,100,10,51895,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,167.0000000000000000,12346.0000000000000000,133.0000000000000000,0,12346,12346,0,12346,167,0,12346,133
correlated,100,10,52677,0.77813300000000000000,0.77717000000000000000,0.77733200000000000000,0.33316700000000000000,0.77877000000000000000,1.00000000000000000000,1000000,778133,777170,1000000,777332,333167,1000000,778770,1000000
correlated,100,10,53949,0.97114400000000000000,1.00000000000000000000,0.97167800000000000000,1.00000000000000000000,0.97071300000000000000,1.00000000000000000000,1000000,971144,1000000,1000000,971678,1000000,1000000,970713,1000000
correlated,100,10,55287,36852.000000000000,36852.000000000000,36852.000000000000,167.0000000000000000,36852.000000000000,133.0000000000000000,0,36852,36852,0,36852,167,0,36852,133
correlated,100,10,55617,997036.000000000000,997037.000000000000,997035.000000000000,333333.000000000000,997037.000000000000,133.0000000000000000,0,997036,997037,0,997035,333333,0,997037,133
correlated,100,10,56028,0.00500000000000000000,0.00500000000000000000,0.00500000000000000000,0.99983300000000000000,0.00500000000000000000,0.99986700000000000000,1000000,5000,5000,1000000,5000,999833,1000000,5000,999867
correlated,100,10,56736,0.99999900000000000000,1.00000000000000000000,0.99999800000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1000000,999999,1000000,1000000,999998,1000000,1000000,1000000,1000000
correlated,100,10,57044,0.00555300000000000000,0.00555300000000000000,0.00555300000000000000,0.00516400000000000000,0.00555300000000000000,0.99999700000000000000,1000000,5553,5553,1000000,5553,5164,1000000,5553,999997
correlated,100,10,57100,0.00555300000000000000,0.00555300000000000000,0.00555300000000000000,0.00516400000000000000,0.00555300000000000000,0.99999700000000000000,1000000,5553,5553,1000000,5553,5164,1000000,5553,999997
correlated,100,10,57608,1.0245264232709626,0.99725437450077731850,1.0241413729463647,1.00079979306941219970,1.0241319664847023,1.00006347594261774787,629729,645174,628000,630163,645376,630667,630160,645367,630200
correlated,100,10,57756,1.1100813246391677,1.1100813246391677,1.1067935053292161,1.00961915197396819072,1.1097043744590186,0.99385112191224449031,300278,333333,333333,301170,333333,304067,300380,333333,298533
correlated,100,10,57988,0.33349500000000000000,0.33349900000000000000,0.33349600000000000000,0.33333300000000000000,0.33350500000000000000,1.00000000000000000000,1000000,333495,333499,1000000,333496,333333,1000000,333505,1000000
correlated,100,10,58272,0.33439000000000000000,0.33438900000000000000,0.33438700000000000000,0.33438900000000000000,0.33438900000000000000,0.33438900000000000000,1000000,334390,334389,1000000,334387,334389,1000000,334389,334389
correlated,100,10,58855,185.0000000000000000,185.0000000000000000,185.0000000000000000,167.0000000000000000,185.0000000000000000,133.0000000000000000,0,185,185,0,185,167,0,185,133
correlated,100,10,59220,0.33370300000000000000,0.33370400000000000000,0.33370300000000000000,0.33333300000000000000,0.33370400000000000000,1.00000000000000000000,1000000,333703,333704,1000000,333703,333333,1000000,333704,1000000
correlated,100,10,59662,0.99788700000000000000,0.96680000000000000000,0.99776800000000000000,0.99983300000000000000,0.99783300000000000000,0.99986700000000000000,1000000,997887,966800,1000000,997768,999833,1000000,997833,999867
correlated,100,10,59962,0.98943700000000000000,0.96696600000000000000,0.98905100000000000000,0.00500000000000000000,0.98908500000000000000,0.99986700000000000000,1000000,989437,966966,1000000,989051,5000,1000000,989085,999867
correlated,100,10,61613,1.3488828853167635,1.3488828853167635,1.3478453942484458,1.3478372957490977,1.3478000315833375,1.3477932830069497,740300,998578,998578,740878,998589,998583,740897,998581,998576
correlated,100,10,62715,110555.000000000000,110556.000000000000,110555.000000000000,167.0000000000000000,110556.000000000000,133.0000000000000000,0,110555,110556,0,110555,167,0,110556,133
correlated,100,10,63813,0.68134300000000000000,0.68141700000000000000,0.68171200000000000000,0.61623300000000000000,0.68125900000000000000,1.00000000000000000000,1000000,681343,681417,1000000,681712,616233,1000000,681259,1000000
correlated,100,10,64715,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,167.0000000000000000,12346.0000000000000000,133.0000000000000000,0,12346,12346,0,12346,167,0,12346,133
correlated,100,10,65056,0.81396160794635667936,0.99852765053352369224,0.81560516924276196392,1.0052658717108602,0.81309105098009462235,0.99784308731160885093,738955,601481,737867,738909,602658,742800,738092,600136,736500
correlated,100,10,65157,0.80633500000000000000,0.76613300000000000000,0.80804600000000000000,0.99983300000000000000,0.80534600000000000000,0.99986700000000000000,1000000,806335,766133,1000000,808046,999833,1000000,805346,999867
correlated,100,10,65197,0.82772200000000000000,0.76613300000000000000,0.82898000000000000000,0.99983300000000000000,0.82751900000000000000,0.99986700000000000000,1000000,827722,766133,1000000,828980,999833,1000000,827519,999867
correlated,100,10,65717,0.59239000000000000000,0.59227700000000000000,0.59246300000000000000,0.41810000000000000000,0.59260700000000000000,1.00000000000000000000,1000000,592390,592277,1000000,592463,418100,1000000,592607,1000000
correlated,100,10,66008,0.37042900000000000000,0.37026900000000000000,0.37029600000000000000,0.33333300000000000000,0.37053600000000000000,1.00000000000000000000,1000000,370429,370269,1000000,370296,333333,1000000,370536,1000000
correlated,100,10,66118,0.80246800000000000000,0.80246900000000000000,0.80246800000000000000,0.99966700000000000000,0.80246900000000000000,1.00000000000000000000,1000000,802468,802469,1000000,802468,999667,1000000,802469,1000000
correlated,100,10,66278,0.80246800000000000000,0.80246900000000000000,0.80246800000000000000,0.66650000000000000000,0.80246900000000000000,1.00000000000000000000,1000000,802468,802469,1000000,802468,666500,1000000,802469,1000000
correlated,100,10,68366,0.99851800000000000000,0.99851900000000000000,0.99851700000000000000,1.00000000000000000000,0.99851900000000000000,1.00000000000000000000,1000000,998518,998519,1000000,998517,1000000,1000000,998519,1000000
correlated,100,10,68812,0.48348100000000000000,0.33337800000000000000,0.48348800000000000000,0.33333300000000000000,0.48256400000000000000,1.00000000000000000000,1000000,483481,333378,1000000,483488,333333,1000000,482564,1000000
correlated,100,10,69011,0.11042008073863863464,0.11008033894240377313,0.11040514992701079283,1.01693110297460932826,0.11116800614466362367,0.99303924823880979146,250190,27626,27541,250722,27681,254967,249973,27789,248233
correlated,100,10,69499,5454.0000000000000000,5490.0000000000000000,5486.0000000000000000,167.0000000000000000,5584.0000000000000000,133.0000000000000000,0,5454,5490,0,5486,167,0,5584,133
correlated,100,10,69628,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,1.00000000000000000000,1000000,333333,333333,1000000,333333,333333,1000000,333333,1000000
