dataset,target,values,seed,m_error_no_stats,m_error_with_stats,p_error_no_stats,p_error_with_stats,f_error_no_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
correlated,10000,1000,165,175.0000000000000000,175.0000000000000000,163.0000000000000000,1.00000000000000000000,168.0000000000000000,1.00000000000000000000,0,175,175,0,163,1,0,168,1
correlated,10000,1000,206,555556.000000000000,555556.000000000000,555556.000000000000,666667.000000000000,555556.000000000000,1.00000000000000000000,0,555556,555556,0,555556,666667,0,555556,1
correlated,10000,1000,812,1.00187448398895019846,1.00187448398895019846,1.00185122617338176085,1.00000000000000000000,1.00183706712786067651,1.00000000000000000000,994407,996271,996271,994476,996317,994476,994520,996347,994520
correlated,10000,1000,2251,85861.000000000000,85861.000000000000,86209.000000000000,86209.000000000000,86081.000000000000,86081.000000000000,0,85861,85861,0,86209,86209,0,86081,86081
correlated,10000,1000,2393,0.33333294049153936628,0.33333294049153936628,0.33333372634696579720,0.33333372634696579720,0.33333372629275791499,0.33333372629275791499,848518,282839,282839,848147,282716,282716,848264,282755,282755
correlated,10000,1000,2794,855.0000000000000000,855.0000000000000000,815.0000000000000000,1.00000000000000000000,833.0000000000000000,1.00000000000000000000,0,855,855,0,815,1,0,833,1
correlated,10000,1000,2811,35.9065951404228463,35.9065951404228463,35.6371893923574859,1.00000000000000000000,35.7618648507071765,1.00000000000000000000,9507,341364,341364,9578,341333,9578,9545,341347,9545
correlated,10000,1000,3081,703704.000000000000,703704.000000000000,703704.000000000000,666667.000000000000,703704.000000000000,1.00000000000000000000,0,703704,703704,0,703704,666667,0,703704,1
correlated,10000,1000,3140,407407.000000000000,407407.000000000000,407407.000000000000,333333.000000000000,407407.000000000000,1.00000000000000000000,0,407407,407407,0,407407,333333,0,407407,1
correlated,10000,1000,3570,1060.6641221374045802,1060.6641221374045802,1138.8770491803278689,684.0594262295081967,1100.5544554455445545,1.00000000000000000000,524,555788,555788,488,555772,333821,505,555780,505
correlated,10000,1000,3699,703704.000000000000,703704.000000000000,703704.000000000000,666667.000000000000,703704.000000000000,1.00000000000000000000,0,703704,703704,0,703704,666667,0,703704,1
correlated,10000,1000,3810,703704.000000000000,703704.000000000000,703704.000000000000,333333.000000000000,703704.000000000000,1.00000000000000000000,0,703704,703704,0,703704,333333,0,703704,1
correlated,10000,1000,4053,0.27002400000000000000,0.27002400000000000000,0.27069200000000000000,0.27069200000000000000,0.27044200000000000000,0.27044200000000000000,1000000,270024,270024,1000000,270692,270692,1000000,270442,270442
correlated,10000,1000,5079,0.99452431651633914074,1.00000000000000000000,0.99458681957253351331,1.00000000000000000000,0.99463248193391595448,1.00000000000000000000,870211,865446,870211,869729,865021,869729,869862,865193,869862
correlated,10000,1000,5470,37037.000000000000,37037.000000000000,37037.000000000000,1.00000000000000000000,37037.000000000000,1.00000000000000000000,0,37037,37037,0,37037,1,0,37037,1
correlated,10000,1000,6639,0.72014417128629482455,0.72014417128629482455,0.72030781545403086548,1.0235948857105130,0.72010437719051395533,1.00000000000000000000,977171,703704,703704,976949,703704,1000000,977225,703704,977225
correlated,10000,1000,6996,110.5774509803921569,110.5774509803921569,114.7131230925737538,114.0325534079348932,114.1832602092473844,1.00000000000000000000,3060,338367,338367,2949,338289,336282,2963,338325,2963
correlated,10000,1000,7530,0.85422400000000000000,0.85555900000000000000,0.85439800000000000000,0.33333300000000000000,0.85424900000000000000,1.00000000000000000000,1000000,854224,855559,1000000,854398,333333,1000000,854249,1000000
correlated,10000,1000,8022,1.1733468796978318,1.00000000000000000000,1.1731055681776763,1.00000000000000000000,1.1734162568701186,1.00000000000000000000,822853,965492,822853,823070,965548,823070,822766,965447,822766
correlated,10000,1000,8300,0.35376900000000000000,0.35376900000000000000,0.35382400000000000000,1.00000000000000000000,0.35379100000000000000,1.00000000000000000000,1000000,353769,353769,1000000,353824,1000000,1000000,353791,1000000
correlated,10000,1000,8904,4.7039905295080344,4.7039905295080344,4.7096547230039854,4.7220595735035793,4.7078540308610216,1.00000000000000000000,212027,997373,997373,211772,997373,1000000,211853,997373,211853
correlated,10000,1000,8930,1.0188145165994488,1.0188145165994488,1.0190460300384155,1.0235948857105130,1.0187582184246207,1.00000000000000000000,977171,995556,995556,976949,995556,1000000,977225,995556,977225
correlated,10000,1000,9378,0.01843200000000000000,0.01843200000000000000,0.01840100000000000000,0.00500000000000000000,0.01845700000000000000,1.00000000000000000000,1000000,18432,18432,1000000,18401,5000,1000000,18457,1000000
