dataset,target,values,seed,m_error_no_stats,m_error_with_stats,p_error_no_stats,p_error_with_stats,f_error_no_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,10,1000,176,0.56255766091831665602,0.55898671621473409849,0.55884532720669977025,0.56099942321139141391,0.55789858998671259208,0.55933053394739218494,620004,348788,346574,620678,346863,348200,620136,345973,346861
random,10,1000,269,0.09104878985785631963,0.09220130618517095659,0.08364673842562572948,0.06678770587472441966,0.08414921303755112158,0.10893543189986367580,7809,711,720,7711,645,515,8069,679,879
random,10,1000,284,1.6066922654964344,1.6567928323276650,1.8283968900407257,1.8024805627545354,1.8308637513552584,1.9344054933140585,5469,8787,9061,5402,9877,9737,5534,10132,10705
random,10,1000,303,0.06070120355834641549,0.05232862375719518577,0.05642458100558659218,0.06201117318435754190,0.05346088913899831176,0.05683736634777715250,1911,116,100,1790,101,111,1777,95,101
random,10,1000,547,2.0769230769230769,2.2274959083469722,2.7462184873949580,2.6672268907563025,3.0105078809106830,3.3467600700525394,611,1269,1361,595,1634,1587,571,1719,1911
random,10,1000,552,0.55910704891077580733,0.55978817479702283668,0.56081419982444909354,0.56050401589197679560,0.56250351310512202461,0.56377319062687021184,606349,339014,339427,606092,339905,339717,604878,340246,341014
random,10,1000,1019,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,0,1667,1667,0,1667,1667,0,1667,1667
random,10,1000,1424,1.0068152910642502,1.0068152910642502,1.0069817601390089,1.0069817601390089,1.0071180957250000,1.0071180957250000,989833,996579,996579,989865,996776,996776,989731,996776,996776
random,10,1000,1651,1.5921680993314231,1.5921680993314231,1.6456071076011846,1.6456071076011846,1.6941056910569106,1.6941056910569106,1047,1667,1667,1013,1667,1667,984,1667,1667
random,10,1000,2263,166596.000000000000,165607.000000000000,173587.000000000000,167296.000000000000,165970.000000000000,169283.000000000000,0,166596,165607,0,173587,167296,0,165970,169283
random,10,1000,3085,37034.000000000000,37034.000000000000,37041.000000000000,37041.000000000000,37041.000000000000,37041.000000000000,0,37034,37034,0,37041,37041,0,37041,37041
random,10,1000,4442,0.11554500000000000000,0.11554500000000000000,0.11556800000000000000,0.11556800000000000000,0.11556800000000000000,0.11556800000000000000,1000000,115545,115545,1000000,115568,115568,1000000,115568,115568
random,10,1000,4733,0.65962922487717950990,0.65986945092595327406,0.66132019098218564557,0.66120777891504605937,0.66174843012967336044,0.66220217838619500522,507855,334996,335118,507063,335331,335274,506889,335433,335663
random,10,1000,5740,0.67641060503059143440,0.69000679809653297077,1.3353867214236824,1.2963723477070500,1.3204633204633205,1.4684684684684685,1471,995,1015,1461,1951,1894,1554,2052,2282
random,10,1000,5806,143713.000000000000,136423.000000000000,141412.000000000000,131141.000000000000,135785.000000000000,139098.000000000000,0,143713,136423,0,141412,131141,0,135785,139098
