dataset,target,values,seed,m_error_no_stats,p_error_no_stats,f_error_no_stats,m_error_with_stats,p_error_with_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
correlated,10000,10000,259,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,0,111111,111111,0,111111,111111,0,111111,111111
correlated,10000,10000,405,1.00022087244616234125,1.00018867415972615293,1.00018837966576065018,1.00022087244616234125,1.00018867415972615293,1.00018837966576065018,36220,36228,36228,37101,37108,37108,37159,37166,37166
correlated,10000,10000,513,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,0,111111,111111,0,111111,111111,0,111111,111111
correlated,10000,10000,890,555556.000000000000,555556.000000000000,555556.000000000000,555556.000000000000,550508.000000000000,545391.000000000000,0,555556,555556,0,555556,550508,0,555556,545391
correlated,10000,10000,1113,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,0,111111,111111,0,111111,111111,0,111111,111111
correlated,10000,10000,1424,996667.000000000000,996667.000000000000,996667.000000000000,996667.000000000000,333333.000000000000,328251.000000000000,0,996667,996667,0,996667,333333,0,996667,328251
correlated,10000,10000,1507,0.00500000000000000000,0.00500000000000000000,0.00500000000000000000,0.00500000000000000000,0.67671400000000000000,0.67674900000000000000,1000000,5000,5000,1000000,5000,676714,1000000,5000,676749
correlated,10000,10000,1751,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,1000000,333333,333333,1000000,333333,333333,1000000,333333,333333
correlated,10000,10000,1914,16311.885245901639,15547.265625000000,13267.000000000000,16311.885245901639,15548.062500000000,4377.8266666666666667,61,995025,995025,64,995025,995076,75,995025,328337
correlated,10000,10000,2041,1338.6867469879518072,1207.7282608695652174,1068.3750000000000000,1338.6867469879518072,1208.2826086956521739,1068.9615384615384615,83,111111,111111,92,111111,111162,104,111111,111172
correlated,10000,10000,2071,0.11111100000000000000,0.11111100000000000000,0.11111100000000000000,0.11111100000000000000,0.11111100000000000000,0.11111100000000000000,1000000,111111,111111,1000000,111111,111111,1000000,111111,111111
correlated,10000,10000,2421,0.11111100000000000000,0.11111100000000000000,0.11111100000000000000,0.11111100000000000000,0.78282500000000000000,0.78286000000000000000,1000000,111111,111111,1000000,111111,782825,1000000,111111,782860
correlated,10000,10000,2987,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,333333.000000000000,0,333333,333333,0,333333,333333,0,333333,333333
correlated,10000,10000,3656,0.40743185334305392629,0.40743307571684587814,0.40743755781683626272,0.40743185334305392629,1.0000640040962622,1.0000750056254219,999939,407407,407407,999936,407407,1000000,999925,407407,1000000
