dataset,target,values,seed,m_error_no_stats,m_error_with_stats,p_error_no_stats,p_error_with_stats,f_error_no_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,10000,1000,5511,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.71380900000000000000,1000000,703704,703704,1000000,703704,703704,1000000,703704,713809
random,10000,1000,5923,823.0000000000000000,823.0000000000000000,841.0000000000000000,841.0000000000000000,823.0000000000000000,823.0000000000000000,0,823,823,0,841,841,0,823,823
random,10000,1000,6514,6553.0000000000000000,6553.0000000000000000,6560.0000000000000000,6560.0000000000000000,6567.0000000000000000,6567.0000000000000000,0,6553,6553,0,6560,6560,0,6567,6567
random,10000,1000,7836,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.71380900000000000000,1000000,703704,703704,1000000,703704,703704,1000000,703704,713809
random,10000,1000,8022,1.00012845441370401410,0.98398670704002701686,1.00001035796076611621,0.98392030170668119543,1.00015641671069123756,0.98397816381283860074,965323,965447,949865,965441,965451,949917,965370,965521,949903
random,10000,1000,8193,0.55712100000000000000,0.55712100000000000000,0.55711200000000000000,0.55373900000000000000,0.55712800000000000000,0.56380700000000000000,1000000,557121,557121,1000000,557112,553739,1000000,557128,563807
random,10000,1000,8333,0.61046096952842175925,0.61046096952842175925,0.61063390024086200720,0.61207127836723437357,0.61067600402313753764,0.61213746419422580834,667376,407407,407407,667187,407407,408366,667141,407407,408382
random,10000,1000,9204,1.0548053288016266,1.0540972496181430,1.0538903351938330,1.0531711220737649,1.0554972024158200,1.0547700325206536,98859,104277,104207,98719,104039,103968,99014,104509,104437
random,10000,1000,9361,0.30434782608695652174,0.60869565217391304348,0.26666666666666666667,0.83333333333333333333,0.21875000000000000000,0.96875000000000000000,23,7,14,30,8,25,32,7,31
random,10000,1000,10225,0.33404384530280436769,0.33404384530280436769,0.33385414632240928089,0.36139513781012159982,0.33380800879651744432,0.36124004458344223831,332624,111111,111111,332813,111111,120277,332859,111111,120242
random,10000,1000,10227,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.54765400000000000000,0.55777800000000000000,0.56788300000000000000,1000000,557778,557778,1000000,557778,547654,1000000,557778,567883
random,10000,1000,10415,0.55389186234124893861,0.55389186234124893861,0.55379615923284339379,0.56402192350696365410,0.55472698497755869935,0.56475525918578933967,601807,333336,333336,601911,333336,339491,600901,333336,339362
random,10000,1000,10874,0.33444400000000000000,0.33444400000000000000,0.33444400000000000000,0.33444400000000000000,0.33444400000000000000,0.34455000000000000000,1000000,334444,334444,1000000,334444,334444,1000000,334444,344550
random,10000,1000,11102,0.99927690515405937412,0.99927690515405937412,0.99914946773952223585,0.99973991988729192336,0.99928192304022737430,1.00424619494534078526,995720,995000,995000,995847,995000,995588,995715,995000,999943
random,10000,1000,11125,33.0000000000000000,33.0000000000000000,32.0000000000000000,32.0000000000000000,33.0000000000000000,33.0000000000000000,0,33,33,0,32,32,0,33,33
random,10000,1000,11272,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,0,331667,331667,0,331667,331667,0,331667,331667
random,10000,1000,11404,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,331667.000000000000,0,331667,331667,0,331667,331667,0,331667,331667
random,10000,1000,11661,0.88365229367885602514,0.88365229367885602514,0.88399749755741522396,0.89024201863701838600,0.88332767022155637756,0.88954229186133613400,518403,458088,458088,517894,457817,461051,517972,457539,460758
random,10000,1000,11796,0.58530000000000000000,0.58530000000000000000,0.58540900000000000000,0.58464600000000000000,0.58538800000000000000,0.59468900000000000000,1000000,585300,585300,1000000,585409,584646,1000000,585388,594689
random,10000,1000,12379,0.11110606404724051783,0.11110606404724051783,0.11110612519632039488,0.12223468700919901279,0.11112109638283531791,0.12347787014154122669,22015,2446,2446,22285,2476,2724,22255,2473,2748
random,10000,1000,13116,0.99777800000000000000,0.99777800000000000000,0.99777800000000000000,0.99777800000000000000,0.99777800000000000000,1.00000000000000000000,1000000,997778,997778,1000000,997778,997778,1000000,997778,1000000
random,10000,1000,13577,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,0.33333300000000000000,1000000,333333,333333,1000000,333333,333333,1000000,333333,333333
random,10000,1000,14833,330008.000000000000,330008.000000000000,330008.000000000000,330008.000000000000,330008.000000000000,330008.000000000000,0,330008,330008,0,330008,330008,0,330008,330008
random,10000,1000,15337,98340.000000000000,98340.000000000000,98394.000000000000,98394.000000000000,98417.000000000000,98417.000000000000,0,98340,98340,0,98394,98394,0,98417,98417
random,10000,1000,15445,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,0,37037,37037,0,37037,37037,0,37037,37037
random,10000,1000,15679,1.1656095842142354,1.1656095842142354,1.1680395387149918,1.1814544598729113,1.1515432815038292,1.1656996983058714,4257,4962,4962,4249,4963,5020,4309,4962,5023
random,10000,1000,15922,267913.000000000000,270568.000000000000,268000.000000000000,268000.000000000000,268206.000000000000,268206.000000000000,0,267913,270568,0,268000,268000,0,268206,268206
random,10000,1000,15934,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,0,111111,111111,0,111111,111111,0,111111,111111
random,10000,1000,16259,0.99433300000000000000,0.99433300000000000000,0.99438300000000000000,0.99255500000000000000,0.99433100000000000000,1.00000000000000000000,1000000,994333,994333,1000000,994383,992555,1000000,994331,1000000
random,10000,1000,17169,1.1704912142966447,1.1704912142966447,1.1688969210529813,1.1790277464021368,1.1713738304222548,1.1813413544047367,601204,703704,703704,602024,703704,709803,600751,703704,709692
random,10000,1000,17257,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,37037.000000000000,0,37037,37037,0,37037,37037,0,37037,37037
random,10000,1000,17968,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,10000,1000,18092,0.01778400000000000000,0.01778400000000000000,0.01785200000000000000,0.01785200000000000000,0.01768500000000000000,0.01768500000000000000,1000000,17784,17784,1000000,17852,17852,1000000,17685,17685
random,10000,1000,18378,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.32985900000000000000,0.33998300000000000000,0.35008900000000000000,1000000,339983,339983,1000000,339983,329859,1000000,339983,350089
random,10000,1000,18624,0.99956729774934592688,0.99955223850628372016,0.99959944263295693657,1.00203190002730616637,0.99955326174143592719,1.00207206239477808152,996066,995635,995620,996112,995713,998136,996109,995664,998173
random,10000,1000,18627,0.99499700000000000000,0.99497500000000000000,0.99510300000000000000,0.99216700000000000000,0.99503300000000000000,1.00000000000000000000,1000000,994997,994975,1000000,995103,992167,1000000,995033,1000000
random,10000,1000,18883,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,0,111111,111111,0,111111,111111,0,111111,111111
random,10000,1000,19036,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,111111.000000000000,0,111111,111111,0,111111,111111,0,111111,111111
random,10000,1000,19671,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.54765400000000000000,0.55777800000000000000,0.56788300000000000000,1000000,557778,557778,1000000,557778,547654,1000000,557778,567883
random,10000,1000,19982,1.0961590153965470,1.0961590153965470,1.0961433171504458,1.0961433171504458,1.0965056989428607,1.1008266029275474,907736,995023,995023,907749,995023,995023,907449,995023,998944
random,10000,1000,20215,1658.0000000000000000,1658.0000000000000000,1658.0000000000000000,1658.0000000000000000,1658.0000000000000000,1658.0000000000000000,0,1658,1658,0,1658,1658,0,1658,1658
random,10000,1000,20350,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,10000,1000,20472,0.99707500000000000000,0.99707500000000000000,0.99712800000000000000,0.99333700000000000000,0.99709500000000000000,1.00000000000000000000,1000000,997075,997075,1000000,997128,993337,1000000,997095,1000000
random,10000,1000,22458,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.71380900000000000000,1000000,703704,703704,1000000,703704,703704,1000000,703704,713809
random,10000,1000,22821,0.99999299996499982500,0.99999299996499982500,0.99999699997299975700,1.0000090000810007,0.99999099997299991900,1.0000030000090000,999995,999988,999988,999991,999988,1000000,999997,999988,1000000
random,10000,1000,23246,0.99973691212865096942,0.99981393785524365138,0.99975891344992852434,0.99982393679330879786,0.99979892017130800928,0.99987294956097570736,999666,999403,999480,999641,999400,999465,999603,999402,999476
random,10000,1000,23425,980608.000000000000,980608.000000000000,980715.000000000000,980715.000000000000,980592.000000000000,980592.000000000000,0,980608,980608,0,980715,980715,0,980592,980592
random,10000,1000,23760,1.6752799859274089,1.6752799859274089,1.6726319310863929,1.6726603663126202,1.6765439136229892,1.6723440997225273,596905,999983,999983,597850,999983,1000000,596455,999983,997478
random,10000,1000,24018,0.01045000000000000000,0.01045000000000000000,0.01048400000000000000,0.000001000000000000000000,0.01043700000000000000,0.02018600000000000000,1000000,10450,10450,1000000,10484,1,1000000,10437,20186
random,10000,1000,24539,0.33347400000000000000,0.33347400000000000000,0.33347700000000000000,0.33347700000000000000,0.33347700000000000000,0.33347700000000000000,1000000,333474,333474,1000000,333477,333477,1000000,333477,333477
random,10000,1000,24894,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.31988400000000000000,0.33998300000000000000,0.35008900000000000000,1000000,339983,339983,1000000,339983,319884,1000000,339983,350089
random,10000,1000,25480,0.38776459641777157478,0.38776459641777157478,0.39937709631049353138,0.41782462865356971730,0.38803538175046554935,0.40339851024208566108,4299,1667,1667,4174,1667,1744,4296,1667,1733
random,10000,1000,25527,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,1000000,339983,339983,1000000,339983,339983,1000000,339983,339983
random,10000,1000,25605,1.00104002160978753411,1.00104002160978753411,1.00103904986124080967,1.00103904986124080967,1.00102775026882345860,1.00102775026882345860,988441,989469,989469,988403,989430,989430,988567,989583,989583
random,10000,1000,26276,0.33405400000000000000,0.33405900000000000000,0.33406900000000000000,0.33406900000000000000,0.33405700000000000000,0.34416200000000000000,1000000,334054,334059,1000000,334069,334069,1000000,334057,344162
random,10000,1000,26683,0.12933240288439171900,0.12933240288439171900,0.13320555821753713464,0.15165309056061332056,0.12942271880819366853,0.14478584729981378026,4299,556,556,4174,556,633,4296,556,622
random,10000,1000,27380,0.99928593738544617866,0.99928593738544617866,0.99927289088140890448,1.00321675484371171128,0.99933611942217280781,1.00426651239729184933,995711,995000,995000,995724,995000,998927,995661,995000,999909
random,10000,1000,27662,0.99500800000000000000,0.99500800000000000000,0.99500800000000000000,0.99500800000000000000,0.99500800000000000000,1.00000000000000000000,1000000,995008,995008,1000000,995008,995008,1000000,995008,1000000
random,10000,1000,27717,0.99668300000000000000,0.99668300000000000000,0.99668300000000000000,0.99155700000000000000,0.99668300000000000000,1.00000000000000000000,1000000,996683,996683,1000000,996683,991557,1000000,996683,1000000
random,10000,1000,28051,0.11155778894472361809,0.11155778894472361809,0.11155778894472361809,0.11155778894472361809,0.11068702290076335878,0.11068702290076335878,995,111,111,995,111,111,1048,116,116
random,10000,1000,28143,0.55599800000000000000,0.55599800000000000000,0.55599800000000000000,0.54487900000000000000,0.55602100000000000000,0.56507900000000000000,1000000,555998,555998,1000000,555998,544879,1000000,556021,565079
random,10000,1000,28311,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.53753000000000000000,0.55777800000000000000,0.56788300000000000000,1000000,557778,557778,1000000,557778,537530,1000000,557778,567883
random,10000,1000,29036,0.99500800000000000000,0.99500800000000000000,0.99500800000000000000,0.99500800000000000000,0.99500800000000000000,0.99500800000000000000,1000000,995008,995008,1000000,995008,995008,1000000,995008,995008
random,10000,1000,29490,0.99997500000000000000,0.99997500000000000000,0.99997500000000000000,0.99502700000000000000,0.99997500000000000000,1.00000000000000000000,1000000,999975,999975,1000000,999975,995027,1000000,999975,1000000
random,10000,1000,30353,0.57205692265312114984,0.57205692265312114984,0.57177464354248229621,0.58086432914611998506,0.57272135120805877452,0.58283571915473755965,660686,377950,377950,661299,378114,384125,660150,378082,384759
random,10000,1000,30533,0.35499000000000000000,0.35499000000000000000,0.35500100000000000000,0.35500100000000000000,0.35509300000000000000,0.36519800000000000000,1000000,354990,354990,1000000,355001,355001,1000000,355093,365198
random,10000,1000,30938,0.99664401644752321005,0.99664401644752321005,0.99670388975051889706,1.00066983528459989607,0.99664302534200493384,1.0011854035177650,998813,995461,995461,998753,995461,999422,998816,995463,1000000
random,10000,1000,31057,0.81991294885745375408,0.81991294885745375408,0.83109619686800894855,1.7774049217002237,0.80515297906602254428,1.7589908749329039,1838,1507,1507,1788,1486,3178,1863,1500,3277
random,10000,1000,31255,0.33158875028868100524,0.33158875028868100524,0.33138102403318725983,0.35903807302875709635,0.33137605769317231519,0.35897574237097117440,333413,110556,110556,333622,110556,119783,333627,110556,119764
random,10000,1000,31568,0.44232391062571487305,0.44232391062571487305,0.44196069394607762452,0.44228198966323205056,0.44264986490103951694,0.45595932130080057178,758876,335669,335669,759425,335636,335880,758333,335676,345769
random,10000,1000,32172,0.99669200000000000000,0.99669200000000000000,0.99669100000000000000,0.98429700000000000000,0.99669200000000000000,0.99429600000000000000,1000000,996692,996692,1000000,996691,984297,1000000,996692,994296
random,10000,1000,32445,1.5069557403170144,1.5069557403170144,1.5050576966588732,1.5084093823063579,1.5074930614205920,1.5108501704994417,662115,997778,997778,662950,997778,1000000,661879,997778,1000000
random,10000,1000,32726,7.3771190208049315,7.3771782941141604,7.3934832812302757,7.4043024007009780,7.4107550891295449,7.3837594432659745,134968,995675,995683,134669,995673,997130,134355,995672,992045
random,10000,1000,33089,0.99684640397035039622,0.99684640397035039622,0.99680453026594909452,1.0001470216121770,0.99682247570849190116,1.0001650272294929,999811,996658,996658,999853,996658,1000000,999835,996658,1000000
random,10000,1000,33673,0.16922149067698648037,0.16922149067698648037,0.16835612204080148369,0.17899287246808974872,0.16893358876117496807,0.17933315088487502281,218867,37037,37037,219992,37037,39377,219240,37037,39317
random,10000,1000,34960,1.00010856595743800884,1.0102196754601646,1.00009413215326783391,1.0102076493235932,1.00011689941374426753,1.0102095603030281,967154,967259,977038,966726,966817,976594,966643,966756,976512
random,10000,1000,35258,1.00425826796958953912,1.00425826796958953912,1.00424515653449804815,1.0042953713030632,1.00431172582525910027,1.0043619439224552,995710,999950,999950,995723,999950,1000000,995657,999950,1000000
random,10000,1000,35795,4023.0000000000000000,4091.0000000000000000,4019.0000000000000000,4019.0000000000000000,4015.0000000000000000,4015.0000000000000000,0,4023,4091,0,4019,4019,0,4015,4015
random,10000,1000,35882,1.3928470328818963,1.3928470328818963,1.3930681928267495,1.3851417982557461,1.3896490980310542,1.3816390290795482,402714,560919,560919,402579,560820,557629,403617,560886,557653
random,10000,1000,36159,1739.0000000000000000,1766.0000000000000000,1747.0000000000000000,1747.0000000000000000,1749.0000000000000000,1749.0000000000000000,0,1739,1766,0,1747,1747,0,1749,1749
random,10000,1000,36331,168.0000000000000000,168.0000000000000000,166.0000000000000000,166.0000000000000000,168.0000000000000000,168.0000000000000000,0,168,168,0,166,166,0,168,168
random,10000,1000,36887,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,0,12346,12346,0,12346,12346,0,12346,12346
random,10000,1000,36963,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,12346.0000000000000000,0,12346,12346,0,12346,12346,0,12346,12346
random,10000,1000,38318,1.7645713597929769,1.7645713597929769,1.7682071280680242,1.7783182905501839,1.7625692237175297,1.7728810842356524,398796,703704,703704,397976,703704,707728,399249,703704,707821
random,10000,1000,39161,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,0,604938,604938,0,604938,604938,0,604938,604938
random,10000,1000,39207,0.17741935483870967742,1.1612903225806452,0.19642857142857142857,1.1875000000000000,0.19469026548672566372,1.1504424778761062,124,22,144,112,22,133,113,22,130
random,10000,1000,39310,2.1744097594625114,2.1744097594625114,2.1729939908094733,2.1729939908094733,2.1748657074001236,2.1748657074001236,211651,460216,460216,212175,461055,461055,212037,461152,461152
random,10000,1000,39928,0.59438224317422903162,0.59438224317422903162,0.60642570281124497992,0.62500000000000000000,0.59174894906637990028,0.60797731938605924333,10182,6052,6052,9960,6040,6225,10229,6053,6219
random,10000,1000,40101,78.5464061409630147,78.5464061409630147,80.8953042644944897,80.9139913751796838,78.6003258845437616,78.6156890130353818,4299,337671,337671,4174,337657,337735,4296,337667,337733
random,10000,1000,40187,161.0000000000000000,309.0000000000000000,169.0000000000000000,169.0000000000000000,163.0000000000000000,163.0000000000000000,0,161,309,0,169,169,0,163,163
random,10000,1000,40286,0.58385800000000000000,0.58385800000000000000,0.58388800000000000000,0.58321800000000000000,0.58391600000000000000,0.59331100000000000000,1000000,583858,583858,1000000,583888,583218,1000000,583916,593311
random,10000,1000,40781,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.42047600000000000000,1000000,410370,410370,1000000,410370,410370,1000000,410370,420476
random,10000,1000,40812,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.04185200000000000000,0.05195700000000000000,1000000,41852,41852,1000000,41852,41852,1000000,41852,51957
random,10000,1000,41268,0.33334100000000000000,0.33335000000000000000,0.33334200000000000000,0.33334200000000000000,0.33334100000000000000,0.34344700000000000000,1000000,333341,333350,1000000,333342,333342,1000000,333341,343447
random,10000,1000,41631,0.12069475969604263298,0.12069475969604263298,0.12056288649754102352,0.13049617763061790914,0.12073426744129277938,0.13210955426451203437,20266,2446,2446,20537,2476,2680,20483,2473,2706
random,10000,1000,41644,0.66933032533839943006,0.66933032533839943006,0.67034715630653749284,0.68036017541113222615,0.67008896116887567424,0.68006465581278338916,505320,338226,338226,504643,338286,343339,504827,338279,343315
random,10000,1000,42508,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.36813000000000000000,1000000,358025,358025,1000000,358025,358025,1000000,358025,368130
random,10000,1000,43799,92.0000000000000000,92.0000000000000000,94.0000000000000000,94.0000000000000000,92.0000000000000000,92.0000000000000000,0,92,92,0,94,94,0,92,92
random,10000,1000,44632,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.36813000000000000000,1000000,358025,358025,1000000,358025,358025,1000000,358025,368130
random,10000,1000,45322,12.3826484358506265,12.3826484358506265,12.3556549647455359,12.3487527726489795,12.3303035924070983,12.2598528411550114,80523,997088,997088,80699,997089,996532,80865,997090,991393
random,10000,1000,45415,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,10000,1000,46240,995185.000000000000,995185.000000000000,995185.000000000000,995185.000000000000,995185.000000000000,990074.000000000000,0,995185,995185,0,995185,995185,0,995185,990074
random,10000,1000,46303,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,0,36852,36852,0,36852,36852,0,36852,36852
random,10000,1000,46395,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,0,36852,36852,0,36852,36852,0,36852,36852
random,10000,1000,46424,995185.000000000000,995185.000000000000,995185.000000000000,995185.000000000000,995185.000000000000,990074.000000000000,0,995185,995185,0,995185,995185,0,995185,990074
random,10000,1000,46467,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,0,36852,36852,0,36852,36852,0,36852,36852
random,10000,1000,47089,1.1230411989862940,1.1232958380657131,1.1214868961174728,1.1319913945856929,1.1219007471922248,1.1324090842100375,494818,555701,555827,495502,555699,560904,495321,555701,560906
random,10000,1000,47256,0.55880083746571227262,0.55880083746571227262,0.55867136073248844611,0.56882807872376738941,0.55969243560559073887,0.56963782230730289427,597517,333893,333893,597634,333881,339951,596558,333889,339822
random,10000,1000,47394,2.1183105192947878,2.1183105192947878,2.1170767008687140,2.1321207971869642,2.1166898837544433,2.1315177970986646,332836,705050,705050,333021,705031,710041,333088,705044,709983
random,10000,1000,47924,358025.000000000000,358025.000000000000,358025.000000000000,358025.000000000000,358025.000000000000,358025.000000000000,0,358025,358025,0,358025,358025,0,358025,358025
random,10000,1000,48037,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,604938.000000000000,0,604938,604938,0,604938,604938,0,604938,604938
random,10000,1000,48129,10.0306421927075561,10.0306421927075561,10.0589966577428956,10.1135702289695539,9.9424429689040826,9.9974525014791927,60309,604938,604938,60139,604938,608220,60844,604938,608285
random,10000,1000,48154,1.2108097423780166,1.2108097423780166,1.2104608979628778,1.2249477709312236,1.2109230230635046,1.2253505399189971,662754,802469,802469,662945,802469,812073,662692,802469,812030
random,10000,1000,48309,1.2228875232473518,1.2228875232473518,1.2212162137609845,1.2314532751126965,1.2216700022012509,1.2319068285225568,494680,604938,604938,495357,604938,610009,495173,604938,610007
random,10000,1000,48799,4.0539215686274510,7.9166666666666667,4.5483870967741935,5.5430107526881720,4.9520958083832335,5.9461077844311377,204,827,1615,186,846,1031,167,827,993
random,10000,1000,49028,0.00866000000000000000,0.00872300000000000000,0.00865700000000000000,0.00865700000000000000,0.00865200000000000000,0.01875800000000000000,1000000,8660,8723,1000000,8657,8657,1000000,8652,18758
random,10000,1000,49548,0.00500000000000000000,0.00500000000000000000,0.00500000000000000000,0.00500000000000000000,0.00500000000000000000,0.00500000000000000000,1000000,5000,5000,1000000,5000,5000,1000000,5000,5000
random,10000,1000,49633,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.42047600000000000000,1000000,410370,410370,1000000,410370,410370,1000000,410370,420476
random,10000,1000,49738,2.0778748180494905,2.0778748180494905,2.0774769254337252,2.1047215585532770,2.0760213258910566,2.1030967289898464,339378,705185,705185,339443,705185,714433,339681,705185,714382
random,10000,1000,49974,0.70518500000000000000,0.70518500000000000000,0.70518500000000000000,0.70518500000000000000,0.70518500000000000000,0.71529000000000000000,1000000,705185,705185,1000000,705185,705185,1000000,705185,715290
random,10000,1000,50189,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.41037000000000000000,0.42047600000000000000,1000000,410370,410370,1000000,410370,410370,1000000,410370,420476
random,10000,1000,50465,0.88966400000000000000,0.88966400000000000000,0.88981500000000000000,0.88146500000000000000,0.89023200000000000000,0.89200600000000000000,1000000,889664,889664,1000000,889815,881465,1000000,890232,892006
random,10000,1000,50505,0.93826700000000000000,0.93826700000000000000,0.93824100000000000000,0.92865400000000000000,0.93799000000000000000,0.93913200000000000000,1000000,938267,938267,1000000,938241,928654,1000000,937990,939132
random,10000,1000,51036,0.65964735217288055094,0.65964735217288055094,0.66053229708922941565,0.67054531619382414895,0.66029154542051039267,0.67026922094103524574,505320,333333,333333,504643,333333,338386,504827,333333,338370
random,10000,1000,51117,1.0957931773587285,1.0957931773587285,1.0973494451294698,1.1116133168927250,1.0968698666740287,1.1111785968531048,507604,556229,556229,506875,556219,563449,507103,556226,563482
random,10000,1000,51194,0.70474700000000000000,0.70474700000000000000,0.70474100000000000000,0.70136800000000000000,0.70475200000000000000,0.71143100000000000000,1000000,704747,704747,1000000,704741,701368,1000000,704752,711431
random,10000,1000,52275,1.8780487804878049,3.6585365853658537,2.0540540540540541,3.0000000000000000,1.4000000000000000,2.3636363636363636,41,77,150,37,76,111,55,77,130
random,10000,1000,52771,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,10000,1000,53036,0.33382100000000000000,0.33382100000000000000,0.33381200000000000000,0.33381200000000000000,0.33381800000000000000,0.34392300000000000000,1000000,333821,333821,1000000,333812,333812,1000000,333818,343923
random,10000,1000,53804,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.35802500000000000000,0.36813000000000000000,1000000,358025,358025,1000000,358025,358025,1000000,358025,368130
random,10000,1000,54597,0.99765368888355029704,0.99765368888355029704,0.99767865544199641638,1.0010110211313427,0.99768864241526356884,1.0010210414622915,999015,996671,996671,998990,996671,1000000,998980,996671,1000000
random,10000,1000,55315,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,36852.000000000000,0,36852,36852,0,36852,36852,0,36852,36852
random,10000,1000,55360,1.0054222089313389,1.0054222089313389,1.00519675972687972203,1.01005716940729667488,1.0054699521404446,1.0103347137873306,989818,995185,995185,990040,995185,999997,989771,995185,1000000
