dataset,target,values,seed,m_error_no_stats,m_error_with_stats,p_error_no_stats,p_error_with_stats,f_error_no_stats,f_error_with_stats,m_actual,m_estimate_no_stats,m_estimate_with_stats,p_actual,p_estimate_no_stats,p_estimate_with_stats,f_actual,f_estimate_no_stats,f_estimate_with_stats
random,10000,10,373,0.99210383765990249594,0.99210383765990249594,0.99149888010089502693,0.99847705619722122246,0.99115688938975400453,0.99793343581905818196,335986,333333,333333,336191,333333,335679,336307,333333,335612
random,10000,10,849,111111.000000000000,111111.000000000000,111111.000000000000,34675.000000000000,111111.000000000000,34744.000000000000,0,111111,111111,0,111111,34675,0,111111,34744
random,10000,10,1886,0.99502500000000000000,0.99502500000000000000,0.99502500000000000000,0.03967500000000000000,0.99502500000000000000,1.00000000000000000000,1000000,995025,995025,1000000,995025,39675,1000000,995025,1000000
random,10000,10,2184,0.55555600000000000000,0.55555600000000000000,0.55555600000000000000,0.33333300000000000000,0.55555600000000000000,0.96525600000000000000,1000000,555556,555556,1000000,555556,333333,1000000,555556,965256
random,10000,10,3775,1.07415893271461716937,1.07415893271461716937,1.06104967627342004240,1.08405431730934509826,1.07049540435863344702,1.08569859529452569513,34480,37037,37037,34906,37037,37840,34598,37037,37563
random,10000,10,4150,0.99125042901269877588,0.99538267932730808832,0.99100510730829320883,0.99867063800239376525,0.99017974132224236088,0.99753009765473413168,218525,216613,217516,218902,216933,218611,219037,216886,218496
random,10000,10,4162,249970.000000000000,250999.000000000000,250247.000000000000,34675.000000000000,250144.000000000000,34744.000000000000,0,249970,250999,0,250247,34675,0,250144,34744
random,10000,10,4327,556.0000000000000000,556.0000000000000000,556.0000000000000000,556.0000000000000000,556.0000000000000000,556.0000000000000000,0,556,556,0,556,556,0,556,556
random,10000,10,5585,0.68444731912605945551,0.68444731912605945551,0.68412090966031310504,1.0962891192388488,0.68379595906022470552,0.96817231227824008647,595235,407407,407407,595519,407407,652861,595802,407407,576839
random,10000,10,5923,82756.000000000000,82756.000000000000,83053.000000000000,34675.000000000000,83046.000000000000,34744.000000000000,0,82756,82756,0,83053,34675,0,83046,34744
random,10000,10,5969,996345.000000000000,996345.000000000000,996344.000000000000,995000.000000000000,996343.000000000000,34744.000000000000,0,996345,996345,0,996344,995000,0,996343,34744
random,10000,10,6330,0.94175300000000000000,0.94175300000000000000,0.94170400000000000000,1.00000000000000000000,0.94168500000000000000,0.97687900000000000000,1000000,941753,941753,1000000,941704,1000000,1000000,941685,976879
random,10000,10,6456,0.76177481425593364411,0.76177481425593364411,0.76207460829176996267,1.2248537524619560,0.76210661465632993894,0.97080299124775803432,816446,621948,621948,816424,622176,1000000,816248,622068,792416
random,10000,10,7582,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0,1,1,0,1,1,0,1,1
random,10000,10,7901,0.40740700000000000000,0.40740700000000000000,0.40740700000000000000,0.33333300000000000000,0.40740700000000000000,0.96525600000000000000,1000000,407407,407407,1000000,407407,333333,1000000,407407,965256
random,10000,10,8451,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.66666700000000000000,0.70370400000000000000,1.00000000000000000000,1000000,703704,703704,1000000,703704,666667,1000000,703704,1000000
random,10000,10,8606,0.99996310212067925833,1.00007063308327113405,0.99998946570032024271,1.00008322096747008259,1.00005163727030635655,1.00010327454061271310,948564,948529,948631,949280,949270,949359,948927,948976,949025
random,10000,10,8704,4975.0000000000000000,4975.0000000000000000,4975.0000000000000000,4975.0000000000000000,4975.0000000000000000,4975.0000000000000000,0,4975,4975,0,4975,4975,0,4975,4975
random,10000,10,8916,997778.000000000000,997778.000000000000,997778.000000000000,997778.000000000000,997778.000000000000,997778.000000000000,0,997778,997778,0,997778,997778,0,997778,997778
random,10000,10,8976,997778.000000000000,997778.000000000000,997778.000000000000,1000000.000000000000,997778.000000000000,34744.000000000000,0,997778,997778,0,997778,1000000,0,997778,34744
random,10000,10,9466,1.00000000000000000000,1.00373053445704574619,1.00000000000000000000,1.00386640984595095245,1.00000000000000000000,1.00402810233310985122,922656,922656,926098,922044,922044,925609,921774,921774,925487
random,10000,10,9632,0.00665800000000000000,0.00665800000000000000,0.00665800000000000000,0.00500000000000000000,0.00665800000000000000,0.96525600000000000000,1000000,6658,6658,1000000,6658,5000,1000000,6658,965256
random,10000,10,10074,0.98880200000000000000,0.98880200000000000000,0.98879900000000000000,0.000001000000000000000000,0.98875100000000000000,0.99434200000000000000,1000000,988802,988802,1000000,988799,1,1000000,988751,994342
random,10000,10,10086,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,0.55777800000000000000,1000000,557778,557778,1000000,557778,557778,1000000,557778,557778
random,10000,10,10425,0.90975000000000000000,0.90975000000000000000,0.91062200000000000000,0.36369200000000000000,0.91019800000000000000,0.99537500000000000000,1000000,909750,909750,1000000,910622,363692,1000000,910198,995375
random,10000,10,12272,0.54986435765768422294,0.54986435765768422294,0.54999778929217346266,0.39886853868001793831,0.54997604468850197697,0.96722702790925412110,949556,522127,522127,949922,522455,378894,949685,522304,918561
random,10000,10,12636,0.70370400000000000000,0.70370400000000000000,0.70370400000000000000,0.000001000000000000000000,0.70370400000000000000,0.96525600000000000000,1000000,703704,703704,1000000,703704,1,1000000,703704,965256
random,10000,10,13387,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,1667.0000000000000000,0,1667,1667,0,1667,1667,0,1667,1667
random,10000,10,14502,1.00376994308932475439,1.00376994308932475439,1.00392722086348638781,1.00201885266895336049,1.00370341360743414089,1.00180350619277432675,995771,999525,999525,995615,999525,997625,995838,999526,997634
random,10000,10,15806,0.00500000000000000000,0.00500000000000000000,0.00500000000000000000,0.00500000000000000000,0.00500000000000000000,0.96525600000000000000,1000000,5000,5000,1000000,5000,5000,1000000,5000,965256
random,10000,10,15901,166521.000000000000,167727.000000000000,166612.000000000000,34675.000000000000,166373.000000000000,34744.000000000000,0,166521,167727,0,166612,34675,0,166373,34744
random,10000,10,16278,0.86577300000000000000,0.86494600000000000000,0.86539000000000000000,0.36105600000000000000,0.86545900000000000000,0.99366000000000000000,1000000,865773,864946,1000000,865390,361056,1000000,865459,993660
random,10000,10,17121,1.0597728361149012,1.0597728361149012,1.0601001191607827,1.5064574297727208,1.0602854030402611,0.97328433477526506984,664014,703704,703704,663809,703704,1000000,663693,703704,645962
random,10000,10,17442,1.0931952015060966,1.0931952015060966,1.0928509058918532,1.00140495849682571293,1.0934877503227057,1.00202874844942526093,913620,998765,998765,913906,998763,915190,913371,998760,915224
random,10000,10,18160,0.15188335358444714459,0.15261239368165249089,0.14999398097989647285,0.84025520645238955098,0.15034333212865919769,0.83833273099626551018,8230,1250,1256,8307,1246,6980,8301,1248,6959
random,10000,10,18206,0.00773900000000000000,0.00773900000000000000,0.00773700000000000000,0.00500000000000000000,0.00773400000000000000,0.96525600000000000000,1000000,7739,7739,1000000,7737,5000,1000000,7734,965256
random,10000,10,18276,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,0.33998300000000000000,1000000,339983,339983,1000000,339983,339983,1000000,339983,339983
random,10000,10,18549,0.99046046077536938581,0.98925241975230964440,0.99047692979069806475,0.98911843938300407862,0.99051354623216897070,0.98915294349669657825,953610,944513,943361,953264,944186,942891,953254,944211,942914
random,10000,10,18968,0.46927521671657204756,0.46927521671657204756,0.46995177445282552244,0.96816720437964409771,0.46944911554733316676,0.96801877549416213515,712682,334444,334444,711656,334444,689002,712418,334444,689634
random,10000,10,19357,0.02291844623648130185,0.02291844623648130185,0.02317715959004392387,0.97325036603221083455,0.02295933167024424204,0.97473458258397632999,69071,1583,1583,68300,1583,66473,68948,1583,67206
random,10000,10,19451,0.42635995905239177631,0.42635995905239177631,0.42656551523584923709,0.98494207558552572002,0.42647358863974863812,0.98421082161875420807,784417,334444,334444,784039,334444,772233,784208,334444,771826
random,10000,10,20222,995008.000000000000,995008.000000000000,995008.000000000000,995008.000000000000,995008.000000000000,34752.000000000000,0,995008,995008,0,995008,995008,0,995008,34752
random,10000,10,21610,121081.000000000000,122550.000000000000,121132.000000000000,34675.000000000000,121043.000000000000,34744.000000000000,0,121081,122550,0,121132,34675,0,121043,34744
random,10000,10,21812,995556.000000000000,995556.000000000000,995556.000000000000,1000000.000000000000,995556.000000000000,34744.000000000000,0,995556,995556,0,995556,1000000,0,995556,34744
